Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction
1,46995.703125,1481.0321044921875,0.9229148030281067,0.032585639506578445,48509.320868998766,0.023302793502807617,0.38398730754852295,0.40759986639022827,0.0625,0.0625,0.0390625,0.078125,0.0703125,0.03125,0.234375,0.0859375,0.2578125,0.078125
2,48926.75,1449.80078125,0.3847097158432007,0.12037229537963867,50496.92307662964,0.020385026931762695,0.3658890128135681,0.41094616055488586,0.0859375,0.0078125,0.0390625,0.078125,0.078125,0.0390625,0.1953125,0.0859375,0.2890625,0.1015625
3,50390.5546875,1417.7568359375,0.18641866743564606,0.06816571950912476,51876.477242946625,0.02000880241394043,0.35415932536125183,0.40349408984184265,0.1015625,0.0,0.0390625,0.0859375,0.078125,0.046875,0.1796875,0.0859375,0.265625,0.1171875
4,50602.90625,1410.8221435546875,0.14054226875305176,7.367896614596248e-05,52013.80207252083,0.020134687423706055,0.3528752624988556,0.41359540820121765,0.1015625,0.0,0.0390625,0.109375,0.078125,0.0390625,0.1796875,0.0859375,0.234375,0.1328125
5,51694.95703125,1407.91748046875,0.11671565473079681,0.04436776414513588,53147.242275863886,0.02205491065979004,0.36025214195251465,0.4028869569301605,0.1171875,0.0,0.0390625,0.109375,0.078125,0.0546875,0.1640625,0.0859375,0.1875,0.1640625
6,52721.890625,1401.1783447265625,0.10161297023296356,0.05601468309760094,54179.08365282416,0.019994497299194336,0.3776538670063019,0.4054355323314667,0.1171875,0.0,0.0390625,0.140625,0.0859375,0.0546875,0.1640625,0.0859375,0.15625,0.15625
7,52178.953125,1383.7415771484375,0.09244336187839508,0.011219872161746025,53573.91457431018,0.019465208053588867,0.40460169315338135,0.40790945291519165,0.109375,0.0,0.0390625,0.140625,0.0859375,0.0625,0.171875,0.0859375,0.1484375,0.15625
8,49396.8203125,1363.015869140625,0.0902995765209198,0.06369708478450775,50823.53326642513,0.0194551944732666,0.43929794430732727,0.40539050102233887,0.09375,0.0,0.0390625,0.140625,0.0859375,0.0625,0.1796875,0.0859375,0.15625,0.15625
9,49491.56640625,1386.601806640625,0.09672510623931885,0.1487032026052475,51026.87141549587,0.019531965255737305,0.48421943187713623,0.40503618121147156,0.09375,0.0,0.0390625,0.1328125,0.0859375,0.0625,0.1796875,0.0859375,0.1640625,0.15625
10,49592.1484375,1372.774658203125,0.10779023170471191,0.02113836072385311,50986.06145642698,0.019472122192382812,0.47164857387542725,0.4002191424369812,0.09375,0.0,0.0390625,0.1328125,0.09375,0.0625,0.1796875,0.0859375,0.1640625,0.1484375
11,50051.5703125,1377.715576171875,0.12092286348342896,0.005620848387479782,51434.906737059355,0.019684553146362305,0.4688524603843689,0.40217480063438416,0.0859375,0.0,0.0390625,0.125,0.1015625,0.0625,0.1875,0.0859375,0.171875,0.140625
12,49347.0546875,1371.7830810546875,0.13734713196754456,0.005455915350466967,50724.293683905154,0.019896507263183594,0.4654996991157532,0.40187889337539673,0.0859375,0.0,0.0390625,0.1171875,0.1015625,0.0625,0.1875,0.0859375,0.1796875,0.140625
13,48028.015625,1375.589111328125,0.14859631657600403,0.02896883152425289,49432.57356785238,0.019649744033813477,0.4607839584350586,0.4071446657180786,0.09375,0.0,0.0390625,0.109375,0.1015625,0.0625,0.1796875,0.0859375,0.1875,0.140625
14,48639.5234375,1384.990966796875,0.15079495310783386,0.003271745052188635,50027.78614934906,0.01938176155090332,0.45208901166915894,0.3977888822555542,0.09375,0.0,0.0390625,0.109375,0.109375,0.0625,0.171875,0.0859375,0.1875,0.140625
15,48602.359375,1402.401123046875,0.14506658911705017,0.013852206990122795,50018.612705037,0.019441604614257812,0.44498708844184875,0.39063015580177307,0.09375,0.0,0.0390625,0.109375,0.109375,0.0625,0.171875,0.0859375,0.1875,0.140625
16,49216.47265625,1397.173583984375,0.1347407102584839,0.04678400978446007,50660.430250018835,0.019380569458007812,0.44689029455184937,0.3851809501647949,0.09375,0.0,0.0390625,0.109375,0.109375,0.0625,0.171875,0.0859375,0.1875,0.140625
17,50294.40625,1388.83544921875,0.12332364916801453,0.01634039171040058,51699.58209092915,0.019644498825073242,0.4516427516937256,0.3864748477935791,0.09375,0.0,0.0390625,0.1015625,0.109375,0.0546875,0.171875,0.0859375,0.203125,0.140625
18,47938.04296875,1398.961669921875,0.11545805633068085,0.005060335621237755,49342.06497429311,0.019628524780273438,0.46168503165245056,0.3856303095817566,0.109375,0.0,0.0390625,0.1015625,0.109375,0.0546875,0.15625,0.0859375,0.203125,0.140625
19,49689.296875,1414.4598388671875,0.10910160094499588,0.007619525771588087,51111.376239638776,0.019460678100585938,0.4730113744735718,0.38476061820983887,0.109375,0.0,0.0390625,0.109375,0.109375,0.0546875,0.15625,0.0859375,0.203125,0.1328125
20,49062.2578125,1433.66796875,0.10236106812953949,2.2279775748756947e-06,50495.92800922757,0.019470930099487305,0.4659770727157593,0.3850281834602356,0.109375,0.0,0.0390625,0.109375,0.109375,0.0546875,0.15625,0.0859375,0.21875,0.1171875
21,50082.83984375,1419.900146484375,0.09657890349626541,0.005782728549093008,51508.52271878347,0.019612550735473633,0.45658326148986816,0.3859022259712219,0.109375,0.0,0.046875,0.109375,0.109375,0.0546875,0.1484375,0.0859375,0.21875,0.1171875
22,50902.0390625,1413.95361328125,0.0917278304696083,0.01996973715722561,52335.962412938476,0.02045607566833496,0.4479624032974243,0.38938748836517334,0.109375,0.0,0.046875,0.109375,0.109375,0.0546875,0.1484375,0.0859375,0.2109375,0.125
23,50101.9921875,1422.8397216796875,0.08891552686691284,0.01939517632126808,51544.227085500956,0.019673585891723633,0.4413236975669861,0.38997071981430054,0.109375,0.0,0.046875,0.109375,0.109375,0.0546875,0.1484375,0.0859375,0.203125,0.1328125
24,50663.15234375,1423.256103515625,0.08821558952331543,0.0010619878303259611,52087.47043509595,0.020045042037963867,0.4358370006084442,0.39649420976638794,0.109375,0.0,0.0546875,0.109375,0.109375,0.0546875,0.140625,0.0859375,0.1953125,0.140625
25,50172.58984375,1425.85107421875,0.08884453028440475,0.05604824796319008,51654.48916593194,0.01997542381286621,0.4371902346611023,0.3925293982028961,0.109375,0.0,0.0625,0.109375,0.1015625,0.0546875,0.140625,0.0859375,0.1953125,0.140625
26,50759.375,1434.6038818359375,0.09254448115825653,0.00018162530614063144,52194.16050714208,0.020066261291503906,0.43803292512893677,0.39243313670158386,0.109375,0.0,0.0625,0.109375,0.1015625,0.0546875,0.140625,0.0859375,0.203125,0.1328125
27,48253.5703125,1435.3037109375,0.09597476571798325,0.00224107108078897,49691.11509451829,0.01992011070251465,0.43897634744644165,0.4000619947910309,0.109375,0.0,0.0625,0.109375,0.1015625,0.0546875,0.140625,0.0859375,0.21875,0.1171875
28,48984.0234375,1441.508544921875,0.1007593646645546,0.006280857138335705,50431.81283956021,0.019860029220581055,0.4363105893135071,0.3922620415687561,0.109375,0.0,0.0703125,0.109375,0.09375,0.0546875,0.140625,0.0859375,0.21875,0.1171875
29,48443.46875,1435.4097900390625,0.10683995485305786,0.07257255166769028,49951.45109170675,0.019469261169433594,0.4349876046180725,0.38648492097854614,0.109375,0.0,0.0703125,0.109375,0.09375,0.0625,0.140625,0.0859375,0.21875,0.109375
30,48615.3359375,1427.26953125,0.11371338367462158,0.016060147434473038,50058.66561618447,0.019476652145385742,0.43341588973999023,0.3923487067222595,0.109375,0.0,0.0703125,0.109375,0.09375,0.0546875,0.140625,0.0859375,0.234375,0.1015625
31,47047.6328125,1438.0230712890625,0.11743740737438202,0.050166793167591095,48535.82267695665,0.019310474395751953,0.42480599880218506,0.37667930126190186,0.109375,0.0,0.0703125,0.109375,0.09375,0.0546875,0.140625,0.0859375,0.234375,0.1015625
32,47043.515625,1445.2060546875,0.12150183320045471,0.0857236310839653,48574.445310771465,0.025609731674194336,0.41718828678131104,0.3667488396167755,0.109375,0.0,0.0703125,0.109375,0.09375,0.0546875,0.140625,0.0859375,0.234375,0.1015625
33,47349.8828125,1432.667236328125,0.12265346944332123,0.011488760821521282,48794.038809649646,0.01967334747314453,0.4149286150932312,0.3657549321651459,0.1015625,0.0,0.0703125,0.109375,0.1015625,0.0546875,0.140625,0.0859375,0.234375,0.1015625
34,48590.5703125,1442.574462890625,0.12129638344049454,0.003617780515924096,50036.76255590655,0.02011275291442871,0.416686475276947,0.3703327178955078,0.1015625,0.0,0.0703125,0.109375,0.09375,0.0546875,0.140625,0.0859375,0.234375,0.109375
35,45913.1796875,1443.2777099609375,0.11869853734970093,0.12069403380155563,47477.15143126249,0.019597768783569336,0.4225543141365051,0.36632806062698364,0.1015625,0.0,0.0703125,0.1015625,0.09375,0.0546875,0.140625,0.0859375,0.2421875,0.109375
36,49385.9375,1459.33251953125,0.1166384369134903,0.0036652982234954834,50848.935317754745,0.019926786422729492,0.43139001727104187,0.37642884254455566,0.1015625,0.0,0.0703125,0.1015625,0.09375,0.0546875,0.140625,0.0859375,0.2421875,0.109375
37,47644.9765625,1445.809326171875,0.1151663213968277,0.006588639225810766,49097.374527897686,0.019971609115600586,0.43876147270202637,0.3713375926017761,0.1015625,0.0,0.0703125,0.1015625,0.09375,0.0546875,0.140625,0.0859375,0.234375,0.1171875
38,49050.35546875,1438.376220703125,0.11358420550823212,0.03644755855202675,50525.17924800515,0.024912118911743164,0.4472019672393799,0.38621747493743896,0.1015625,0.0,0.0625,0.1015625,0.1015625,0.0546875,0.140625,0.0859375,0.234375,0.1171875
39,47283.16015625,1452.29931640625,0.11136564612388611,0.0056384531781077385,48741.09792583436,0.019585132598876953,0.45084148645401,0.38924509286880493,0.1015625,0.0,0.0625,0.1015625,0.1015625,0.0546875,0.140625,0.0859375,0.234375,0.1171875
40,47782.5234375,1468.5572509765625,0.10786950588226318,0.019747110083699226,49270.82779856026,0.019518136978149414,0.452038437128067,0.38801437616348267,0.1015625,0.0,0.0625,0.1015625,0.1015625,0.0546875,0.140625,0.0859375,0.2109375,0.140625
41,48367.84375,1429.0567626953125,0.10222560167312622,0.0024645242374390364,49799.36503693275,0.019961833953857422,0.4528954029083252,0.38811060786247253,0.1015625,0.0,0.0546875,0.109375,0.109375,0.0546875,0.1484375,0.0859375,0.1953125,0.140625
42,50010.22265625,1415.3673095703125,0.0986756831407547,0.022953713312745094,51448.54367913306,0.019535541534423828,0.4530990421772003,0.3942314386367798,0.09375,0.0,0.0546875,0.109375,0.1015625,0.0546875,0.15625,0.0859375,0.1875,0.15625
43,50015.48046875,1442.8701171875,0.09695210307836533,0.04511798545718193,51503.46857139468,0.019780397415161133,0.4572942852973938,0.3984796404838562,0.1015625,0.0,0.0546875,0.109375,0.09375,0.0546875,0.15625,0.0859375,0.1796875,0.1640625
44,47967.34375,1428.58251953125,0.0960736945271492,0.16592614352703094,49561.85241305828,0.0207979679107666,0.4614115357398987,0.4030880331993103,0.1015625,0.0,0.0625,0.1015625,0.09375,0.0546875,0.1484375,0.0859375,0.1875,0.1640625
