Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.031979143619537354,0.7390592098236084,0.0,1.0
2,0.213825985789299,0.7168631553649902,0.020000000000000018,0.98
3,0.1356891393661499,0.7005050182342529,0.020000000000000018,0.98
4,0.17095322906970978,0.7022066116333008,0.040000000000000036,0.96
5,0.32677656412124634,0.7339329719543457,0.16000000000000003,0.84
6,0.3316873610019684,0.7046551704406738,0.14,0.86
7,0.02534264326095581,0.7072207927703857,0.24,0.76
8,0.05286445841193199,0.6983513832092285,0.33999999999999997,0.66
9,0.36546453833580017,0.7015683650970459,0.62,0.38
10,0.2414838820695877,0.7092971801757812,0.6799999999999999,0.32
11,0.06315550208091736,0.7015910148620605,0.8200000000000001,0.18
12,0.18405935168266296,0.7046139240264893,0.9,0.1
13,0.19675199687480927,0.703615665435791,0.92,0.08
14,0.28063252568244934,0.7067391872406006,0.98,0.02
15,0.2105567455291748,0.7118833065032959,0.94,0.06
16,0.11742907017469406,0.7020561695098877,0.98,0.02
17,0.09143106639385223,0.7071759700775146,1.0,0.0
18,0.13342976570129395,0.700925350189209,1.0,0.0
19,0.18458692729473114,0.7098984718322754,0.96,0.04
20,0.22542133927345276,0.7124710083007812,0.98,0.02
21,0.03216519579291344,0.7042756080627441,0.96,0.04
22,0.17995846271514893,0.7025368213653564,0.96,0.04
23,0.27838918566703796,0.7079136371612549,0.96,0.04
24,0.0703045055270195,0.7048015594482422,0.9,0.1
25,0.23002909123897552,0.7304160594940186,0.9,0.1
26,0.17010225355625153,0.7028365135192871,0.86,0.14
27,0.11261697858572006,0.7133245468139648,0.92,0.08
28,0.1177837997674942,0.707188606262207,0.96,0.04
29,0.5233039259910583,0.7051968574523926,0.9,0.1
30,0.12343982607126236,0.7011258602142334,0.94,0.06
31,0.012820161879062653,0.7084169387817383,0.84,0.16
32,0.157981738448143,0.7087759971618652,0.86,0.14
33,0.09499937295913696,0.70979905128479,0.84,0.16
34,0.3942241072654724,0.7036521434783936,0.8200000000000001,0.18
35,0.25768357515335083,0.702617883682251,0.76,0.24
36,0.11279986053705215,0.6937305927276611,0.92,0.08
37,0.07320217043161392,0.7103664875030518,0.78,0.22
