expr-id,FID
0,22.80776596069336
1,22.5307559967041
2,23.62316131591797
3,22.90226936340332
4,24.205883026123047
5,23.056726455688477
6,23.48311996459961
7,23.43822479248047
8,23.03061866760254
9,23.76667022705078
