Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.30176159739494324,0.7514023780822754,0.0,1.0
2,0.09890962392091751,0.7186450958251953,0.0,1.0
3,0.15264931321144104,0.7122097015380859,0.0,1.0
4,0.12097751349210739,0.7125160694122314,0.020000000000000018,0.98
5,0.23559050261974335,0.7125446796417236,0.020000000000000018,0.98
6,0.26406916975975037,0.7077634334564209,0.040000000000000036,0.96
7,0.11750650405883789,0.7095787525177002,0.020000000000000018,0.98
8,0.05801994353532791,0.7142469882965088,0.07999999999999996,0.92
9,0.08399885892868042,0.7112503051757812,0.21999999999999997,0.78
10,0.10110179334878922,0.7165923118591309,0.28,0.72
11,0.0359811969101429,0.704639196395874,0.56,0.44
12,0.17313958704471588,0.7060062885284424,0.7,0.3
13,0.059475939720869064,0.7151467800140381,0.8,0.2
14,0.11893918365240097,0.7107236385345459,0.86,0.14
15,0.07183855772018433,0.7238268852233887,0.96,0.04
16,0.08076107501983643,0.7067708969116211,0.94,0.06
17,0.15882296860218048,0.7066030502319336,1.0,0.0
18,0.1778983324766159,0.7088053226470947,0.98,0.02
19,0.30483007431030273,0.7108137607574463,1.0,0.0
20,0.11986719816923141,0.7118189334869385,1.0,0.0
21,0.047042179852724075,0.7097644805908203,1.0,0.0
22,0.14623981714248657,0.7130131721496582,1.0,0.0
23,0.20803344249725342,0.7078597545623779,1.0,0.0
24,0.33851727843284607,0.7076916694641113,1.0,0.0
25,0.18250970542430878,0.7181267738342285,0.98,0.02
26,0.14376123249530792,0.7022457122802734,0.96,0.04
27,0.2259778529405594,0.7113199234008789,0.98,0.02
28,0.1910971850156784,0.7101929187774658,0.96,0.04
29,0.04237263649702072,0.704129695892334,0.96,0.04
30,0.19485414028167725,0.7235326766967773,0.96,0.04
31,0.21263878047466278,0.7116525173187256,0.98,0.02
32,0.1668454110622406,0.7096962928771973,0.98,0.02
33,0.15722660720348358,0.7022018432617188,0.96,0.04
34,0.27822205424308777,0.702521562576294,0.94,0.06
35,0.28999659419059753,0.7161331176757812,0.94,0.06
36,0.1421446055173874,0.7098050117492676,0.96,0.04
37,0.06583065539598465,0.707003116607666,0.96,0.04
38,0.2043847292661667,0.7152867317199707,0.92,0.08
39,0.23793934285640717,0.7066566944122314,0.94,0.06
40,0.15949220955371857,0.7182126045227051,0.9,0.1
