Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
1,0.24225746095180511,2.080909490585327,0.0,1.0,0.31191739439964294
2,0.32328611612319946,1.8166627883911133,0.020000000000000018,0.98,0.3632611930370331
3,0.2343531847000122,1.805647850036621,0.42000000000000004,0.58,0.1286013126373291
4,0.32920190691947937,1.8071293830871582,1.0,0.0,0.03861358389258385
5,0.22756825387477875,1.8040156364440918,1.0,0.0,0.00907018594443798
6,0.5115812420845032,1.8156859874725342,1.0,0.0,0.029903938993811607
7,0.40328842401504517,1.7991573810577393,1.0,0.0,0.06430653482675552
8,0.42541196942329407,1.800257921218872,1.0,0.0,0.0013716683024540544
9,0.21887719631195068,1.8144640922546387,1.0,0.0,0.07737158983945847
10,0.18620353937149048,1.8159844875335693,1.0,0.0,0.0748884528875351
11,0.2435973435640335,1.806969165802002,1.0,0.0,0.16220591962337494
12,0.29442358016967773,1.8254046440124512,1.0,0.0,0.003927202895283699
13,0.2165425717830658,1.798384189605713,1.0,0.0,0.00025930386618711054
14,0.35475966334342957,1.803877353668213,1.0,0.0,0.04639214649796486
15,0.22839473187923431,1.8056418895721436,1.0,0.0,0.004126421175897121
16,0.48522502183914185,1.8080017566680908,1.0,0.0,0.016486141830682755
17,0.3461551070213318,1.8079407215118408,1.0,0.0,0.0089367451146245
18,0.3021101653575897,1.8355090618133545,1.0,0.0,0.06568612158298492
19,0.6198493838310242,1.8342843055725098,1.0,0.0,0.2133830338716507
20,0.08754470944404602,1.8316991329193115,1.0,0.0,0.019381169229745865
21,0.27736660838127136,1.839601755142212,0.96,0.04,4.595698192133568e-05
22,0.21649309992790222,1.8282852172851562,0.94,0.06,0.0099630206823349
23,0.28130701184272766,1.8367493152618408,0.94,0.06,0.025635991245508194
24,0.3670412302017212,1.829979419708252,0.88,0.12,0.21968594193458557
25,0.19459104537963867,1.8256826400756836,0.94,0.06,0.03839710354804993
26,0.27137336134910583,1.8138160705566406,0.9,0.1,0.019273482263088226
27,0.3725830316543579,1.8215644359588623,0.92,0.08,0.0028250913601368666
28,0.261430948972702,1.8321967124938965,0.92,0.08,0.002893052762374282
29,0.20431344211101532,1.81614089012146,0.94,0.06,0.0010573832551017404
30,0.24986833333969116,1.8143162727355957,0.96,0.04,0.0004353355325292796
31,0.24336327612400055,1.8392775058746338,0.94,0.06,0.005800147540867329
32,0.2732035219669342,1.8268992900848389,0.96,0.04,0.17606686055660248
33,0.347797691822052,1.8208239078521729,0.88,0.12,0.007326529826968908
34,0.3677908182144165,1.8391320705413818,0.94,0.06,0.00042599134030751884
35,0.2300165593624115,1.8039872646331787,0.8200000000000001,0.18,0.0034723039716482162
36,0.3497917652130127,1.812638521194458,0.78,0.22,0.0002817251661326736
37,0.30648982524871826,1.847254991531372,0.72,0.28,0.08652117103338242
38,0.29623064398765564,1.8066518306732178,0.72,0.28,0.0029673040844500065
39,0.3724212050437927,1.8014428615570068,0.7,0.3,0.002283548703417182
40,0.22406621277332306,1.808833360671997,0.72,0.28,0.03318418562412262
41,0.17437446117401123,1.8126194477081299,0.6599999999999999,0.34,0.00025361793814226985
42,0.2796703279018402,1.800976276397705,0.78,0.22,0.014419200830161572
43,0.2605159878730774,1.8335621356964111,0.78,0.22,5.260874968371354e-05
44,0.2353115826845169,1.8070507049560547,0.78,0.22,0.01215431746095419
