expr-id,FID
0,42.769020080566406
1,40.908470153808594
2,42.24112319946289
3,39.121429443359375
4,40.58858108520508
5,42.16322326660156
6,40.354557037353516
7,42.827423095703125
8,41.77880859375
9,40.230567932128906
