Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction
1,,,,,4.760154724121094,0.010462284088134766,0.3767382800579071,0.3416473865509033,0.078125,0.0,0.078125,0.1328125,0.125,0.0078125,0.15625,0.0625,0.2265625,0.1328125
2,,,,,17.300893783569336,0.017028093338012695,0.4103441834449768,0.34490978717803955,0.078125,0.0,0.078125,0.1328125,0.1171875,0.015625,0.1640625,0.0390625,0.21875,0.15625
3,,,,,7.445093154907227,0.008780717849731445,0.41008248925209045,0.3849952220916748,0.078125,0.0,0.078125,0.1328125,0.1171875,0.015625,0.1640625,0.046875,0.21875,0.1484375
4,,,,,11.42249870300293,0.008879899978637695,0.4045621156692505,0.40366244316101074,0.078125,0.0,0.078125,0.1328125,0.1171875,0.0234375,0.1640625,0.046875,0.2109375,0.1484375
5,,,,,11.363648414611816,0.00875711441040039,0.4035438895225525,0.4114920496940613,0.078125,0.0,0.078125,0.1328125,0.1171875,0.0234375,0.1640625,0.0625,0.2109375,0.1328125
6,,,,,7.9537353515625,0.008790016174316406,0.39707106351852417,0.41111841797828674,0.078125,0.0,0.078125,0.140625,0.125,0.015625,0.15625,0.0703125,0.2109375,0.125
7,,,,,8.252605438232422,0.009170770645141602,0.39661967754364014,0.41345909237861633,0.0859375,0.0,0.078125,0.140625,0.125,0.0078125,0.15625,0.0703125,0.2109375,0.125
8,,,,,8.16396713256836,0.012938976287841797,0.39780762791633606,0.4147431254386902,0.0859375,0.0,0.078125,0.140625,0.1171875,0.0078125,0.1640625,0.078125,0.2109375,0.1171875
9,,,,,7.4020161628723145,0.011468887329101562,0.4002167582511902,0.4166233539581299,0.078125,0.0,0.078125,0.140625,0.1171875,0.0078125,0.171875,0.0859375,0.2109375,0.109375
10,,,,,5.47425651550293,0.008750677108764648,0.39897817373275757,0.41122403740882874,0.078125,0.0,0.078125,0.1484375,0.1171875,0.0078125,0.171875,0.0859375,0.203125,0.109375
11,,,,,5.708189010620117,0.008739948272705078,0.39624717831611633,0.40678054094314575,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.0078125,0.171875,0.0859375,0.1953125,0.109375
12,,,,,5.8728790283203125,0.00873422622680664,0.39172813296318054,0.39911937713623047,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.0078125,0.171875,0.0859375,0.1953125,0.109375
13,,,,,5.403885841369629,0.008751869201660156,0.38607338070869446,0.3932858109474182,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.015625,0.1640625,0.0859375,0.1953125,0.109375
14,,,,,4.377236366271973,0.00906991958618164,0.3832668960094452,0.3887062072753906,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.015625,0.1640625,0.0859375,0.1953125,0.109375
15,,,,,4.236647605895996,0.012787103652954102,0.3774769902229309,0.38293972611427307,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.0078125,0.1640625,0.0859375,0.203125,0.109375
16,,,,,4.918766975402832,0.009296894073486328,0.37208351492881775,0.38406258821487427,0.078125,0.0078125,0.078125,0.1484375,0.125,0.0078125,0.15625,0.0859375,0.203125,0.109375
17,,,,,4.1328935623168945,0.008723020553588867,0.3670170307159424,0.37902379035949707,0.078125,0.0078125,0.078125,0.1484375,0.125,0.0078125,0.15625,0.078125,0.203125,0.1171875
18,,,,,3.864903450012207,0.008674144744873047,0.3636402487754822,0.3751212954521179,0.078125,0.0078125,0.078125,0.1484375,0.1171875,0.0078125,0.15625,0.078125,0.203125,0.125
19,,,,,4.101222038269043,0.00888514518737793,0.36020427942276,0.3717452883720398,0.078125,0.0078125,0.078125,0.1484375,0.125,0.0078125,0.15625,0.078125,0.203125,0.1171875
