Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.011339331977069378,0.42252635955810547,0.0,1.0
2,0.02208074927330017,0.35990452766418457,0.06000000000000005,0.94
3,0.01391194760799408,0.3421809673309326,0.26,0.74
4,0.023238694295287132,0.3547027111053467,0.7,0.3
5,0.014849928207695484,0.3417642116546631,0.8200000000000001,0.18
6,0.02078944258391857,0.34386372566223145,0.72,0.28
7,0.019579902291297913,0.3413076400756836,0.94,0.06
8,0.016615036875009537,0.3388381004333496,0.88,0.12
9,0.012011595070362091,0.344907283782959,0.88,0.12
10,0.01202759426087141,0.3392341136932373,0.88,0.12
11,0.009030260145664215,0.3470008373260498,1.0,0.0
12,0.014008084312081337,0.34403371810913086,0.96,0.04
13,0.022954728454351425,0.3557100296020508,0.98,0.02
14,0.010494135320186615,0.3483126163482666,0.98,0.02
15,0.010338393971323967,0.35680365562438965,1.0,0.0
16,0.010441957972943783,0.34217286109924316,1.0,0.0
17,0.006649663206189871,0.3431251049041748,1.0,0.0
18,0.011586961336433887,0.34581923484802246,1.0,0.0
19,0.01511673629283905,0.33991265296936035,1.0,0.0
20,0.01225316058844328,0.34332776069641113,1.0,0.0
21,0.01511311437934637,0.34114933013916016,1.0,0.0
22,0.006571417208760977,0.34084296226501465,1.0,0.0
23,0.006177152041345835,0.336397647857666,1.0,0.0
24,0.016955098137259483,0.34517812728881836,1.0,0.0
25,0.013559169135987759,0.33851146697998047,1.0,0.0
26,0.005884044803678989,0.34917640686035156,1.0,0.0
27,0.014745275489985943,0.34943127632141113,1.0,0.0
28,0.013424055650830269,0.34166979789733887,1.0,0.0
29,0.011755230836570263,0.34590744972229004,1.0,0.0
30,0.017750592902302742,0.34155726432800293,1.0,0.0
31,0.011712866835296154,0.34281277656555176,1.0,0.0
32,0.01281675137579441,0.3449976444244385,1.0,0.0
33,0.0122317960485816,0.3447136878967285,1.0,0.0
34,0.0122579550370574,0.34055018424987793,1.0,0.0
35,0.012905217707157135,0.35249781608581543,1.0,0.0
36,0.009103438816964626,0.34688735008239746,1.0,0.0
37,0.013729739002883434,0.34883785247802734,1.0,0.0
38,0.00645243376493454,0.3373093605041504,1.0,0.0
39,0.0025185178965330124,0.34238696098327637,1.0,0.0
40,0.017523353919386864,0.3496725559234619,1.0,0.0
41,0.011718752793967724,0.3431699275970459,1.0,0.0
42,0.00950076337903738,0.340313196182251,1.0,0.0
43,0.006000081542879343,0.3413369655609131,1.0,0.0
44,0.006985564716160297,0.33762359619140625,1.0,0.0
45,0.009975806809961796,0.3513150215148926,1.0,0.0
46,0.006616496946662664,0.3420741558074951,1.0,0.0
47,0.0063950917683541775,0.3394889831542969,1.0,0.0
48,0.0034538828767836094,0.34688687324523926,1.0,0.0
49,0.005342095158994198,0.3410027027130127,1.0,0.0
50,0.018339073285460472,0.34809446334838867,1.0,0.0
51,0.012736051343381405,0.34216952323913574,1.0,0.0
52,0.009449832141399384,0.34128451347351074,1.0,0.0
53,0.013282634317874908,0.34336376190185547,1.0,0.0
54,0.016286814585328102,0.346754789352417,1.0,0.0
55,0.0171377994120121,0.3471403121948242,1.0,0.0
56,0.013035419397056103,0.3414633274078369,1.0,0.0
57,0.008995523676276207,0.343015193939209,1.0,0.0
58,0.012058894149959087,0.33827757835388184,1.0,0.0
59,0.00876978412270546,0.3507657051086426,1.0,0.0
60,0.02352459356188774,0.3453104496002197,1.0,0.0
61,0.013766283169388771,0.34709763526916504,1.0,0.0
62,0.012867504730820656,0.3408186435699463,1.0,0.0
63,0.021833887323737144,0.34143590927124023,1.0,0.0
64,0.01585611142218113,0.34189772605895996,1.0,0.0
65,0.01118036825209856,0.3422400951385498,1.0,0.0
66,0.005564909428358078,0.3438436985015869,1.0,0.0
67,0.004049326293170452,0.34482264518737793,1.0,0.0
68,0.015073740854859352,0.33987998962402344,1.0,0.0
69,0.015541613101959229,0.3413057327270508,1.0,0.0
70,0.007078793831169605,0.34155964851379395,1.0,0.0
71,0.01945176161825657,0.3384101390838623,1.0,0.0
72,0.004622072912752628,0.34313511848449707,1.0,0.0
73,0.010619713924825191,0.3409080505371094,1.0,0.0
74,0.005372679326683283,0.3376939296722412,1.0,0.0
75,0.006990244146436453,0.3395986557006836,1.0,0.0
76,0.010306721553206444,0.34975743293762207,1.0,0.0
77,0.006782305892556906,0.34862375259399414,1.0,0.0
78,0.010137505829334259,0.34424352645874023,1.0,0.0
79,0.013359270058572292,0.3479268550872803,1.0,0.0
80,0.005994461011141539,0.3455390930175781,1.0,0.0
81,0.011300510726869106,0.3421790599822998,1.0,0.0
82,0.016931908205151558,0.34517478942871094,1.0,0.0
83,0.009922605007886887,0.34238719940185547,1.0,0.0
84,0.011538206599652767,0.3402864933013916,1.0,0.0
85,0.006419734563678503,0.34114885330200195,1.0,0.0
86,0.007309167180210352,0.3431551456451416,1.0,0.0
87,0.003376731416210532,0.3423798084259033,1.0,0.0
88,0.015410426072776318,0.34113287925720215,1.0,0.0
89,0.0109842075034976,0.3386869430541992,1.0,0.0
90,0.007050520274788141,0.33831262588500977,1.0,0.0
91,0.02079773135483265,0.34092068672180176,1.0,0.0
92,0.00981887336820364,0.34339261054992676,1.0,0.0
93,0.004348733462393284,0.3429543972015381,1.0,0.0
94,0.008477718569338322,0.3447072505950928,1.0,0.0
95,0.005316442809998989,0.3461039066314697,1.0,0.0
96,0.009847963228821754,0.34322071075439453,1.0,0.0
97,0.00582684762775898,0.33974289894104004,1.0,0.0
98,0.015296384692192078,0.3444242477416992,1.0,0.0
99,0.010805278085172176,0.3422062397003174,1.0,0.0
100,0.01274739857763052,0.3441658020019531,1.0,0.0
