Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
1,0.00014230268425308168,5.817652940750122,0.0,1.0,0.0
2,3.822013604803942e-05,3.876910924911499,0.0,1.0,0.0
