Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction
1.0,29359.27734375,16362.31142578125,1.1995393872261046,0.47748955637216567,46921.12815675735,0.022366762161254848,0.07924076803028576,0.0497904293239116,0.925,0.075
2.0,66567.352734375,16623.109375,1.1859802842140197,0.9892678439617157,84376.44239358902,0.01699175834655757,0.07547023855149741,0.049532663449644986,0.92421875,0.07578125
3.0,36943.819921875,16349.94794921875,0.9925106078386307,0.9687766909599305,54286.27847893238,0.016940832138061482,0.061380345746874766,0.040098572522401774,0.93515625,0.06484375
4.0,47245.8859375,15924.0791015625,1.0074207842350007,0.9906769931316376,64177.3858232975,0.01705737113952632,0.06532643958926196,0.04282007999718185,0.93828125,0.06171875
5.0,44400.384765625,15547.2482421875,1.0656347692012786,0.9884225428104401,61013.26777701378,0.01693799495697017,0.07228279449045653,0.046272184327244725,0.93671875,0.06328125
6.0,39670.3796875,15410.6494140625,1.1596289545297622,0.9767025649547577,56240.65805609226,0.016972804069519003,0.07965318076312536,0.05139920003712174,0.9265625,0.0734375
7.0,38434.158203125,15402.20263671875,1.2222842514514922,0.965259450674057,55058.64509129524,0.01696698665618892,0.08607672862708567,0.05638079382479187,0.9234375,0.0765625
8.0,37713.848046875,15437.69384765625,1.227662444114685,0.9195438623428345,54379.20433864593,0.01706953048706049,0.08348710201680654,0.054072351753711646,0.9234375,0.0765625
9.0,38149.475390625,15635.00322265625,1.1874351143836974,0.9594490051269531,54971.91372766495,0.01733748912811275,0.07811133638024326,0.050009996443986834,0.92109375,0.07890625
10.0,37940.50859375,15693.06904296875,1.1342582821846008,0.9478218913078308,54767.83591890335,0.01704499721527096,0.07466125041246409,0.048031077533960305,0.92421875,0.07578125
11.0,37658.211328125,15614.84677734375,1.0775554418563842,0.9200967013835907,54350.613547325134,0.01736719608306879,0.07264766581356522,0.04760946799069639,0.928125,0.071875
12.0,36159.1953125,15525.45078125,1.0096952974796296,0.9190325081348419,52694.34139122963,0.0169308185577392,0.06989701800048347,0.046749972738325554,0.93671875,0.06328125
13.0,35562.909375,15485.7919921875,0.9720106393098831,0.8121798098087311,52020.712006497386,0.01699616909027096,0.06664851848036044,0.044356299005448775,0.9390625,0.0609375
