expr-id,FID
0,271.90838623046875
1,261.7018737792969
2,272.29833984375
3,265.6102294921875
4,252.26629638671875
5,285.1885986328125
6,299.7342529296875
7,275.4842224121094
8,223.13381958007812
9,261.77679443359375
