Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction
1,26158.69921875,15559.8037109375,4.908413887023926,0.903747022151947,42622.24995183945,0.03260326385498047,0.13272954523563385,0.0840170830488205,0.6953125,0.3046875
2,21940.796875,7944.85693359375,0.545509934425354,80.87577056884766,110761.4243774414,0.018152475357055664,0.06322391331195831,0.037586670368909836,0.96875,0.03125
3,70191.3046875,17758.552734375,0.039673350751399994,0.9792383313179016,88929.0957531929,0.031007051467895508,0.015835963189601898,0.01208131667226553,1.0,0.0
4,19323.408203125,7982.8955078125,0.0008676893776282668,10.385080337524414,37691.384048461914,0.018474340438842773,0.013923845253884792,0.01229768991470337,1.0,0.0
5,66800.4453125,16503.353515625,0.00010208548337686807,0.991203248500824,84295.00207662582,0.03184771537780762,0.024549230933189392,0.02267717942595482,1.0,0.0
6,25457.1328125,7828.4794921875,1.4232907233235892e-05,33.290679931640625,66576.29223632812,0.018585920333862305,0.017428897321224213,0.01598959043622017,1.0,0.0
7,51496.40625,15317.794921875,5.244969543127809e-06,0.9728414416313171,67787.04261350632,0.03064250946044922,0.01777452602982521,0.01692063733935356,1.0,0.0
8,22947.583984375,7224.36767578125,1.0232337217530585e-06,31.20547103881836,61377.42269897461,0.019613981246948242,0.012108220718801022,0.011428600177168846,1.0,0.0
9,55869.3203125,14624.234375,4.94996243105561e-07,0.977094829082489,71470.64951658249,0.030986547470092773,0.012582868337631226,0.012028263881802559,1.0,0.0
10,22984.580078125,7086.12939453125,2.2810888822277775e-07,35.15279769897461,65223.50717163086,0.01857900619506836,0.013177501037716866,0.012629972770810127,1.0,0.0
11,56344.390625,14884.6044921875,1.2370887247925566e-07,0.9622815847396851,72191.27670192719,0.03072333335876465,0.013881834223866463,0.013348426669836044,1.0,0.0
12,20880.7109375,7340.33984375,7.964462866993927e-09,6.408196449279785,34629.247230529785,0.019357681274414062,0.012579964473843575,0.012059628963470459,1.0,0.0
13,49091.7421875,15230.7275390625,2.961626499597969e-08,0.5470356345176697,64869.50536108017,0.030172348022460938,0.01185793336480856,0.011330949142575264,1.0,0.0
14,22007.619140625,7288.11962890625,1.2872391152995988e-08,2.574558734893799,31870.29750442505,0.01833796501159668,0.011858799494802952,0.01134219579398632,1.0,0.0
15,55194.8515625,15312.66015625,5.320760276816827e-09,0.8795951008796692,71387.10681962967,0.030132532119750977,0.012602206319570541,0.012035856954753399,1.0,0.0
16,21649.693359375,7074.25390625,3.365318690384811e-09,2.042499542236328,30766.446807861328,0.01824474334716797,0.013136180117726326,0.012395855039358139,1.0,0.0
17,57177.81640625,15278.369140625,1.625420464890226e-09,0.5755206942558289,73031.70624113083,0.030506372451782227,0.014518306590616703,0.014182914048433304,1.0,0.0
18,24295.654296875,7649.7421875,9.996631300523973e-10,2.5857529640197754,34531.149448394775,0.01853322982788086,0.015373053029179573,0.014617782086133957,1.0,0.0
19,68377.734375,15896.51953125,6.093741067303426e-10,0.8323788046836853,85106.63271093369,0.030730247497558594,0.01717989705502987,0.015572747215628624,1.0,0.0
20,24421.32421875,7704.853515625,3.926287905908765e-10,4.702125072479248,36828.30280685425,0.01845717430114746,0.0211478304117918,0.020717471837997437,1.0,0.0
21,63310.68359375,15606.9208984375,3.9043770994062754e-10,0.769664466381073,79687.26895856857,0.03029775619506836,0.018765058368444443,0.017504705116152763,1.0,0.0
22,22074.8125,7679.38671875,8.275449769890031e-10,2.202903985977173,31957.103204727173,0.018986940383911133,0.012141391634941101,0.011263725347816944,1.0,0.0
23,68737.7109375,16556.021484375,3.1777325215642804e-09,0.44900667667388916,85742.73909854889,0.03040289878845215,0.009570821188390255,0.009164510294795036,1.0,0.0
24,21010.693359375,7893.93115234375,1.3427389866649264e-08,0.08731468766927719,28991.939199388027,0.018588781356811523,0.008842356503009796,0.00849530566483736,1.0,0.0
25,61525.6640625,16444.57421875,3.6193942065665397e-08,0.12578855454921722,78096.02683579922,0.030434608459472656,0.008727380074560642,0.008462226018309593,1.0,0.0
26,20088.96875,7713.70166015625,8.967870002152267e-09,0.016042135655879974,27818.71254581213,0.018581867218017578,0.00889652781188488,0.00858321599662304,1.0,0.0
27,62260.84375,16448.46875,4.517671570170023e-08,0.08531606942415237,78794.62856942415,0.030991315841674805,0.009272255934774876,0.008976138196885586,1.0,0.0
28,19501.236328125,7834.36181640625,1.149091559682347e-07,0.1798054575920105,27515.40360212326,0.0183255672454834,0.009831493720412254,0.009440694935619831,1.0,0.0
29,57995.23828125,15952.111328125,1.644795304400759e-07,0.4647041857242584,74412.05379509926,0.0308225154876709,0.01070112083107233,0.010143191553652287,1.0,0.0
30,18206.1328125,7554.78125,3.310213401164219e-07,0.5034993290901184,26264.41339159012,0.01837015151977539,0.011584464460611343,0.010902177542448044,1.0,0.0
31,58734.37109375,16000.3046875,6.06535422775778e-07,0.5813755989074707,75316.05138015747,0.030992507934570312,0.013307055458426476,0.012504016049206257,1.0,0.0
32,19808.99609375,7636.37939453125,1.2117621963625425e-06,1.134507417678833,28579.882905960083,0.018601417541503906,0.015346938744187355,0.014524402096867561,1.0,0.0
33,60107.1484375,16162.236328125,2.0195834622427355e-06,0.21653679013252258,76485.92155575752,0.031438350677490234,0.017934203147888184,0.017167286947369576,1.0,0.0
34,18113.94140625,7277.83984375,2.7560499802348204e-06,0.19174864888191223,25583.529898881912,0.018577098846435547,0.017958683893084526,0.01717846840620041,1.0,0.0
35,58136.0546875,15828.015625,3.299505806353409e-06,0.0693817138671875,74033.45202636719,0.03656768798828125,0.01635538414120674,0.01551282312721014,1.0,0.0
36,18359.10546875,7687.748046875,3.1560566640109755e-06,1.7480555772781372,27794.909092903137,0.018555402755737305,0.01611049845814705,0.015199165791273117,1.0,0.0
37,55603.6875,15875.080078125,2.9187094696681015e-06,0.3396396040916443,71818.40718221664,0.030552387237548828,0.0162607841193676,0.015271089971065521,1.0,0.0
38,18768.87890625,7998.1650390625,3.0138885449559893e-06,0.4094960391521454,27176.539984464645,0.021215200424194336,0.016834348440170288,0.015756838023662567,1.0,0.0
39,53712.65625,15762.4052734375,3.7426721064548474e-06,0.5098977088928223,69984.95923233032,0.03046107292175293,0.016620786860585213,0.015473764389753342,1.0,0.0
40,16231.4609375,7550.416015625,4.984221959603019e-06,1.8315417946723755e-06,23781.878784666795,0.018657445907592773,0.016351167112588882,0.015128793194890022,1.0,0.0
41,52732.390625,16340.41015625,6.671710707450984e-06,0.008088542148470879,69080.88932339847,0.03542160987854004,0.016143202781677246,0.014876721426844597,1.0,0.0
42,17250.58203125,7573.36865234375,7.680258931941353e-06,0.01901659555733204,24842.967279151082,0.018091440200805664,0.016581512987613678,0.01524779386818409,1.0,0.0
43,43490.5078125,15781.20703125,7.990958692971617e-06,0.05936707928776741,59331.08192303777,0.030365943908691406,0.017444808036088943,0.016095828264951706,1.0,0.0
44,16655.33203125,7470.9267578125,8.148387678375002e-06,0.4307859539985657,24557.044743061066,0.01859116554260254,0.01859092526137829,0.017276637256145477,1.0,0.0
45,48523.703125,15770.203125,8.612008969066665e-06,0.30096372961997986,64594.86997961998,0.03025507926940918,0.018972046673297882,0.017727967351675034,1.0,0.0
46,16250.4833984375,7401.77783203125,9.536350262351334e-06,0.25613558292388916,23908.39681339264,0.018141746520996094,0.018402336165308952,0.01718229055404663,1.0,0.0
47,46776.96484375,15755.302734375,1.137963954533916e-05,0.2902723550796509,62822.53993320465,0.030228137969970703,0.016940876841545105,0.01573443040251732,1.0,0.0
48,15938.62890625,7582.40087890625,1.4167128938424867e-05,0.30091673135757446,23821.946516513824,0.01814889907836914,0.015765871852636337,0.014577195048332214,1.0,0.0
49,49134.8359375,16001.0380859375,1.7938744349521585e-05,0.015553546138107777,65151.42756957561,0.03017592430114746,0.014913756400346756,0.013747415505349636,1.0,0.0
50,15862.09765625,7610.2197265625,2.0977338863303885e-05,0.06898467242717743,23541.302055239677,0.01859259605407715,0.01476580835878849,0.013599288649857044,1.0,0.0
51,48052.21875,16384.94921875,2.371982191107236e-05,0.08606153726577759,64523.22950601578,0.03042745590209961,0.014782718382775784,0.013613210059702396,1.0,0.0
52,15418.62890625,7563.6103515625,2.6993186111212708e-05,0.2710389196872711,23253.27817749977,0.018506526947021484,0.01506621204316616,0.013880632817745209,1.0,0.0
53,42607.6484375,15441.7099609375,3.086829383391887e-05,0.13770276308059692,58187.0611615181,0.030855178833007812,0.015218670479953289,0.013994976878166199,1.0,0.0
54,15809.1181640625,7576.09228515625,3.672796083264984e-05,0.6087743043899536,23993.984753608704,0.021118640899658203,0.015269963070750237,0.01399615965783596,1.0,0.0
55,47418.7578125,16303.8642578125,4.392692062538117e-05,0.2308102548122406,63953.43232512474,0.033102989196777344,0.015083546750247478,0.013773168437182903,1.0,0.0
56,15617.9619140625,7711.21484375,5.110559141030535e-05,0.03941865637898445,23368.595414191484,0.0190274715423584,0.015028361231088638,0.013671863824129105,1.0,0.0
57,50529.51171875,16318.3115234375,5.7631474192021415e-05,0.011142004281282425,66858.96524646878,0.03027796745300293,0.015375679358839989,0.013964670710265636,1.0,0.0
58,15276.56640625,7760.880859375,6.310657045105472e-05,0.020502066239714622,23057.949331864715,0.018317699432373047,0.016508862376213074,0.015038993209600449,1.0,0.0
59,43122.54296875,15815.8720703125,6.897066486999393e-05,0.21895438432693481,59157.369423389435,0.03021407127380371,0.018242424353957176,0.016747349873185158,1.0,0.0
60,14867.623046875,7701.1005859375,7.913372974144295e-05,0.2087593376636505,22777.48297047615,0.01822376251220703,0.01980864815413952,0.01833133026957512,1.0,0.0
61,39928.8515625,16181.9365234375,9.550379763823003e-05,0.11765220016241074,56228.44028609991,0.02993321418762207,0.020660776644945145,0.019199907779693604,1.0,0.0
