Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
55,0.4265660047531128,1.8154997825622559,0.96,0.04,0.01656053587794304
56,0.32366153597831726,1.811706781387329,0.98,0.02,0.03040185384452343
57,0.19363811612129211,1.8585231304168701,0.94,0.06,0.00077889917884022
58,0.18884605169296265,1.8053486347198486,0.98,0.02,0.0007675074739381671
59,0.18274208903312683,1.8077714443206787,0.98,0.02,0.010497582145035267
60,0.24303899705410004,1.8253748416900635,0.94,0.06,0.000858495244756341
61,0.32543444633483887,1.8046958446502686,0.94,0.06,0.002652851864695549
62,0.2886608839035034,1.827601432800293,0.96,0.04,0.08824840188026428
63,0.33698761463165283,1.80588698387146,0.96,0.04,9.146534284809604e-05
64,0.20306186378002167,1.8038330078125,0.94,0.06,0.04418172314763069
65,0.28969624638557434,1.8010656833648682,0.88,0.12,1.3350704648473766e-05
66,0.2364458590745926,1.8071064949035645,0.92,0.08,0.0053324345499277115
67,0.3229057490825653,1.8128581047058105,0.92,0.08,0.005729287397116423
68,0.27439644932746887,1.8028888702392578,0.84,0.16,0.004949482623487711
69,0.261749267578125,1.8067467212677002,0.86,0.14,0.015196084044873714
70,0.38615038990974426,1.808938980102539,0.8,0.2,0.034485265612602234
71,0.42079129815101624,1.8091230392456055,0.76,0.24,0.002459561452269554
72,0.16786621510982513,1.807422161102295,0.8,0.2,0.0012890867656096816
73,0.17884981632232666,1.831195592880249,0.84,0.16,0.0007770541124045849
74,0.40749242901802063,1.8039584159851074,0.8,0.2,0.0352499857544899
75,0.4151758551597595,1.8079249858856201,0.88,0.12,0.008422856219112873
76,0.3528333008289337,1.8203620910644531,0.88,0.12,0.003517339937388897
77,0.3252030909061432,1.799194097518921,0.86,0.14,0.00026876485208049417
78,0.44226929545402527,1.8087551593780518,0.74,0.26,0.0031312913633883
79,0.41857168078422546,1.825054407119751,0.88,0.12,3.1495601433562115e-05
80,0.1352977454662323,1.8081598281860352,0.8200000000000001,0.18,0.008523174561560154
81,0.21325106918811798,1.8004589080810547,0.9,0.1,4.720557262771763e-05
82,0.2576003074645996,1.807912826538086,0.86,0.14,0.02696266956627369
83,0.07190908491611481,1.8216824531555176,0.8200000000000001,0.18,3.580063639674336e-05
84,0.3320484161376953,1.808323860168457,0.88,0.12,0.0012872247025370598
85,0.37643781304359436,1.8021419048309326,0.8200000000000001,0.18,0.0009607033571228385
86,0.2379811853170395,1.821458339691162,0.88,0.12,0.00011449306475697085
87,0.3010711073875427,1.80806565284729,0.9,0.1,0.0132890110835433
88,0.39814406633377075,1.8119072914123535,0.88,0.12,0.011017313227057457
89,0.20495228469371796,1.83957839012146,0.9,0.1,0.010285621508955956
90,0.4002910554409027,1.813725233078003,0.84,0.16,0.008777742274105549
91,0.4392331838607788,1.8238248825073242,0.9,0.1,0.018492333590984344
92,0.4398542046546936,1.814023494720459,0.86,0.14,0.0016294867964461446
93,0.27410876750946045,1.8117003440856934,0.84,0.16,5.618274735752493e-05
94,0.2907920181751251,1.8110201358795166,0.8200000000000001,0.18,0.0017524418653920293
95,0.24270451068878174,1.8166351318359375,0.9,0.1,0.00017318986647296697
96,0.2577834725379944,1.8092281818389893,0.86,0.14,0.009689192287623882
97,0.5906581878662109,1.817063808441162,0.86,0.14,0.0014994839439168572
98,0.3233071267604828,1.8273682594299316,0.8,0.2,0.015949012711644173
99,0.35045087337493896,1.8131647109985352,0.84,0.16,0.0018087198259308934
100,0.2911836504936218,1.8101427555084229,0.78,0.22,0.017493143677711487
