expr-id,FID
0,65.12580108642578
1,63.432106018066406
2,62.89022445678711
3,63.808921813964844
4,64.18306732177734
5,63.02543640136719
6,65.55079650878906
7,61.77942657470703
8,64.0303726196289
9,68.03468322753906
