Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
1,0.29544177651405334,2.0524845123291016,0.0,1.0,0.11794138699769974
2,0.4072484076023102,1.8154385089874268,0.18000000000000005,0.82,0.430931031703949
3,0.07585351169109344,1.796579360961914,1.0,0.0,0.08694066852331161
4,0.6527092456817627,1.8166098594665527,1.0,0.0,0.051269471645355225
5,0.5002084374427795,1.8009717464447021,1.0,0.0,0.033384449779987335
6,0.24775220453739166,1.807640790939331,1.0,0.0,0.026101745665073395
7,0.39959225058555603,1.8100695610046387,1.0,0.0,0.12043540179729462
8,0.29788580536842346,1.8155105113983154,1.0,0.0,0.006829525344073772
9,0.2611582279205322,1.8000593185424805,1.0,0.0,0.003541683778166771
10,0.37127259373664856,1.811305284500122,1.0,0.0,0.0005353521555662155
11,0.47643452882766724,1.8086144924163818,1.0,0.0,0.018772929906845093
12,0.2177085280418396,1.8213348388671875,1.0,0.0,0.003408145159482956
13,0.23286601901054382,1.8031208515167236,1.0,0.0,0.1060849130153656
14,0.22251111268997192,1.8222122192382812,1.0,0.0,0.15972445905208588
15,0.20344220101833344,1.7973473072052002,1.0,0.0,0.0025003310292959213
16,0.40636366605758667,1.8110055923461914,1.0,0.0,0.22848792374134064
17,0.21484264731407166,1.8148064613342285,1.0,0.0,4.49862091045361e-05
18,0.5979571342468262,1.7986502647399902,1.0,0.0,0.006831454113125801
19,0.41993770003318787,1.8100168704986572,1.0,0.0,0.006505099590867758
20,0.4292685389518738,1.8115315437316895,1.0,0.0,0.18198825418949127
21,0.36915963888168335,1.7784957885742188,1.0,0.0,0.12939971685409546
22,0.5725070238113403,1.8262605667114258,1.0,0.0,0.1384912133216858
23,0.1890859156847,1.828350305557251,1.0,0.0,0.004070660099387169
24,0.5616485476493835,1.8086419105529785,1.0,0.0,9.6091054729186e-05
25,0.4541330933570862,1.822117805480957,0.98,0.02,0.20470930635929108
26,0.4065849781036377,1.8027048110961914,0.96,0.04,0.00029496909701265395
27,0.38386285305023193,1.8058624267578125,1.0,0.0,0.015437005087733269
28,0.2958660125732422,1.8162117004394531,0.98,0.02,0.09386889636516571
29,0.4668664336204529,1.829132318496704,1.0,0.0,0.06029898673295975
30,0.21456903219223022,1.8053510189056396,1.0,0.0,0.00212820153683424
31,0.6396846175193787,1.8228158950805664,0.98,0.02,0.034315984696149826
32,0.21103700995445251,1.812856912612915,0.98,0.02,2.5613122488721274e-05
33,0.3815675973892212,1.8167715072631836,1.0,0.0,0.02356453239917755
34,0.4489164650440216,1.826547622680664,1.0,0.0,0.004637344740331173
35,0.2692936658859253,1.8257942199707031,1.0,0.0,0.02107377164065838
36,0.303326278924942,1.816291093826294,0.98,0.02,0.04169018939137459
37,0.3806834816932678,1.8149902820587158,1.0,0.0,0.005028149113059044
38,0.2817390561103821,1.7992889881134033,0.98,0.02,5.4495041695190594e-05
39,0.2474682629108429,1.8052451610565186,0.98,0.02,0.0004440170305315405
40,0.20623141527175903,1.8036105632781982,0.96,0.04,0.00038842522189952433
41,0.17202474176883698,1.816145420074463,0.98,0.02,0.0590394027531147
42,0.3163761496543884,1.8117711544036865,0.98,0.02,0.003552350914105773
