Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.346653550863266,2.0823493003845215,0.0,1.0
2,0.06688805669546127,0.7410335540771484,0.020000000000000018,0.98
3,0.35237717628479004,1.7839951515197754,0.21999999999999997,0.78
4,0.1309056133031845,0.7369949817657471,0.76,0.24
5,0.24485284090042114,1.8033413887023926,0.94,0.06
6,0.07638312876224518,0.743034839630127,0.98,0.02
7,0.6421416997909546,1.797741174697876,1.0,0.0
8,0.14871345460414886,0.7495346069335938,0.98,0.02
9,0.3759612441062927,1.793088436126709,1.0,0.0
10,0.20903249084949493,0.7390105724334717,1.0,0.0
11,0.32636383175849915,1.812932014465332,1.0,0.0
12,0.1903335601091385,0.7343854904174805,1.0,0.0
13,0.1344820111989975,1.7880749702453613,1.0,0.0
14,0.23870740830898285,0.7308897972106934,0.98,0.02
15,0.3838895857334137,1.7913143634796143,0.92,0.08
16,0.07723473012447357,0.7311227321624756,0.94,0.06
17,0.15052849054336548,1.7896575927734375,0.9,0.1
18,0.1389463245868683,0.7367904186248779,0.8200000000000001,0.18
19,0.2085733562707901,1.804368495941162,0.84,0.16
20,0.20266322791576385,0.738255500793457,0.84,0.16
21,0.1618051379919052,1.8104486465454102,0.8,0.2
22,0.06419427692890167,0.7443547248840332,0.84,0.16
23,0.28450432419776917,1.8151812553405762,0.72,0.28
24,0.1739806979894638,0.7560255527496338,0.76,0.24
25,0.29400116205215454,1.82857084274292,0.8,0.2
26,0.15888558328151703,0.7439925670623779,0.9,0.1
27,0.3650745153427124,1.816394567489624,0.8200000000000001,0.18
28,0.0240586269646883,0.7411777973175049,0.86,0.14
29,0.39879661798477173,1.7955482006072998,0.8200000000000001,0.18
30,0.12067335844039917,0.7308380603790283,0.9,0.1
31,0.3267754912376404,1.8216161727905273,0.86,0.14
32,0.1580020934343338,0.7387955188751221,0.88,0.12
33,0.40199369192123413,1.8106346130371094,0.9,0.1
34,0.14859825372695923,0.7394559383392334,0.92,0.08
35,0.45089638233184814,1.8056209087371826,0.8200000000000001,0.18
36,0.07210510969161987,0.7444660663604736,0.9,0.1
37,0.1918906718492508,1.7908437252044678,0.9,0.1
38,0.2161463350057602,0.7360935211181641,0.9,0.1
39,0.44335028529167175,1.8079814910888672,0.98,0.02
40,0.15605027973651886,0.7381420135498047,0.94,0.06
41,0.26948410272598267,1.7896366119384766,0.94,0.06
42,0.04321468621492386,0.7488000392913818,0.94,0.06
43,0.33794036507606506,1.7994983196258545,0.96,0.04
44,0.2168281525373459,0.7393138408660889,0.94,0.06
45,0.20666788518428802,1.8136634826660156,0.96,0.04
46,0.15019692480564117,0.7342894077301025,0.92,0.08
47,0.3002110421657562,1.8062427043914795,0.94,0.06
48,0.16589204967021942,0.7304995059967041,0.96,0.04
49,0.47563624382019043,1.7928597927093506,0.9,0.1
50,0.2619817852973938,0.74635910987854,0.9,0.1
51,0.36985331773757935,1.795128583908081,0.92,0.08
52,0.13175849616527557,0.7298874855041504,0.94,0.06
53,0.3749975860118866,1.8129384517669678,0.98,0.02
54,0.13557972013950348,0.7420637607574463,0.96,0.04
55,0.36746907234191895,1.8122897148132324,0.9,0.1
56,0.17485886812210083,0.746931791305542,0.92,0.08
57,0.24869665503501892,1.7917046546936035,0.88,0.12
58,0.09158007055521011,0.7443525791168213,0.94,0.06
59,0.3090878427028656,1.8188412189483643,0.88,0.12
60,0.1396121084690094,0.7339868545532227,0.9,0.1
61,0.38464924693107605,1.7997870445251465,0.98,0.02
62,0.046196721494197845,0.7372586727142334,0.96,0.04
63,0.2388262152671814,1.8049266338348389,0.96,0.04
64,0.10910403728485107,0.751915454864502,0.92,0.08
65,0.1725752353668213,1.7939403057098389,0.94,0.06
66,0.2602395713329315,0.7332243919372559,0.94,0.06
67,0.28266897797584534,1.827812671661377,0.92,0.08
68,0.005152804311364889,0.732597827911377,0.94,0.06
69,0.2876569926738739,1.7996323108673096,0.98,0.02
70,0.19490623474121094,0.7564685344696045,0.96,0.04
71,0.2433355301618576,1.8037428855895996,0.96,0.04
72,0.15787972509860992,0.742440938949585,0.96,0.04
73,0.36689478158950806,1.8015177249908447,0.98,0.02
74,0.18407803773880005,0.7318687438964844,0.94,0.06
75,0.29170510172843933,1.7983379364013672,1.0,0.0
76,0.0888725221157074,0.7244644165039062,0.94,0.06
77,0.35806864500045776,1.7856085300445557,0.94,0.06
78,0.32479211688041687,0.7340292930603027,0.96,0.04
79,0.27868905663490295,1.7867422103881836,0.98,0.02
80,0.09332263469696045,0.7269015312194824,0.94,0.06
81,0.3877304792404175,1.8364932537078857,0.96,0.04
82,0.20032906532287598,0.7294869422912598,0.98,0.02
83,0.41719934344291687,1.8000521659851074,0.96,0.04
84,0.07456918060779572,0.7461440563201904,0.92,0.08
85,0.3018885850906372,1.8056674003601074,0.96,0.04
86,0.17234276235103607,0.7296137809753418,0.96,0.04
87,0.2519404888153076,1.7915446758270264,0.98,0.02
88,0.10844619572162628,0.7304351329803467,0.98,0.02
89,0.4564465582370758,1.7975873947143555,0.98,0.02
90,0.24527962505817413,0.7321815490722656,1.0,0.0
91,0.2982544004917145,1.7910490036010742,1.0,0.0
92,0.1208370253443718,0.7327699661254883,1.0,0.0
93,0.33897414803504944,1.7945528030395508,1.0,0.0
94,0.15816788375377655,0.7310101985931396,1.0,0.0
95,0.26316604018211365,1.8058803081512451,1.0,0.0
96,0.22969134151935577,0.7289671897888184,0.98,0.02
97,0.228664830327034,1.795896291732788,0.96,0.04
98,0.05032018944621086,0.7339162826538086,0.94,0.06
99,0.26090559363365173,1.7832310199737549,0.98,0.02
100,0.13929079473018646,0.7350456714630127,0.98,0.02
