Step,Total Loss,Time,0 Fraction,1 Fraction
0.0,0.0006467004421731382,0.16139869271197138,0.006000000000000001,0.006000000000000005
0.0,0.0005850591291190755,0.014316680707052774,0.06135144660071184,0.06135144660071185
0.0,0.00047013833166187704,0.009053309131829697,0.11164228589562288,0.11164228589562289
0.0,0.00032042560645431385,0.006286900466411736,0.17315888657530687,0.17315888657530687
0.0,0.00039029504535092704,0.005207303128537051,0.15085091978506465,0.15085091978506462
0.0,0.00017489082734181363,0.011547532316755675,0.09210863151735564,0.09210863151735564
0.0,0.00020523708798339898,0.012825965721378167,0.12521980673998823,0.1252198067399882
0.0,0.00021560387660129885,0.009525657404287638,0.060959002616512666,0.060959002616512686
0.0,0.00014644359959101584,0.012455226412840031,0.025612496949731382,0.025612496949731396
0.0,0.00013242326228939382,0.008252486697756006,0.018000000000000016,0.018
0.0,0.00015558698239903624,0.010194305379645732,0.0,0.0
0.0,0.0001555156485388998,0.006778285149384342,0.0,0.0
0.0,9.945855830855491e-05,0.00775382677880672,0.0,0.0
0.0,0.00017086363318388883,0.007291744533674884,0.0,0.0
0.0,0.00010782187267422985,0.005527180885035556,0.0,0.0
0.0,0.00010434308953782027,0.004933483891022356,0.0,0.0
0.0,9.048759570609164e-05,0.013353019273934818,0.0,0.0
0.0,0.00011087683857576868,0.010449746200911063,0.0,0.0
0.0,8.703112648810942e-05,0.01133553509453898,0.0,0.0
0.0,0.00013579795909485077,0.007128463994448287,0.0,0.0
0.0,0.00012727004822852,0.006323673576683597,0.0,0.0
0.0,7.690749113412423e-05,0.007412787262938328,0.0,0.0
0.0,7.363860560821057e-05,0.00944786154023423,0.0,0.0
0.0,0.00010479140589286215,0.007888010236302714,0.0,0.0
0.0,8.572952399823626e-05,0.011832991915779151,0.0,0.0
0.0,7.694469562425401e-05,0.014120766900186849,0.0,0.0
0.0,0.00012042743078089096,0.004290033593600013,0.0,0.0
0.0,7.892779552000496e-05,0.007033899924887118,0.0,0.0
0.0,5.667967487021185e-05,0.006900444565740824,0.0,0.0
0.0,0.00011982808733058277,0.010702207820228715,0.0,0.0
0.0,8.340027127835085e-05,0.003454324807562422,0.0,0.0
0.0,6.405738032050493e-05,0.006210331324285154,0.0,0.0
0.0,0.00013573024268031782,0.005095270138416259,0.0,0.0
0.0,7.657003727430366e-05,0.019684002886794963,0.0,0.0
0.0,0.00010395215797265488,0.011968552755613362,0.0,0.0
0.0,8.548531853088817e-05,0.0077799953138474875,0.0,0.0
0.0,0.00011094017378774806,0.0045714434914475854,0.0,0.0
0.0,9.470739441755116e-05,0.011338995951262976,0.0,0.0
0.0,0.00013895578809157148,0.010009177253075917,0.0,0.0
0.0,0.00011095316988115891,0.008964345902702077,0.0,0.0
0.0,8.675572808716951e-05,0.0178133056774118,0.0,0.0
0.0,0.000100520120380212,0.027819008568509166,0.0,0.0
0.0,5.41155214826631e-05,0.006284370160804892,0.0,0.0
0.0,0.00014307490551166005,0.005841870547014472,0.0,0.0
0.0,6.473792803601e-05,0.009773670451716256,0.0,0.0
0.0,9.515159330418429e-05,0.009803519670746864,0.0,0.0
0.0,8.641873531038495e-05,0.010701464298858942,0.0,0.0
0.0,6.20759964043149e-05,0.011816776515469023,0.0,0.0
0.0,7.612091278868719e-05,0.010060303878845373,0.0,0.0
0.0,7.467193163838696e-05,0.005819385402626457,0.0,0.0
0.0,0.0001018205517093872,0.006970135739599646,0.0,0.0
0.0,8.360037830331589e-05,0.008426050710181276,0.0,0.0
0.0,0.00011951742053990345,0.004602132433367748,0.0,0.0
0.0,5.047551983756359e-05,0.010006439892051652,0.0,0.0
0.0,6.703933492840397e-05,0.01444524660455713,0.0,0.0
0.0,9.147340668765313e-05,0.0050970247556448404,0.0,0.0
0.0,7.930547435753452e-05,0.005718545133329885,0.0,0.0
0.0,9.992273105725475e-05,0.004506537698810912,0.0,0.0
0.0,9.66976369103688e-05,0.006980380265116927,0.0,0.0
0.0,0.00010964548312188164,0.0028130998182258615,0.0,0.0
0.0,6.549017404230264e-05,0.006499424146782099,0.0,0.0
0.0,8.935682727001743e-05,0.013974501860262133,0.0,0.0
0.0,8.025214576888288e-05,0.010442257184128523,0.0,0.0
0.0,9.001898229188332e-05,0.009817268727167454,0.0,0.0
0.0,0.00011821389049808459,0.006019761528239538,0.0,0.0
0.0,4.97964454246115e-05,0.00912885247842746,0.0,0.0
0.0,8.035579260014921e-05,0.006306328041830412,0.0,0.0
0.0,6.80155118883702e-05,0.010908180265721818,0.0,0.0
0.0,0.00010038489860660779,0.013304908436909723,0.0,0.0
0.0,8.306933014933215e-05,0.017334831432864847,0.0,0.0
0.0,7.762446291853509e-05,0.003537497193963645,0.0,0.0
0.0,8.362142312305555e-05,0.016225527953051808,0.0,0.0
0.0,5.012002457309453e-05,0.028191334315502917,0.0,0.0
0.0,4.1793986922901155e-05,0.0067034704961630364,0.0,0.0
0.0,0.00010221898827476724,0.009095909587802502,0.0,0.0
0.0,6.132792262234357e-05,0.014852378949805933,0.0,0.0
0.0,9.383389064829754e-05,0.005545028942285222,0.0,0.0
0.0,6.547969468948974e-05,0.01043894548172003,0.0,0.0
0.0,8.559307222203076e-05,0.010216520884166056,0.0,0.0
0.0,7.838616539265619e-05,0.00962809742520466,0.0,0.0
0.0,9.322470071352552e-05,0.010042566844877603,0.0,0.0
0.0,9.914634639890986e-05,0.037927094401981734,0.0,0.0
0.0,6.471552925683173e-05,0.013118055660047133,0.0,0.0
0.0,0.00010735111176424763,0.003382254462043646,0.0,0.0
0.0,0.00010857533725696614,0.007530917735666451,0.0,0.0
0.0,8.163280096593035e-05,0.030311596461553205,0.0,0.0
0.0,0.00013844466379112237,0.035125012577892606,0.0,0.0
0.0,8.115954602817972e-05,0.008654119271017793,0.0,0.0
0.0,0.00011039806703498879,0.01203701251079685,0.0,0.0
0.0,0.00011682738850562063,0.01537608306187242,0.0,0.0
0.0,7.504417589225501e-05,0.0052938439498242135,0.0,0.0
0.0,5.771236489456305e-05,0.006693024967319024,0.0,0.0
