Step,Total Loss,Time,0 Fraction,1 Fraction
1.0,0.00198026315192687,0.8496837139129638,0.002,0.998
2.0,0.0014743344276211602,0.7095108270645142,0.07399999999999998,0.9259999999999999
3.0,0.00128505778266113,0.7113525390625,0.18399999999999997,0.8160000000000001
4.0,0.00116785253630946,0.7086511611938476,0.42400000000000004,0.576
5.0,0.0008942500309785399,0.7062287569046021,0.722,0.27799999999999997
6.0,0.0006318530824500699,0.7129701614379883,0.8660000000000002,0.134
7.0,0.0007087961508659099,0.7095576047897338,0.9200000000000002,0.08
8.0,0.00057216961286026,0.7105082273483276,0.962,0.038
9.0,0.00053454443113873,0.7132473468780518,0.9879999999999999,0.012
10.0,0.00044306349009269,0.7092007398605347,0.994,0.006
11.0,0.00048067460302259,0.7095397233963012,1.0,0.0
12.0,0.00040939608879847993,0.7094978570938111,1.0,0.0
13.0,0.00034850514057318995,0.7099020719528198,1.0,0.0
14.0,0.00037817989941681,0.7076007127761841,1.0,0.0
15.0,0.0003732334953383,0.706777024269104,1.0,0.0
16.0,0.00037180438230275997,0.7098503828048706,1.0,0.0
17.0,0.00037320170085872,0.7095406532287598,1.0,0.0
18.0,0.00030290939175752136,0.7109054088592529,1.0,0.0
19.0,0.00031318008841478003,0.7087235689163208,1.0,0.0
20.0,0.00034183063835365,0.705694317817688,1.0,0.0
21.0,0.00031373668607552,0.7059793472290039,1.0,0.0
22.0,0.0002695893796044001,0.7080373048782349,1.0,0.0
23.0,0.00026361433992856003,0.7075907230377197,1.0,0.0
24.0,0.00031646154820915,0.7064953327178956,1.0,0.0
25.0,0.00029391782445593997,0.7137573957443237,1.0,0.0
26.0,0.0002584538626251299,0.7118434190750123,1.0,0.0
27.0,0.00030437184177567,0.7047878503799438,1.0,0.0
28.0,0.0002539258828619,0.7055585384368896,1.0,0.0
29.0,0.00027398627426004,0.7060019016265869,1.0,0.0
30.0,0.00033979729050767003,0.7117588520050049,1.0,0.0
31.0,0.00030088875064386995,0.7082550764083863,1.0,0.0
32.0,0.00027710785216179,0.7091976404190063,1.0,0.0
33.0,0.00030082187295188,0.7048615694046021,1.0,0.0
34.0,0.00025155453040491993,0.7155952453613281,1.0,0.0
35.0,0.0002914710930781,0.7131284475326538,1.0,0.0
36.0,0.00031898917077337,0.707729983329773,1.0,0.0
37.0,0.00026863227685675,0.7073164224624634,1.0,0.0
38.0,0.00026282800099573995,0.7103909492492676,1.0,0.0
39.0,0.00029269108199510003,0.7099823474884033,1.0,0.0
40.0,0.00026726571377361,0.7101370573043824,1.0,0.0
41.0,0.00026369681290812005,0.7151291847229004,1.0,0.0
42.0,0.00024449696647930997,0.720205569267273,1.0,0.0
43.0,0.00017863615721577398,0.7078701496124268,1.0,0.0
44.0,0.00032599185797149,0.7057340145111084,1.0,0.0
45.0,0.00021450092754089124,0.7129099130630493,1.0,0.0
46.0,0.00020243661856507791,0.7110427141189575,1.0,0.0
47.0,0.00027259513008170993,0.7088796377182007,1.0,0.0
48.0,0.00028970318526258,0.7181933164596558,1.0,0.0
49.0,0.00020930788014079563,0.7072958469390869,1.0,0.0
50.0,0.00029001971270186994,0.7069278717041015,1.0,0.0
51.0,0.00026805269153550005,0.7058027744293213,1.0,0.0
52.0,0.0002400899698841,0.7042966842651367,1.0,0.0
53.0,0.0002500994116416813,0.7085395574569702,1.0,0.0
54.0,0.00023210277431639004,0.7060624837875367,1.0,0.0
55.0,0.00028744472074318,0.71140456199646,1.0,0.0
56.0,0.00026798159233290005,0.7087549448013306,1.0,0.0
57.0,0.00029426951659837996,0.70764639377594,1.0,0.0
58.0,0.00020610353894875386,0.7078019142150879,1.0,0.0
59.0,0.00023158059484553443,0.7102374076843262,1.0,0.0
60.0,0.00024524657128489685,0.7091807842254638,1.0,0.0
61.0,0.00021803510389869002,0.7130420446395874,1.0,0.0
62.0,0.00029214266978665003,0.7113088369369507,1.0,0.0
63.0,0.00022850528694101,0.7093872785568237,1.0,0.0
64.0,0.00021792183542853399,0.7083772897720337,1.0,0.0
65.0,0.00022449555617637526,0.7100907802581787,1.0,0.0
66.0,0.00022636586290896996,0.7098872423171997,1.0,0.0
67.0,0.0001994618534808592,0.7096884489059448,1.0,0.0
68.0,0.00020932967308905,0.7091104030609131,1.0,0.0
69.0,0.0002575978593085363,0.7102936744689942,1.0,0.0
70.0,0.00023865119219402997,0.7112116098403931,1.0,0.0
71.0,0.00023507882506230998,0.7064570426940918,1.0,0.0
72.0,0.00017801245703590808,0.7124080896377564,1.0,0.0
73.0,0.00018920848815464996,0.713792085647583,1.0,0.0
74.0,0.00021613169810730002,0.7083178758621216,1.0,0.0
75.0,0.00027782620600187,0.7081413745880127,1.0,0.0
76.0,0.00024358603841388,0.7142019510269165,1.0,0.0
77.0,0.0002199515976826259,0.7067921400070191,1.0,0.0
78.0,0.000186072580981945,0.7104445695877075,1.0,0.0
79.0,0.00022870786197013,0.7122225046157837,1.0,0.0
