Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction
1.0,22188.5533203125,768.7616149902344,1.209920483827591,0.013452481402236992,24167.235419130324,0.008952593803405708,0.3848565727472305,0.3974478006362915,0.0984375,0.084375,0.07265625,0.1,0.0984375,0.021875,0.13984375,0.05859375,0.184375,0.14140625
2.0,22568.6318359375,783.1673645019531,1.3869418978691102,0.15182170376356224,24738.741098308565,0.007805132865905701,0.3669175267219543,0.3710521340370178,0.10625,0.09921875,0.07265625,0.09375,0.1109375,0.0234375,0.1375,0.0625,0.16328125,0.13046875
3.0,22954.7240234375,788.6607360839844,1.295261985063553,0.37605255357921125,25038.646744585036,0.007692289352416939,0.3676369696855545,0.36756573915481566,0.11015625,0.08984375,0.07109375,0.08671875,0.121875,0.025,0.13515625,0.06640625,0.17109375,0.12265625
4.0,23881.470703125,796.8927978515625,1.1089770197868347,0.35799662470817567,25787.3405207634,0.0078628540039062,0.38568279445171355,0.37620011568069456,0.11484375,0.078125,0.06953125,0.0875,0.13671875,0.01953125,0.134375,0.06875,0.17890625,0.11171875
5.0,26300.352734375,812.1439208984375,0.91308334171772,0.1758386321365833,28025.579996991157,0.00766985416412347,0.404289248585701,0.39914909303188323,0.11640625,0.0671875,0.06796875,0.08984375,0.15078125,0.015625,0.13046875,0.071875,0.18828125,0.1015625
6.0,28298.1248046875,821.3934143066406,0.7366608798503875,0.12177174558164547,29856.17909884453,0.00806953907012934,0.41827582120895385,0.4269137799739838,0.115625,0.05234375,0.0671875,0.08046875,0.16875,0.0203125,0.1203125,0.0765625,0.20546875,0.09296875
7.0,30637.084765625,827.8267578125,0.5904130578041077,0.07248326983535659,32055.324581241606,0.00773651599884029,0.4175446331501007,0.4550271421670914,0.1171875,0.04296875,0.065625,0.06171875,0.18984375,0.01640625,0.1140625,0.078125,0.22421875,0.08984375
8.0,33145.7865234375,846.3050659179687,0.48390395641326905,0.03655681787058706,34475.99554576874,0.0077769994735717414,0.4264106661081314,0.47815236151218415,0.115625,0.03046875,0.07109375,0.0421875,0.2078125,0.02265625,0.11015625,0.0828125,0.2265625,0.090625
9.0,36630.983203125,855.9472778320312,0.4183185935020447,0.043729809229262145,37905.249074459076,0.00786144733428951,0.43153677582740785,0.49387478530406953,0.1265625,0.0171875,0.0734375,0.0171875,0.2296875,0.02734375,0.10078125,0.0796875,0.2328125,0.0953125
10.0,40570.537109375,867.7701049804688,0.39298980087041857,0.044842363479256124,41831.297015225886,0.008028960227966248,0.43408002257347106,0.4967742502689362,0.1359375,0.00703125,0.06875,0.0109375,0.24296875,0.0203125,0.0984375,0.0765625,0.2453125,0.09375
11.0,44351.623046875,880.2518005371094,0.4027368038892746,0.06141249274369327,45634.611651301384,0.00775566101074214,0.4321580708026886,0.49567253291606905,0.14765625,0.003125,0.06015625,0.0015625,0.25859375,0.01796875,0.09453125,0.07109375,0.24765625,0.09765625
12.0,49383.2640625,892.784423828125,0.4343698531389236,0.05443396000191566,50710.41833946705,0.00770301818847652,0.429750457406044,0.4908341020345688,0.1453125,0.0015625,0.046875,0.00078125,0.2796875,0.01484375,0.08984375,0.06640625,0.2578125,0.096875
13.0,54159.41875,909.891455078125,0.4778966635465622,0.0498093494892941,55547.206868624686,0.0075643539428710315,0.4286061257123947,0.4843958646059036,0.15078125,0.003125,0.0390625,0.0,0.3015625,0.01015625,0.0765625,0.06328125,0.26015625,0.0953125
14.0,58695.298828125,921.1052368164062,0.5280336230993271,0.06051821340806779,60144.437688040736,0.0075996160507201494,0.42710904181003573,0.4731095492839813,0.134375,0.00625,0.028125,0.0,0.325,0.00703125,0.0703125,0.05625,0.2734375,0.09921875
15.0,65534.013671875,928.3668334960937,0.58144411444664,0.06844499745711796,67043.82461981774,0.0076237678527831506,0.4253418296575546,0.46245144605636596,0.1390625,0.009375,0.02421875,0.0,0.33515625,0.0046875,0.06484375,0.0515625,0.26875,0.10234375
16.0,71958.61796875,951.7441650390625,0.6374719440937042,0.08738727928139269,73547.83407788277,0.007578516006469681,0.4276318609714508,0.45206010341644287,0.14609375,0.01015625,0.01875,0.0,0.34609375,0.00390625,0.0609375,0.04609375,0.2625,0.10546875
17.0,79982.12109375,956.44169921875,0.6982215583324433,0.08840853369474641,81636.78435130119,0.00767586231231685,0.4323366552591324,0.44535788893699646,0.159375,0.0125,0.0109375,0.0,0.35078125,0.00234375,0.0578125,0.04140625,0.2515625,0.11328125
18.0,87226.03203125,974.13330078125,0.7619623899459839,0.0769521913491189,88962.12772197723,0.007493734359741181,0.4321462780237198,0.44147138595581054,0.16875,0.01640625,0.009375,0.0,0.359375,0.00078125,0.0546875,0.0390625,0.23359375,0.11796875
19.0,93817.9796875,991.2979248046875,0.8242003202438355,0.06930574607104056,95633.47793254853,0.00747883319854731,0.42872228622436526,0.4336539626121521,0.18203125,0.0203125,0.00703125,0.0,0.36875,0.0,0.05390625,0.0359375,0.209375,0.12265625
20.0,103233.8515625,1006.8795288085937,0.8792114794254303,0.09344960972666738,105119.94257073403,0.007476305961608841,0.4337413191795349,0.42741937935352325,0.2,0.0234375,0.0046875,0.0,0.37578125,0.0,0.05234375,0.03515625,0.18125,0.12734375
21.0,108637.89921875,1006.9280395507812,0.9266183495521545,0.09822775516659017,110571.44560785293,0.007530498504638619,0.43090111315250396,0.426048144698143,0.20703125,0.02421875,0.0046875,0.0,0.38046875,0.0,0.05234375,0.03359375,0.1609375,0.13671875
22.0,120867.20859375,1017.487060546875,0.967118501663208,0.05370540497824543,122851.81415596008,0.007712316513061481,0.42722372710704803,0.42516941130161284,0.2140625,0.02421875,0.00546875,0.0,0.38671875,0.0,0.053125,0.03359375,0.13671875,0.14609375
23.0,132659.90390625,1036.8863403320313,1.003961318731308,0.08379988546730598,134700.75156531335,0.007729911804199149,0.42953264713287354,0.42201567590236666,0.21875,0.02421875,0.00546875,0.0,0.3984375,0.00078125,0.05078125,0.0296875,0.11484375,0.15703125
24.0,144178.67578125,1037.3710205078125,1.0397811889648438,0.07638196647167202,146255.82799072267,0.007463002204894979,0.4461920320987701,0.4202776163816452,0.22734375,0.02421875,0.00390625,0.0,0.40234375,0.00078125,0.0515625,0.02734375,0.09453125,0.16796875
25.0,152690.578125,1063.7744873046875,1.0753283739089965,0.07399431876838203,154829.68098621367,0.0073742628097533585,0.45478159189224243,0.41956176459789274,0.221875,0.02578125,0.0015625,0.0,0.41484375,0.00078125,0.05234375,0.025,0.0734375,0.184375
26.0,168393.8171875,1081.6053955078125,1.112247395515442,0.1465707845985889,170587.66997852325,0.00748500823974603,0.45904459059238434,0.4240874320268631,0.21875,0.0265625,0.00234375,0.0,0.41796875,0.00078125,0.053125,0.0265625,0.05625,0.19765625
27.0,180528.0546875,1090.6611450195312,1.149069744348526,0.10391660965979095,182767.78557686805,0.00745351314544674,0.4621024250984192,0.4267899483442307,0.2234375,0.02734375,0.0015625,0.0,0.41640625,0.00078125,0.053125,0.02734375,0.04140625,0.20859375
28.0,195933.021875,1101.4332153320313,1.1855561673641204,0.1243293862789869,198220.01125769614,0.007578206062316839,0.46124873459339144,0.4296867996454239,0.21875,0.028125,0.0015625,0.0,0.4203125,0.00234375,0.05078125,0.02890625,0.0359375,0.21328125
29.0,215553.6015625,1114.09306640625,1.2232990741729737,0.12787131927907464,217890.99370307924,0.00760757923126216,0.4677488744258881,0.43491828739643096,0.215625,0.0328125,0.00078125,0.0,0.4171875,0.009375,0.05,0.0296875,0.02890625,0.215625
30.0,230452.4609375,1127.8668823242188,1.2671334803104402,0.10963455326855179,232847.46130013466,0.00760192871093744,0.47865771055221557,0.44437628984451294,0.20859375,0.034375,0.0,0.0,0.4171875,0.01640625,0.04765625,0.0265625,0.02421875,0.225
31.0,255039.853125,1144.5595947265624,1.3218072772026062,0.12675092369318003,257506.21999692917,0.007810330390930121,0.48785131275653837,0.4605953633785248,0.196875,0.04140625,0.0,0.0,0.41171875,0.03125,0.04453125,0.0234375,0.02265625,0.228125
32.0,278019.4015625,1147.4605834960937,1.3890895664691925,0.11842541582882402,280555.95171246526,0.00764682292938228,0.5046731799840927,0.47850635945796965,0.190625,0.04921875,0.0,0.0,0.3984375,0.04296875,0.04296875,0.02265625,0.02265625,0.23046875
33.0,304342.875,1169.7509399414062,1.4657155215740203,0.1057473174296319,306978.3414615154,0.007504415512084921,0.5198957026004791,0.4980612725019455,0.178125,0.06328125,0.0,0.0,0.3765625,0.06640625,0.03984375,0.02578125,0.0203125,0.2296875
34.0,329528.65,1180.6500244140625,1.5497662663459777,0.1122382421046495,332259.06629076006,0.00748646259307858,0.526303619146347,0.5174904435873031,0.16796875,0.075,0.0,0.0,0.35078125,0.08984375,0.03828125,0.03125,0.01953125,0.22734375
35.0,351267.946875,1201.1669189453125,1.6355685770511628,0.15239722952246665,354104.68237099645,0.007484221458435009,0.5406699120998383,0.5362034291028976,0.15703125,0.08359375,0.0,0.0,0.3265625,0.11484375,0.03671875,0.0390625,0.02109375,0.22109375
36.0,387395.31875,1215.2662475585937,1.723351001739502,0.14623419567942617,390333.9359992981,0.00758998394012447,0.5471952944993973,0.5532380819320679,0.1453125,0.09375,0.0,0.0,0.30625,0.14375,0.03359375,0.040625,0.0203125,0.21640625
37.0,417727.74375,1222.5542724609375,1.8207513570785523,0.11724079288542269,420771.0493795395,0.00773441791534419,0.551756277680397,0.5652822315692901,0.1296875,0.10234375,0.0,0.0,0.290625,0.1796875,0.03125,0.04375,0.0203125,0.20234375
38.0,451182.078125,1239.966650390625,1.926929485797882,0.08652077540755268,454348.97426118853,0.00750131607055657,0.5594306111335754,0.5761171609163285,0.11484375,0.1171875,0.0,0.0,0.26640625,0.2015625,0.03203125,0.0484375,0.0203125,0.19921875
