Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction
0.0,460.8761786621537,131.53754978370216,0.32605613638335207,8.935402951070712,644.5704484668903,0.0016206746883456894,0.01732707370313546,0.009495944954230806,0.02126665248252531,0.02126665248252531
0.0,4055.4842807051214,480.53299445927985,0.7447828384120623,64.24337309961896,3758.1037577012817,0.0003213732679497134,0.0199072350120907,0.01568158564822148,0.043840587020619375,0.043840587020619375
0.0,6782.930715164812,695.5273135457913,1.6050589964060074,37.40794684093925,6772.522449851275,0.0006815254114585024,0.035980167883180154,0.02223841442954525,0.09454093442128653,0.09454093442128653
0.0,10872.086303788743,699.4034782161733,1.782409092391259,40.914254948523755,11529.805370245787,0.0005549339703245613,0.04921537120784912,0.03318636501790235,0.10597678567291281,0.1059767856729128
0.0,17202.461426785034,811.6459241224352,1.6615904702986493,30.781655358348488,17869.870526147904,0.0013100407723509433,0.04654862019577186,0.027693509670658877,0.09613185220213175,0.09613185220213173
0.0,22403.454000436213,962.6122614158677,1.4957474975043292,42.42944980651251,23627.107739519364,0.0006698244298695096,0.0391694279284284,0.02183710924205571,0.09180601683202741,0.0918060168320274
0.0,31191.003840961577,1484.4847558046242,1.2068456086665797,54.1766416698306,33104.48501909161,0.002075137150590158,0.044003778634600144,0.028857801596176465,0.07718576035488994,0.07718576035488994
0.0,49333.4880999782,1894.351309866559,0.8295349993603367,55.65645281211052,51177.51114096194,0.0002153464142358709,0.044465806027571726,0.027285335238751356,0.0500792828454292,0.050079282845429215
0.0,60958.49170301455,2136.121385606227,0.4253686815078956,23.489079454051655,62787.78097632848,0.001001608583349153,0.03544862780422297,0.02156960767644965,0.02710836183265231,0.027108361832652302
0.0,73847.08184938857,2445.4019511129277,0.26300952693683805,65.25909934129395,76045.79315255315,0.0005763135547783877,0.025122788067101144,0.014832264432038505,0.016010860571811874,0.016010860571811874
0.0,83472.34484358442,2646.5094017642855,0.17866660491041597,36.36549966429632,85700.6921974684,0.00026610167624775563,0.019333923136888295,0.011204096112705876,0.009375,0.009375
0.0,100123.67283976133,2741.0273588412515,0.16898499782233078,22.10823231172122,102481.97927260771,0.000247100112916605,0.020313059746511066,0.011421116868859847,0.009375,0.009375
0.0,110660.4289006102,2725.7929223301658,0.2299200137928687,23.282297481086086,113031.12057006893,0.0007611909723816303,0.026132821948743307,0.014054505910543033,0.012813452708481816,0.012813452708481818
0.0,107362.66225826833,2934.299906716844,0.40702049229810344,15.529236039526083,110096.61376239339,0.000476770470247412,0.036569170065470585,0.021331892796236776,0.025483603797343893,0.02548360379734389
0.0,89106.26434084102,2952.170811130182,0.603663755002003,12.107287398162129,92073.6803331484,0.0004143848104278544,0.045896062089671626,0.024167161627669388,0.03449021883538143,0.03449021883538143
0.0,87541.74545319486,3645.929869265326,0.8375598053019206,9.710206940945598,91026.59587636543,0.00019583329536688557,0.060122012991393095,0.03047378808192343,0.050901300403943514,0.050901300403943514
0.0,74919.49650508477,4789.408576849873,1.2823409080722912,9.74237764156072,79809.23947296244,0.0002207024238778233,0.08659858178561083,0.04986835917045781,0.07647076775024884,0.07647076775024886
0.0,74791.300149348,5974.328254967959,2.4945228153780734,5.155958476452356,81680.59977249806,0.0005702910659170289,0.11437111043751766,0.07182006766769504,0.14404690804994738,0.1440469080499474
0.0,64763.41607251586,6874.114124999728,4.232823931145213,5.596497683956134,73832.76033654159,0.0005015339755383393,0.0998660716601111,0.06392222634094473,0.24704800109239905,0.24704800109239902
0.0,62532.33313118629,8620.821713663956,5.358713962884851,3.652557404449708,74347.56533301547,0.0003629713302977209,0.037081686929575475,0.02263404736365549,0.2985806266739354,0.2985806266739354
0.0,45265.378178048435,10713.13558604325,5.462295111840199,2.5712571982875123,58531.77705302595,0.000325323220527658,0.03605461903234258,0.022649581580326223,0.2985806266739354,0.2985806266739354
0.0,39151.84502636373,13046.5312635838,5.470858560078058,1.9318826198849495,54250.20294841407,0.00024661409898103987,0.03167059771029825,0.017607375902948832,0.2985192950736183,0.2985192950736183
0.0,26780.408232485886,14627.426888309386,5.472964460076891,1.9604324252713636,42512.22607692597,0.0005173182512705471,0.024036958100885422,0.012538469273667557,0.2985192950736183,0.2985192950736183
0.0,27973.674074010112,16046.960074478107,5.470222553174876,1.9270517969647656,45162.377308802716,0.0005054639327742169,0.020431571286317514,0.011629228098675993,0.29874105144809354,0.2987410514480936
0.0,19925.65868720902,16880.836644845716,5.471478120587198,0.8759084513152802,38612.32645032152,0.0002915717649415035,0.018733233988959715,0.012009686853574975,0.2992391474770848,0.2992391474770848
0.0,13143.299952496716,16150.70172755365,5.477044375877883,0.981482642471336,31942.111008669,0.0005922723992690509,0.020153376946856216,0.013822050951284538,0.2992391474770848,0.2992391474770848
0.0,19226.234957903533,15447.523673010843,5.485052721519982,0.6966375999580241,35471.84068465126,0.0005364596257957833,0.019873344149335778,0.013278171110279405,0.29949501769645515,0.29949501769645515
0.0,11437.357250756004,13785.949683128163,5.491591523769591,0.9277019975230247,27180.172696533442,0.00027600003355826976,0.016977481837973343,0.010806412054927338,0.29949501769645515,0.29949501769645515
0.0,8457.048433623675,11446.754378087498,5.4957632334251,1.3878111574439367,22390.348107818012,0.0008605361756829508,0.015007758664725418,0.01122409180256002,0.2992391474770848,0.2992391474770848
0.0,11346.021553272465,9394.340559881086,5.499612719073685,2.1441882192595263,23019.41362284245,0.00034342537776671647,0.014056636718491973,0.012082777857420748,0.2992391474770848,0.2992391474770848
