Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.0010200077667832375,1.149305820465088,0.0,1.0
2,0.0007758187130093575,0.7024800777435303,0.040000000000000036,0.96
3,0.0013219392858445644,0.7132949829101562,0.040000000000000036,0.96
4,0.0006249236175790429,0.7088799476623535,0.14,0.86
5,0.0016360570443794131,0.707801103591919,0.42000000000000004,0.58
6,0.0006147333770059049,0.7157113552093506,0.86,0.14
7,0.000724577228538692,0.6992940902709961,0.96,0.04
8,0.00041403621435165405,0.7133548259735107,0.96,0.04
9,0.00036004703724756837,0.7273645401000977,1.0,0.0
10,0.000460861629107967,0.7166538238525391,1.0,0.0
11,0.0005192640237510204,0.7039585113525391,1.0,0.0
12,0.00032994564389809966,0.7258455753326416,1.0,0.0
13,0.00027182785561308265,0.7176642417907715,1.0,0.0
14,0.0003932176623493433,0.7128140926361084,1.0,0.0
15,0.00030203076312318444,0.7050106525421143,1.0,0.0
16,0.0005130938370712101,0.7169508934020996,1.0,0.0
17,0.0004449400876183063,0.7123146057128906,1.0,0.0
18,0.0004003274952992797,0.7050814628601074,1.0,0.0
19,0.00031892754486761987,0.7072155475616455,1.0,0.0
20,0.00026794648147188127,0.7121858596801758,1.0,0.0
21,0.0003545332874637097,0.7063486576080322,1.0,0.0
22,0.00033894117223098874,0.7116906642913818,1.0,0.0
23,0.000275779195362702,0.7052042484283447,1.0,0.0
24,0.0004527555429376662,0.7121074199676514,1.0,0.0
25,0.0002849498705472797,0.7138833999633789,1.0,0.0
26,0.0002835388295352459,0.7390124797821045,1.0,0.0
27,0.00023165022139437497,0.7058193683624268,1.0,0.0
28,0.00029876994085498154,0.7030289173126221,1.0,0.0
29,0.0002688018139451742,0.707251787185669,1.0,0.0
30,0.0004690461792051792,0.7200427055358887,1.0,0.0
31,0.0003341229457873851,0.7093625068664551,1.0,0.0
32,0.0003194335731677711,0.7047586441040039,1.0,0.0
33,0.00023130209592636675,0.705298900604248,1.0,0.0
34,0.000173815933521837,0.7047035694122314,1.0,0.0
35,0.00021107576321810484,0.7105958461761475,1.0,0.0
36,0.0002986262261401862,0.7116596698760986,1.0,0.0
37,0.00037135567981749773,0.7029061317443848,1.0,0.0
38,0.0003140329208690673,0.7185349464416504,1.0,0.0
39,0.00032513943733647466,0.7137451171875,1.0,0.0
40,0.0002025407738983631,0.7050657272338867,1.0,0.0
41,0.00013817510625813156,0.7070281505584717,1.0,0.0
42,0.000379561708541587,0.7038040161132812,1.0,0.0
43,0.0002548369229771197,0.711606502532959,1.0,0.0
44,0.0005431679310277104,0.7054235935211182,1.0,0.0
45,0.00027196211158297956,0.7056071758270264,1.0,0.0
46,0.0002785316319204867,0.7102255821228027,1.0,0.0
47,0.00033875060034915805,0.7032825946807861,1.0,0.0
48,0.00018373547936789691,0.7471280097961426,1.0,0.0
49,0.0003610662242863327,0.7052326202392578,1.0,0.0
50,0.0003030618536286056,0.7083868980407715,1.0,0.0
51,0.00025429725064896047,0.7189881801605225,1.0,0.0
52,0.00036807931610383093,0.7150630950927734,1.0,0.0
53,0.00040084696956910193,0.7133641242980957,1.0,0.0
54,0.00024305080296471715,0.7009730339050293,1.0,0.0
55,0.0003159780171699822,0.7182846069335938,1.0,0.0
56,0.00023341247288044542,0.7135119438171387,1.0,0.0
57,0.00031404997571371496,0.7099778652191162,1.0,0.0
58,0.00017525652947369963,0.7057845592498779,1.0,0.0
59,0.00037335266824811697,0.7156260013580322,1.0,0.0
60,0.0001688855845713988,0.7065913677215576,1.0,0.0
61,0.00013917569594923407,0.7138433456420898,1.0,0.0
62,0.00015197874745354056,0.7086794376373291,1.0,0.0
63,0.00022212510521057993,0.7100908756256104,1.0,0.0
64,0.00012285805132705718,0.7030622959136963,1.0,0.0
65,0.00047147218720056117,0.7061100006103516,1.0,0.0
66,0.00020772573770955205,0.7089412212371826,1.0,0.0
67,0.00028901814948767424,0.7081012725830078,1.0,0.0
68,0.0002402708778390661,0.7016324996948242,1.0,0.0
69,7.359650044236332e-05,0.7182176113128662,1.0,0.0
70,0.00011028582957806066,0.7087042331695557,1.0,0.0
71,0.0003194657911080867,0.705371618270874,1.0,0.0
72,6.87664287397638e-05,0.7060763835906982,1.0,0.0
73,0.00029291314422152936,0.7036895751953125,1.0,0.0
74,0.00028682572883553803,0.7170922756195068,1.0,0.0
75,0.0002293722500326112,0.7034382820129395,1.0,0.0
76,0.0003314705681987107,0.7130341529846191,1.0,0.0
77,0.0004052567237522453,0.7072312831878662,1.0,0.0
78,0.0001921395887620747,0.7043793201446533,1.0,0.0
79,0.00034325712476857007,0.7037181854248047,1.0,0.0
80,0.00022543656814377755,0.7097420692443848,1.0,0.0
81,0.00016205740394070745,0.705575704574585,1.0,0.0
82,0.00031893799314275384,0.7186329364776611,1.0,0.0
83,0.00019682459242176265,0.7098760604858398,1.0,0.0
84,0.00017861662490759045,0.7061054706573486,1.0,0.0
85,0.00022266338055487722,0.7084143161773682,1.0,0.0
86,0.0004133025649935007,0.7091426849365234,1.0,0.0
87,0.0004652019706554711,0.7272152900695801,1.0,0.0
88,0.00036223832285031676,0.7260599136352539,1.0,0.0
89,0.00019093899754807353,0.7056195735931396,1.0,0.0
90,0.0001498404744779691,0.7158017158508301,1.0,0.0
91,0.00017252091492991894,0.7181744575500488,1.0,0.0
92,0.00019239052198827267,0.706721305847168,1.0,0.0
93,0.00021025487512815744,0.7044334411621094,1.0,0.0
94,0.0002329152193851769,0.7083702087402344,1.0,0.0
95,0.00014614842075388879,0.7274293899536133,1.0,0.0
96,0.00020521767146419734,0.7096924781799316,1.0,0.0
97,0.0002763720112852752,0.7059957981109619,1.0,0.0
98,0.0002574193349573761,0.7091972827911377,1.0,0.0
99,6.925733759999275e-05,0.7148828506469727,1.0,0.0
100,0.00022235704818740487,0.7042865753173828,1.0,0.0
