expr-id,FID
0,22.616376876831055
1,24.043792724609375
2,23.430957794189453
3,23.480287551879883
4,23.636716842651367
5,22.730459213256836
6,23.044931411743164
7,24.06283950805664
8,23.693700790405273
9,23.537670135498047
