Step,Update,Next Update Number,Next Update,Method,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Gradient Dot Product,Retain Gradient Norm,Forget Gradient Norm,Cosine Similarity,Absolute Cosine Similarity,Full Dataset Gradient Dot Product,Full Dataset Retain Gradient Norm,Full Dataset Forget Gradient Norm,Full Dataset Cosine Similarity,Absolute Full Dataset Cosine Similarity,Mean 1 Probability,1 - Mean 1 Probability,Time,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction,1 - Fraction
22,Retraining,23.0,Retraining,Retraining,49186.32421875,1412.956298828125,0.39680537581443787,0.027768855914473534,22957.791015625,-87097096.0,11497.646484375,45458.56640625,-0.16663989424705505,0.16663989424705505,132083.484375,775.3995971679688,504.4562072753906,0.3376754820346832,0.3376754820346832,0.023414473980665207,0.9765855073928833,0.9282624999759719,0.09375,0.03125,0.1015625,0.1640625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.96875
23,Retraining,24.0,Retraining,Retraining,48176.9296875,1398.439208984375,0.3809477388858795,0.028595533221960068,21649.267578125,134352288.0,14910.697265625,53284.140625,0.16910213232040405,0.16910213232040405,132303.59375,715.6275024414062,509.24072265625,0.3630458116531372,0.3630458116531372,0.022336548194289207,0.9776634573936462,1.0250109579937998,0.09375,0.03125,0.1015625,0.1640625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.96875
24,Retraining,25.0,Retraining,Retraining,49010.65625,1420.5723876953125,0.37410375475883484,0.011493794620037079,21987.51171875,-86672416.0,15887.2060546875,50886.38671875,-0.10720911622047424,0.10720911622047424,151790.453125,718.6558227539062,543.2655029296875,0.3887866735458374,0.3887866735458374,0.021779706701636314,0.9782202839851379,0.9854902499937452,0.09375,0.03125,0.1015625,0.1640625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.96875
25,Retraining,26.0,Retraining,Retraining,50002.5390625,1406.61328125,0.3604394495487213,0.09166362136602402,21591.03125,326835808.0,18357.26953125,58806.1953125,0.3027600049972534,0.3027600049972534,167146.859375,748.5256958007812,553.5075073242188,0.40342977643013,0.40342977643013,0.02074359357357025,0.9792563915252686,0.9819535420101602,0.09375,0.0234375,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.203125,0.125,0.9765625
26,Retraining,27.0,Retraining,Retraining,48741.1640625,1405.552490234375,0.3574002981185913,0.011961185373365879,21634.69140625,104714128.0,21584.572265625,44358.28515625,0.10936719924211502,0.10936719924211502,187443.25,781.4267578125,580.0885009765625,0.41351115703582764,0.41351115703582764,0.020437683910131454,0.9795623421669006,1.0126154589815997,0.09375,0.0234375,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.203125,0.125,0.9765625
27,Retraining,28.0,Retraining,Retraining,49383.3125,1404.82861328125,0.3552549481391907,0.07490304112434387,21077.69140625,283657216.0,17114.466796875,60559.27734375,0.27368420362472534,0.27368420362472534,190157.8125,787.2279052734375,587.3692626953125,0.4112468361854553,0.4112468361854553,0.020253781229257584,0.9797462224960327,0.9442837500246242,0.09375,0.0234375,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.203125,0.125,0.9765625
28,Retraining,29.0,Retraining,Retraining,48688.7421875,1411.2412109375,0.36620086431503296,0.0564563125371933,21408.189453125,390290016.0,17301.658203125,94938.765625,0.23760536313056946,0.23760536313056946,182263.6875,781.0398559570312,585.21826171875,0.398757666349411,0.398757666349411,0.02088458463549614,0.9791154265403748,0.9246565420180559,0.09375,0.0234375,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.203125,0.125,0.9765625
29,Retraining,30.0,Retraining,Retraining,47980.828125,1403.705810546875,0.3919588029384613,0.10149434208869934,21543.505859375,286928256.0,12190.13671875,73882.875,0.318581759929657,0.318581759929657,176080.171875,770.8325805664062,586.75,0.3893114924430847,0.3893114924430847,0.02257435768842697,0.9774256348609924,0.9738960000104271,0.0859375,0.03125,0.1015625,0.15625,0.09375,0.0234375,0.1171875,0.0703125,0.1953125,0.125,0.96875
30,Retraining,31.0,Retraining,Retraining,50099.4375,1435.031005859375,0.4304196238517761,0.06901553273200989,22633.3984375,321332480.0,27452.83203125,44554.75390625,0.26270806789398193,0.26270806789398193,157567.765625,770.9589233398438,561.0613403320312,0.36427202820777893,0.36427202820777893,0.025138283148407936,0.974861741065979,0.9223426670068875,0.078125,0.03125,0.1015625,0.15625,0.09375,0.0234375,0.125,0.0703125,0.1953125,0.125,0.96875
31,Retraining,32.0,Retraining,Retraining,49911.5234375,1443.46826171875,0.4681505560874939,0.0377776138484478,22702.072265625,204023248.0,19593.28515625,53574.1328125,0.19436463713645935,0.19436463713645935,136358.0,778.0978393554688,497.196533203125,0.3524668514728546,0.3524668514728546,0.027612384408712387,0.9723876118659973,0.9447665830084588,0.078125,0.03125,0.1015625,0.1484375,0.09375,0.0234375,0.125,0.0703125,0.203125,0.125,0.96875
32,Retraining,33.0,Retraining,Retraining,49434.7265625,1416.613037109375,0.504619300365448,0.08220800757408142,22198.2109375,-304864320.0,17885.529296875,59449.43359375,-0.2867193818092346,0.2867193818092346,112182.640625,767.0670776367188,422.39031982421875,0.3462408781051636,0.3462408781051636,0.03013259544968605,0.9698674082756042,1.0112231250095647,0.078125,0.0390625,0.109375,0.1328125,0.09375,0.0234375,0.125,0.0703125,0.203125,0.125,0.9609375
33,Retraining,34.0,Retraining,Retraining,48872.27734375,1443.359130859375,0.5323810577392578,0.010906203649938107,22855.05078125,-86724128.0,20692.08984375,40132.73046875,-0.10443276911973953,0.10443276911973953,112766.796875,823.9879150390625,390.63116455078125,0.35034307837486267,0.35034307837486267,0.032034166157245636,0.967965841293335,0.926881458988646,0.0859375,0.0390625,0.1171875,0.125,0.109375,0.0234375,0.1171875,0.0703125,0.203125,0.109375,0.9609375
34,Retraining,35.0,Retraining,Retraining,48532.00390625,1424.4326171875,0.5438328385353088,0.07618672400712967,22919.12890625,-247624592.0,23371.224609375,38385.98046875,-0.276019424200058,0.276019424200058,106381.3125,803.6048583984375,377.41680908203125,0.35075315833091736,0.35075315833091736,0.03287550061941147,0.9671245217323303,0.9216963330109138,0.0859375,0.0390625,0.1171875,0.125,0.109375,0.0234375,0.1171875,0.0703125,0.203125,0.109375,0.9609375
35,Retraining,36.0,Retraining,Retraining,48272.296875,1426.379638671875,0.5546284317970276,0.009648440405726433,21111.0,-63358656.0,15023.1533203125,42935.484375,-0.09822647273540497,0.09822647273540497,114955.3984375,805.2831420898438,390.0460205078125,0.3659864068031311,0.3659864068031311,0.03364986181259155,0.9663501381874084,0.97213454102166,0.0859375,0.0390625,0.1171875,0.1328125,0.109375,0.0234375,0.1171875,0.0703125,0.1953125,0.109375,0.9609375
36,Retraining,37.0,Retraining,Retraining,48562.3828125,1436.1376953125,0.5605076551437378,0.00343496585264802,21566.375,-26286460.0,10595.6728515625,42329.42578125,-0.05860858038067818,0.05860858038067818,159444.046875,861.7354736328125,460.92254638671875,0.4014267921447754,0.4014267921447754,0.034019384533166885,0.965980589389801,0.9086805410042871,0.0859375,0.046875,0.1171875,0.1328125,0.1015625,0.0234375,0.1171875,0.0703125,0.1875,0.1171875,0.953125
37,Retraining,38.0,Retraining,Retraining,49623.546875,1442.46484375,0.5562753081321716,0.0035868254490196705,22694.572265625,52757432.0,17950.306640625,49074.58984375,0.05989011004567146,0.05989011004567146,183920.96875,874.4199829101562,498.93048095703125,0.42157143354415894,0.42157143354415894,0.03369956836104393,0.9663004279136658,0.9363870420202147,0.0859375,0.046875,0.1171875,0.1328125,0.1015625,0.0234375,0.1171875,0.0703125,0.1875,0.1171875,0.953125
38,Retraining,39.0,Retraining,Retraining,48655.70703125,1432.4481201171875,0.555569052696228,0.056166764348745346,21641.201171875,343586208.0,23091.646484375,62782.86328125,0.23699527978897095,0.23699527978897095,181161.4375,851.9984130859375,492.9805908203125,0.4313175082206726,0.4313175082206726,0.033589184284210205,0.9664108157157898,1.0181968749966472,0.0859375,0.046875,0.1171875,0.1328125,0.1015625,0.0234375,0.1171875,0.0703125,0.1875,0.1171875,0.953125
39,Retraining,40.0,Retraining,Retraining,47741.6875,1423.663330078125,0.5398027896881104,0.0004863518988713622,21434.962890625,33342036.0,24279.453125,62269.8671875,0.022053387016057968,0.022053387016057968,187181.828125,870.1943969726562,502.5864562988281,0.4279929995536804,0.4279929995536804,0.03247061371803284,0.9675294160842896,0.9339227919990662,0.0859375,0.0390625,0.1171875,0.1328125,0.1015625,0.0234375,0.1171875,0.0703125,0.1953125,0.1171875,0.9609375
40,Retraining,41.0,Retraining,Retraining,51067.84765625,1437.93115234375,0.5142029523849487,0.042486924678087234,21921.583984375,210671200.0,17586.31640625,58116.92578125,0.20612356066703796,0.20612356066703796,191938.765625,886.715087890625,515.6424560546875,0.4197878837585449,0.4197878837585449,0.030682221055030823,0.9693177938461304,0.9320097910240293,0.0859375,0.0390625,0.1171875,0.1328125,0.09375,0.0234375,0.1171875,0.0703125,0.1953125,0.125,0.9609375
41,Retraining,42.0,Retraining,Retraining,49961.6171875,1432.9443359375,0.4794761538505554,0.0002626817731652409,22159.234375,13845875.0,14163.83203125,60314.9375,0.016207460314035416,0.016207460314035416,191568.40625,922.3306884765625,519.6409301757812,0.39969968795776367,0.39969968795776367,0.028328247368335724,0.9716717600822449,0.980363667011261,0.0859375,0.03125,0.1171875,0.1328125,0.09375,0.0234375,0.1171875,0.0703125,0.203125,0.125,0.96875
42,Retraining,43.0,Retraining,Retraining,48364.15234375,1415.87109375,0.4349486827850342,0.015498840250074863,21627.4453125,140911648.0,25206.626953125,44903.73828125,0.12449433654546738,0.12449433654546738,174803.828125,900.7222900390625,498.3883056640625,0.38939669728279114,0.38939669728279114,0.025280073285102844,0.9747199416160583,0.9402757080097217,0.09375,0.03125,0.1171875,0.1328125,0.0859375,0.0234375,0.109375,0.0703125,0.203125,0.1328125,0.96875
43,Retraining,44.0,Retraining,Retraining,48492.7109375,1421.3482666015625,0.40445107221603394,0.020809587091207504,21176.181640625,-152705072.0,15428.6884765625,68610.8359375,-0.14425528049468994,0.14425528049468994,181629.53125,934.8464965820312,534.3892822265625,0.36357036232948303,0.36357036232948303,0.023168109357357025,0.9768319129943848,0.9147788340051193,0.09375,0.03125,0.1171875,0.140625,0.078125,0.0234375,0.109375,0.0703125,0.1953125,0.140625,0.96875
44,Retraining,45.0,Retraining,Retraining,49702.33984375,1437.572265625,0.38232100009918213,0.015243112109601498,21332.33203125,121508872.0,19298.3984375,50997.61328125,0.12346299737691879,0.12346299737691879,153814.765625,868.8547973632812,520.6972045898438,0.339989572763443,0.339989572763443,0.021703356876969337,0.9782966375350952,0.9774839579768013,0.09375,0.03125,0.1171875,0.1484375,0.078125,0.0234375,0.109375,0.0703125,0.1875,0.140625,0.96875
45,Retraining,46.0,Retraining,Retraining,48363.4375,1432.7559814453125,0.37711790204048157,0.0021980127785354853,20491.322265625,48014592.0,15014.7744140625,68208.625,0.04688296839594841,0.04688296839594841,129206.0390625,842.7135620117188,487.81939697265625,0.3142995834350586,0.3142995834350586,0.021490462124347687,0.9785095453262329,0.9142582089989446,0.09375,0.03125,0.1171875,0.1484375,0.078125,0.0234375,0.109375,0.0703125,0.1875,0.140625,0.96875
46,Retraining,47.0,Retraining,Retraining,48271.69921875,1416.989990234375,0.37853142619132996,0.0032181348651647568,21142.798828125,-68039360.0,30394.484375,39460.5625,-0.056728605180978775,0.056728605180978775,111232.7109375,787.335693359375,485.1961669921875,0.29117584228515625,0.29117584228515625,0.021702149882912636,0.9782978296279907,0.9098834170144983,0.09375,0.03125,0.1171875,0.1484375,0.078125,0.0234375,0.109375,0.0703125,0.1875,0.140625,0.96875
47,Retraining,48.0,Retraining,Retraining,47854.515625,1401.425048828125,0.38361552357673645,0.014373216778039932,21921.44921875,-125070408.0,26878.748046875,38812.22265625,-0.11988835036754608,0.11988835036754608,105510.2578125,763.9956665039062,482.973388671875,0.2859436869621277,0.2859436869621277,0.02210073173046112,0.9778992533683777,0.9700877090217546,0.09375,0.03125,0.109375,0.15625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
48,Retraining,49.0,Retraining,Retraining,50126.421875,1423.06298828125,0.3824002146720886,0.04467649385333061,22704.890625,233062880.0,24163.15625,45633.09375,0.2113681435585022,0.2113681435585022,97696.2890625,704.0289306640625,457.1425476074219,0.3035539388656616,0.3035539388656616,0.022065594792366028,0.9779344201087952,0.9146500829956494,0.09375,0.03125,0.1015625,0.1640625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
49,Retraining,50.0,Retraining,Retraining,47894.609375,1417.3526611328125,0.3873704671859741,0.021611476317048073,20910.8515625,164037664.0,30744.44140625,36293.9921875,0.14700841903686523,0.14700841903686523,92639.140625,648.1122436523438,429.16241455078125,0.33306005597114563,0.33306005597114563,0.022580672055482864,0.9774193167686462,0.9118336660030764,0.0859375,0.03125,0.1015625,0.1640625,0.0859375,0.0234375,0.1171875,0.0703125,0.1875,0.1328125,0.96875
50,Retraining,,None (final state),Retraining,48516.37109375,1424.049072265625,0.40949955582618713,0.13547874987125397,21267.498046875,542817728.0,23849.857421875,61834.73828125,0.3680743873119354,0.3680743873119354,113557.75,683.3872680664062,456.0924072265625,0.36433178186416626,0.36433178186416626,0.024212993681430817,0.9757869839668274,0.9629543749906588,0.0859375,0.03125,0.1015625,0.1640625,0.09375,0.0234375,0.1171875,0.0703125,0.1875,0.125,0.96875
