Step,Total Loss,Time,0 Fraction,1 Fraction
1.0,0.020912913139909436,0.5164222955703736,0.002,0.998
2.0,0.02067725863307709,0.356516170501709,0.11400000000000002,0.8859999999999999
3.0,0.01953075933270152,0.34644432067871095,0.4299999999999999,0.5700000000000001
4.0,0.02014407217502589,0.3501539707183838,0.6519999999999999,0.348
5.0,0.01852617701515551,0.34493951797485345,0.8520000000000001,0.148
6.0,0.015556385647505468,0.346598744392395,0.86,0.14000000000000004
7.0,0.017777818255126428,0.34845428466796874,0.8619999999999999,0.13799999999999998
8.0,0.014569764072075452,0.34581162929534914,0.9099999999999999,0.09
9.0,0.017990397242829158,0.34853932857513426,0.9340000000000002,0.066
10.0,0.013989096460863909,0.3462841510772705,0.9480000000000001,0.052000000000000005
11.0,0.011408310662954991,0.3473788261413574,0.968,0.032
12.0,0.013796979561448047,0.34667727947235105,0.9719999999999999,0.027999999999999997
13.0,0.01461617886088784,0.3465376138687134,0.982,0.018
14.0,0.015540551394224129,0.3471229076385498,0.9720000000000001,0.028000000000000004
15.0,0.01482315696775908,0.35082767009735105,0.9760000000000002,0.023999999999999997
16.0,0.013249528687447248,0.3482598066329956,0.9840000000000002,0.016
17.0,0.01494195768609639,0.34611613750457765,0.9960000000000001,0.004
18.0,0.016696292348205976,0.34743311405181887,0.9960000000000001,0.004
19.0,0.01914792153984304,0.346643328666687,0.9960000000000001,0.004
20.0,0.01273601539432997,0.3453218460083008,1.0,0.0
21.0,0.016462317109107918,0.34602296352386475,1.0,0.0
22.0,0.01426743003539738,0.3472674608230591,1.0,0.0
23.0,0.0121058114804327,0.34516568183898927,1.0,0.0
24.0,0.013261360581964199,0.3462949752807617,1.0,0.0
25.0,0.01283926954492921,0.3434124946594238,1.0,0.0
26.0,0.0105998374987393,0.34604332447052,1.0,0.0
27.0,0.010368531430140071,0.34741413593292236,1.0,0.0
28.0,0.012233901536092131,0.3492524862289429,1.0,0.0
29.0,0.01328446008265013,0.347528076171875,1.0,0.0
30.0,0.013033326854929281,0.3454423189163208,1.0,0.0
31.0,0.01119873616844411,0.3436319828033447,1.0,0.0
32.0,0.013996043568476979,0.3451280355453491,1.0,0.0
33.0,0.0116313796024769,0.3453502655029297,1.0,0.0
34.0,0.01431357837282117,0.3453736066818237,1.0,0.0
35.0,0.014803651301190202,0.3476043462753296,1.0,0.0
36.0,0.01060646912083025,0.34426403045654297,1.0,0.0
37.0,0.01216700510121876,0.3461406469345093,1.0,0.0
38.0,0.01114522069692607,0.34461905956268307,1.0,0.0
