Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction
1,46564.46875,1484.234619140625,1.1255911588668823,0.007381191477179527,49181.67571948469,0.02274179458618164,0.38846102356910706,0.4293419122695923,0.09375,0.0859375,0.09375,0.0859375,0.109375,0.0234375,0.15625,0.078125,0.1640625,0.109375
2,22003.7265625,770.8870849609375,0.523849368095398,0.031390294432640076,23329.853309988976,0.00738072395324707,0.36751964688301086,0.4196086525917053,0.1015625,0.0234375,0.09375,0.0859375,0.109375,0.0234375,0.1484375,0.0703125,0.2265625,0.1171875
3,51164.7890625,1471.8050537109375,0.28450435400009155,0.009597708471119404,52930.69617868215,0.02167487144470215,0.362746924161911,0.3994945287704468,0.1015625,0.015625,0.09375,0.09375,0.1171875,0.03125,0.1484375,0.0546875,0.21875,0.125
4,22487.5078125,773.735595703125,0.17344757914543152,0.001912316307425499,23436.603303655982,0.007643461227416992,0.3662874102592468,0.402065634727478,0.1015625,0.0078125,0.09375,0.109375,0.125,0.046875,0.140625,0.0546875,0.203125,0.1171875
5,50872.8515625,1473.881591796875,0.10233616828918457,0.1683272272348404,52617.3965498209,0.020237207412719727,0.3736160695552826,0.39619672298431396,0.1015625,0.0,0.0859375,0.109375,0.1328125,0.0625,0.140625,0.0546875,0.1953125,0.1171875
6,22231.748046875,784.8907470703125,0.06952548027038574,0.09070996195077896,23176.874236166477,0.007424354553222656,0.3742360770702362,0.39100369811058044,0.1015625,0.0,0.0859375,0.1171875,0.1328125,0.0703125,0.1328125,0.0546875,0.1875,0.1171875
7,51028.58984375,1468.83642578125,0.056900754570961,0.009039553813636303,52563.36657791585,0.026709794998168945,0.38192060589790344,0.3982757329940796,0.109375,0.0,0.0859375,0.1171875,0.140625,0.0703125,0.1328125,0.0546875,0.15625,0.1328125
8,21899.494140625,766.665771484375,0.05742252618074417,0.02857198752462864,22752.154425814748,0.0075817108154296875,0.392372727394104,0.39675480127334595,0.109375,0.0,0.0859375,0.1328125,0.1484375,0.0625,0.140625,0.0546875,0.1328125,0.1328125
9,50262.21484375,1470.459716796875,0.06421253085136414,0.03789883106946945,51834.78592246771,0.020333051681518555,0.4020214080810547,0.3932614326477051,0.109375,0.0,0.0859375,0.125,0.1484375,0.0625,0.140625,0.0546875,0.1328125,0.140625
10,21375.421875,763.0780639648438,0.07741351425647736,0.014040661044418812,22229.95411426574,0.007988929748535156,0.39637303352355957,0.3962111473083496,0.125,0.0,0.0859375,0.125,0.1484375,0.0390625,0.140625,0.0625,0.140625,0.1328125
11,51864.265625,1470.824951171875,0.09286557137966156,0.0014888634905219078,53429.44501104206,0.02074408531188965,0.3886846899986267,0.39920365810394287,0.125,0.0,0.0859375,0.125,0.1484375,0.0390625,0.140625,0.0703125,0.140625,0.125
12,20823.7109375,766.3685913085938,0.11065858602523804,0.008627084083855152,21709.365198917687,0.007941961288452148,0.37971019744873047,0.39771294593811035,0.1171875,0.0,0.0859375,0.109375,0.1484375,0.03125,0.140625,0.0625,0.171875,0.1328125
13,50512.390625,1475.884765625,0.12872010469436646,0.03880390152335167,52155.79939684272,0.02049112319946289,0.3758789598941803,0.39886167645454407,0.109375,0.0,0.0859375,0.109375,0.1484375,0.03125,0.140625,0.0546875,0.1796875,0.140625
14,21465.9375,781.955078125,0.1458849310874939,0.012113572098314762,22405.89108131081,0.007890701293945312,0.3759865462779999,0.38694071769714355,0.109375,0.0,0.0859375,0.109375,0.1484375,0.03125,0.140625,0.0546875,0.1796875,0.140625
15,51943.87109375,1468.5640869140625,0.15366382896900177,0.047284696251153946,53613.38370588422,0.020096778869628906,0.3792083263397217,0.3870238959789276,0.1171875,0.0,0.09375,0.109375,0.140625,0.03125,0.1328125,0.0546875,0.1796875,0.140625
16,21690.80078125,767.9671630859375,0.14482703804969788,0.000602058949880302,22604.197041335516,0.007824897766113281,0.37889471650123596,0.3863687217235565,0.1015625,0.0,0.09375,0.109375,0.140625,0.0390625,0.1484375,0.0546875,0.1796875,0.1328125
17,48389.203125,1473.560791015625,0.1313593089580536,0.033913686871528625,50028.03691184521,0.01997971534729004,0.37094277143478394,0.39642032980918884,0.1015625,0.0,0.1015625,0.109375,0.1328125,0.0390625,0.1484375,0.0546875,0.1875,0.125
