Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
1,0.29537299275398254,2.0546987056732178,0.0,1.0,0.4597482979297638
2,0.3506931960582733,1.8077847957611084,0.040000000000000036,0.96,0.4122154116630554
3,0.18368256092071533,1.809049129486084,0.54,0.46,0.00648463936522603
4,0.5670546293258667,1.8193042278289795,1.0,0.0,0.03784995153546333
5,0.4362960457801819,1.7975597381591797,1.0,0.0,0.04325759783387184
6,0.3514132499694824,1.8050591945648193,1.0,0.0,0.3375774919986725
7,0.3863060474395752,1.8250513076782227,1.0,0.0,0.0018307891441509128
8,0.24259497225284576,1.8076608180999756,1.0,0.0,0.0016488354885950685
9,0.16635224223136902,1.8000538349151611,1.0,0.0,0.017543679103255272
10,0.502866268157959,1.8073582649230957,1.0,0.0,0.000361790822353214
11,0.26616716384887695,1.7994458675384521,1.0,0.0,0.021745828911662102
12,0.280851811170578,1.810633659362793,1.0,0.0,0.00017155737441498786
13,0.48632025718688965,1.819340705871582,1.0,0.0,0.0014327872777357697
14,0.4326986074447632,1.8213419914245605,1.0,0.0,0.058948516845703125
15,0.17025691270828247,1.8079004287719727,1.0,0.0,0.005985986441373825
16,0.2008204162120819,1.8204858303070068,1.0,0.0,0.05808539688587189
17,0.4923853278160095,1.8285863399505615,1.0,0.0,0.0021034691017121077
18,0.11605546623468399,1.807544469833374,1.0,0.0,0.0042156497947871685
19,0.3226085305213928,1.8257927894592285,1.0,0.0,0.003712839912623167
20,0.2821803092956543,1.8372700214385986,1.0,0.0,0.003510397393256426
21,0.2041325718164444,1.8018829822540283,1.0,0.0,0.011128700338304043
22,0.5607275366783142,1.8014583587646484,1.0,0.0,0.3837381601333618
23,0.1294117420911789,1.8207776546478271,1.0,0.0,0.01698172278702259
24,0.423288494348526,1.807966709136963,0.98,0.02,0.002603357657790184
25,0.24206307530403137,1.815462350845337,0.98,0.02,0.02653294801712036
26,0.33074888586997986,1.8164379596710205,0.98,0.02,0.00644787959754467
27,0.44869089126586914,1.8047773838043213,0.98,0.02,0.14835435152053833
28,0.3220946490764618,1.8108701705932617,0.98,0.02,0.004136807285249233
