Step,Update,Next Update Number,Next Update,Method,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Gradient Dot Product,Retain Gradient Norm,Forget Gradient Norm,Cosine Similarity,Mean 1 Probability,1 - Mean 1 Probability,Time,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction,1 - Fraction
56,Retraining,57.0,Retraining,Retraining,46528.90625,1498.04638671875,0.4793231785297394,0.052629951387643814,18171.81640625,126805128.0,5142.2392578125,107490.0,0.22941218316555023,0.025277767330408096,0.9747222065925598,0.008294916013255715,0.09375,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.1171875,0.0703125,0.1875,0.15625,0.9609375
57,Retraining,58.0,Retraining,Retraining,46132.75,1497.720947265625,0.478048712015152,0.020927567034959793,18207.685546875,-67618816.0,5068.86181640625,92214.1875,-0.14466363191604614,0.02524462901055813,0.9747553467750549,0.008325917006004602,0.09375,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.1171875,0.0703125,0.1875,0.15625,0.9609375
58,Retraining,59.0,Retraining,Retraining,46576.09375,1498.0482177734375,0.4741387367248535,0.05372638627886772,18244.8125,-110366120.0,5513.041015625,86367.5703125,-0.23178952932357788,0.02501096948981285,0.9749890565872192,0.008457250020001084,0.1015625,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1875,0.15625,0.9609375
59,Retraining,60.0,Retraining,Retraining,46418.890625,1501.12939453125,0.4728735387325287,0.11172095686197281,18186.669921875,-195596048.0,6182.748046875,94647.953125,-0.33424684405326843,0.02488350123167038,0.975116491317749,0.008421292004641145,0.1015625,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1875,0.15625,0.9609375
60,Retraining,61.0,Retraining,Retraining,46384.6328125,1503.8873291015625,0.4725258946418762,0.01414947398006916,18166.466796875,-71220552.0,5809.8369140625,103055.5234375,-0.11895155906677246,0.02480451948940754,0.9751954674720764,0.008545582997612655,0.1015625,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1875,0.15625,0.9609375
61,Retraining,62.0,Retraining,Retraining,46978.796875,1506.640625,0.4667549729347229,0.15158803761005402,18162.486328125,244793168.0,6332.025390625,99294.2734375,0.3893430829048157,0.024291448295116425,0.975708544254303,0.008300582994706929,0.1015625,0.0390625,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1875,0.15625,0.9609375
62,Retraining,63.0,Retraining,Retraining,46993.578125,1509.13720703125,0.45950043201446533,0.04475025460124016,18140.990234375,133973136.0,5965.20654296875,106168.21875,0.21154256165027618,0.02362927980720997,0.9763706922531128,0.009355290996609256,0.1015625,0.03125,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1953125,0.15625,0.96875
63,Retraining,64.0,Retraining,Retraining,47038.6171875,1509.8262939453125,0.44958701729774475,0.021753624081611633,18174.69140625,123560432.0,8323.998046875,100642.546875,0.14749109745025635,0.022817477583885193,0.9771825075149536,0.008520292001776397,0.1015625,0.03125,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1953125,0.15625,0.96875
64,Retraining,65.0,Retraining,Retraining,46564.421875,1510.1114501953125,0.4430588185787201,6.59594516037032e-05,18126.619140625,-4431955.0,5390.14111328125,101241.0625,-0.008121542632579803,0.02229216694831848,0.9777078628540039,0.008329459000378847,0.1015625,0.03125,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1953125,0.15625,0.96875
65,Retraining,66.0,Retraining,Retraining,46386.28125,1510.0499267578125,0.4391528069972992,0.038586150854825974,18108.025390625,-91039280.0,5087.24462890625,91102.5546875,-0.19643357396125793,0.0220012329518795,0.9779987931251526,0.008066291979048401,0.1015625,0.03125,0.1015625,0.171875,0.046875,0.015625,0.109375,0.0703125,0.1953125,0.15625,0.96875
