expr-id,FID
0,314.5337219238281
1,328.83966064453125
2,329.45513916015625
3,314.01080322265625
4,327.5117492675781
5,299.3187255859375
6,322.63726806640625
7,308.3955383300781
8,317.32110595703125
9,321.2841491699219
