expr-id,FID
0,13.40043086268156
1,11.654438939818135
2,13.032570552561026
3,12.007684949785698
4,11.054988929936599
5,10.395778422773503
6,12.051529607306009
7,12.37939786313396
8,11.730415948180848
9,12.035934605410944
