Step,Update,Next Update Number,Next Update,Method,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Gradient Dot Product,Retain Gradient Norm,Forget Gradient Norm,Cosine Similarity,Mean 1 Probability,1 - Mean 1 Probability,Time,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction,1 - Fraction
78,UNO,79.0,UNO,UNO,72245.6171875,2117.7451171875,0.6978755593299866,5.359998976928182e-05,33574.12109375,-9951330.0,26655.58984375,50993.05078125,-0.0073212012648582,0.0365806445479393,0.9634193778038024,0.016860000003362,0.0859375,0.03125,0.1015625,0.109375,0.1328125,0.015625,0.0546875,0.0390625,0.3125,0.1171875,0.96875
79,UNO,80.0,UNO,UNO,72264.671875,2118.521728515625,0.6928454637527466,0.0001672333310125,33582.2109375,18164702.0,27624.263671875,50848.26171875,0.0129318721592426,0.036228634417057,0.9637713432312012,0.0149532500072382,0.0859375,0.03125,0.1015625,0.109375,0.1328125,0.015625,0.0546875,0.0390625,0.3125,0.1171875,0.96875
80,UNO,81.0,UNO,UNO,72113.546875,2118.99462890625,0.6884109973907471,0.0022962447255849,35544.3984375,64620864.0,26846.31640625,50231.83203125,0.0479191467165946,0.0359231047332286,0.9640768766403198,0.0164065409917384,0.0859375,0.03125,0.109375,0.09375,0.1328125,0.015625,0.0546875,0.0390625,0.3203125,0.1171875,0.96875
81,UNO,82.0,UNO,UNO,71754.6171875,2119.67626953125,0.6857854127883911,0.0031038038432598,36133.80859375,75959648.0,27001.01953125,50495.84765625,0.0557117909193038,0.0357447974383831,0.9642552137374878,0.0155750000267289,0.0859375,0.03125,0.109375,0.09375,0.1328125,0.015625,0.0546875,0.0390625,0.3203125,0.1171875,0.96875
82,UNO,83.0,UNO,UNO,71266.390625,2121.741455078125,0.6851736307144165,0.0001283197052543,33009.88671875,-14550974.0,25472.009765625,50429.2265625,-0.0113278282806277,0.0357126593589782,0.9642873406410216,0.0153775840008165,0.0859375,0.0390625,0.109375,0.09375,0.125,0.015625,0.0546875,0.0390625,0.3125,0.125,0.9609375
83,UNO,84.0,UNO,UNO,70921.1328125,2123.59765625,0.6842629313468933,0.0022640766110271,35171.98828125,-63935204.0,26998.662109375,49768.23046875,-0.0475823134183883,0.035659160465002,0.96434086561203,0.0155185000039637,0.0859375,0.0390625,0.1015625,0.1015625,0.125,0.015625,0.0625,0.0390625,0.3046875,0.125,0.9609375
84,UNO,85.0,UNO,UNO,70994.609375,2125.349609375,0.6841272115707397,0.0021640225313603,34995.015625,-66402888.0,28317.77734375,50407.73046875,-0.0465190522372722,0.0356404222548007,0.9643595814704896,0.0154890420089941,0.0859375,0.0390625,0.109375,0.09375,0.125,0.015625,0.0625,0.0390625,0.3046875,0.125,0.9609375
85,UNO,86.0,UNO,UNO,70671.6015625,2126.41064453125,0.6839590072631836,0.0011685312492772,33765.50390625,-45143872.0,26199.779296875,50405.8515625,-0.0341837853193283,0.0356108695268631,0.964389145374298,0.0164372080180328,0.0859375,0.0390625,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.1171875,0.9609375
86,UNO,87.0,UNO,UNO,70749.5,2127.65625,0.6828687787055969,0.0002010468597291,32737.521484375,-19169852.0,26195.263671875,51611.58203125,-0.0141790993511676,0.0355057716369628,0.9644942283630372,0.0174517910054419,0.0859375,0.0390625,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3046875,0.125,0.9609375
87,UNO,88.0,UNO,UNO,70974.9921875,2128.84375,0.6811720728874207,0.0004347258654888,32956.0390625,29077318.0,26671.984375,52286.703125,0.0208500809967517,0.0353556312620639,0.9646443724632264,0.0163370420050341,0.0859375,0.0390625,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3046875,0.125,0.9609375
88,UNO,89.0,UNO,UNO,71091.6875,2129.0478515625,0.679789662361145,0.0004697900731116,33001.7578125,30952856.0,27031.8359375,52829.125,0.0216746404767036,0.0352458767592906,0.9647541046142578,0.0159429160121362,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
89,UNO,90.0,UNO,UNO,70909.578125,2129.231689453125,0.678696870803833,0.0019346695626154,34282.359375,60240124.0,25857.564453125,52965.71484375,0.0439848788082599,0.0351746007800102,0.9648253917694092,0.0161889170121867,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.0546875,0.3125,0.1171875,0.96875
90,UNO,91.0,UNO,UNO,70771.5859375,2128.69384765625,0.6788234114646912,0.0002851275494322,32701.017578125,25442042.0,28212.390625,53406.2734375,0.016885720193386,0.0352267809212207,0.9647732377052308,0.0161905839922837,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.0546875,0.3125,0.1171875,0.96875
91,UNO,92.0,UNO,UNO,70318.796875,2128.435791015625,0.6793413162231445,0.0008081397390924,32943.265625,39166200.0,26224.998046875,52535.4765625,0.0284277983009815,0.0353155359625816,0.9646844863891602,0.0159040830039884,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.0546875,0.3125,0.1171875,0.96875
92,UNO,93.0,UNO,UNO,70113.84375,2127.94580078125,0.6797634959220886,0.0001176483710878,32163.458984375,14678230.0,25796.046875,52459.94140625,0.0108465831726789,0.035416767001152,0.9645832180976868,0.0158868750149849,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
93,UNO,94.0,UNO,UNO,69841.2578125,2127.25439453125,0.6803014278411865,0.0003251045418437,32443.689453125,-26293268.0,27991.783203125,52095.77734375,-0.0180306546390056,0.0355249978601932,0.9644749760627748,0.0154805839993059,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
94,UNO,95.0,UNO,UNO,69766.4921875,2126.6826171875,0.6811153888702393,0.0002918498357757,32497.498046875,-27543208.0,30857.564453125,52248.4140625,-0.0170836132019758,0.0356346927583217,0.964365303516388,0.0159473340027034,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
95,UNO,96.0,UNO,UNO,69580.828125,2126.35205078125,0.6822614073753357,0.0022192907053977,34215.51171875,-72625768.0,29788.921875,51752.20703125,-0.0471093468368053,0.0357566028833389,0.9642434120178224,0.0162586249934975,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
96,UNO,97.0,UNO,UNO,69337.2421875,2126.260009765625,0.6834461092948914,0.0006393100484274,32624.390625,-37450288.0,28578.0703125,51828.2421875,-0.0252845808863639,0.0358529612421989,0.9641470313072203,0.0157718750124331,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.046875,0.3125,0.125,0.96875
97,UNO,98.0,UNO,UNO,69518.296875,2126.121826171875,0.684523344039917,1.0264191132591804e-06,32108.482421875,-1514038.0,28566.990234375,52313.09765625,-0.0010131234303116,0.0359325148165226,0.9640674591064452,0.0162414580117911,0.0859375,0.03125,0.109375,0.09375,0.125,0.015625,0.0546875,0.0546875,0.3125,0.1171875,0.96875
98,UNO,99.0,UNO,UNO,69489.3515625,2125.985107421875,0.6858518123626709,0.0001645131269469,32178.11328125,20763696.0,30696.134765625,52737.63671875,0.0128262666985392,0.0360291190445423,0.9639708995819092,0.0165384169958997,0.09375,0.03125,0.109375,0.09375,0.125,0.015625,0.046875,0.0625,0.3125,0.109375,0.96875
99,UNO,100.0,UNO,UNO,69341.21875,2125.82373046875,0.6873545050621033,6.389612826751545e-05,31809.228515625,11368398.0,26709.37890625,53247.37890625,0.0079935053363442,0.0361398011445999,0.9638602137565612,0.016352916980395,0.09375,0.03125,0.109375,0.09375,0.125,0.015625,0.046875,0.0625,0.3125,0.109375,0.96875
100,UNO,101.0,UNO,UNO,69144.9375,2125.349609375,0.6888341903686523,2.9588986194539757e-07,31614.828125,838960.0,28802.896484375,53547.68359375,0.0005439575761556,0.0362523570656776,0.9637476205825806,0.0169689170143101,0.1015625,0.03125,0.109375,0.09375,0.125,0.0078125,0.046875,0.0625,0.3125,0.109375,0.96875
101,UNO,102.0,UNO,UNO,69379.421875,2124.723388671875,0.690449595451355,5.794654862256721e-05,31903.966796875,12999478.0,32019.591796875,53333.01953125,0.0076122628524899,0.0363763198256492,0.9636237025260924,0.0167466669809073,0.1015625,0.03125,0.109375,0.09375,0.125,0.0078125,0.046875,0.0625,0.3125,0.109375,0.96875
102,UNO,103.0,UNO,UNO,69352.21875,2124.030517578125,0.6920056343078613,0.0001172942866105,31862.306640625,18741636.0,31918.76171875,54215.45703125,0.0108302487060427,0.0365027822554111,0.9634972214698792,0.0159090000088326,0.1015625,0.03125,0.109375,0.09375,0.125,0.0078125,0.046875,0.0625,0.3125,0.109375,0.96875
103,UNO,104.0,UNO,UNO,68877.40625,2123.3603515625,0.6934753060340881,0.0003765319706872,31799.7734375,28405444.0,27213.529296875,53791.75390625,0.0194044318050146,0.0366267152130603,0.9633733034133912,0.0331624579848721,0.1015625,0.03125,0.109375,0.09375,0.125,0.0078125,0.046875,0.0625,0.3125,0.109375,0.96875
104,UNO,105.0,UNO,UNO,68507.78125,2122.87646484375,0.6947981119155884,0.0006374314543791,31883.71484375,34366056.0,25357.341796875,53679.60546875,0.0252474043518304,0.0367518663406372,0.9632481336593628,0.0183702910144347,0.1015625,0.03125,0.109375,0.09375,0.125,0.0078125,0.046875,0.0625,0.3125,0.109375,0.96875
105,UNO,106.0,UNO,UNO,68511.078125,2122.957763671875,0.695642352104187,0.0002219239831902,31560.69140625,-24983034.0,31301.5078125,53576.9296875,-0.0148971127346158,0.0368481501936912,0.9631518721580504,0.017299750004895,0.1015625,0.0390625,0.109375,0.1015625,0.1171875,0.0078125,0.046875,0.0546875,0.296875,0.125,0.9609375
106,UNO,107.0,UNO,UNO,68189.078125,2122.988037109375,0.6961483359336853,0.0002132564841303,31452.72265625,21850142.0,28037.419921875,53366.05078125,0.0146033037453889,0.0369185209274292,0.9630814790725708,0.0177385419956408,0.1015625,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.296875,0.125,0.9609375
107,UNO,108.0,UNO,UNO,68068.0546875,2122.95263671875,0.6964933276176453,0.0015138335293158,32820.96875,-62398584.0,30536.59765625,52518.82421875,-0.0389080122113227,0.0369770377874374,0.9630229473114014,0.0173111660114955,0.1015625,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.296875,0.1328125,0.9609375
108,UNO,109.0,UNO,UNO,67782.8828125,2123.4462890625,0.6951490640640259,0.0001380782487103,31278.359375,-16888310.0,27535.068359375,52196.015625,-0.0117506701499223,0.0369193889200687,0.9630805850028992,0.0166239170066546,0.1015625,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.296875,0.1328125,0.9609375
109,UNO,110.0,UNO,UNO,67589.90625,2123.7158203125,0.6939167976379395,0.000551541801542,31547.6484375,-35113212.0,28684.8984375,52122.83203125,-0.0234849266707897,0.036866120994091,0.9631338715553284,0.0171160830068402,0.1015625,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.296875,0.1328125,0.9609375
110,UNO,111.0,UNO,UNO,67518.828125,2123.50146484375,0.692186713218689,0.000262252491666,31150.337890625,-24424368.0,28551.888671875,52823.67578125,-0.0161942113190889,0.0367848202586174,0.963215172290802,0.0167342920030932,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.0390625,0.046875,0.296875,0.1328125,0.9609375
111,UNO,112.0,UNO,UNO,67581.421875,2123.30615234375,0.6902607679367065,2.6955049747812154e-07,30826.890625,-762458.0,27731.619140625,52956.86328125,-0.0005191825330257,0.0366941280663013,0.96330589056015,0.0154844999779015,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.0390625,0.0546875,0.296875,0.125,0.9609375
112,UNO,113.0,UNO,UNO,67618.9375,2123.029296875,0.6884837746620178,0.001417095423676,32180.705078125,52540072.0,26224.9921875,53220.109375,0.0376443266868591,0.0366116575896739,0.9633883237838744,0.0163701249985024,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0625,0.2890625,0.1171875,0.9609375
113,UNO,114.0,UNO,UNO,67605.3984375,2123.88134765625,0.687525749206543,0.0022329562343657,33025.91015625,68928000.0,27047.4375,53929.8828125,0.047254167497158,0.0365731865167617,0.9634268283843994,0.0166096669854596,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0625,0.2890625,0.1171875,0.9609375
114,UNO,115.0,UNO,UNO,67195.2109375,2125.528564453125,0.6869227886199951,0.0002099158155033,30809.296875,-19525584.0,25491.80859375,52866.50390625,-0.0144884716719388,0.0365360453724861,0.9634639620780944,0.0154679589904844,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
115,UNO,116.0,UNO,UNO,67175.46875,2127.142578125,0.6853153705596924,0.0007832801202312,31450.9453125,-44734176.0,30014.296875,53254.06640625,-0.027987141162157,0.0364299118518829,0.9635701179504396,0.0161842920060735,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.2890625,0.1328125,0.9609375
116,UNO,117.0,UNO,UNO,67084.7265625,2128.84521484375,0.6828593015670776,0.0006017768755555,31304.57421875,-39285804.0,30499.427734375,52508.08203125,-0.0245311409235,0.0362674966454505,0.9637324810028076,0.0166808750072959,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.2890625,0.1328125,0.9609375
117,UNO,118.0,UNO,UNO,67004.15625,2130.120849609375,0.6800851225852966,0.0003790485206991,31136.392578125,-31798212.0,31176.490234375,52387.5390625,-0.0194691680371761,0.0360904298722744,0.9639095664024352,0.0142924170067999,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.2890625,0.1328125,0.9609375
118,UNO,119.0,UNO,UNO,66977.6875,2131.57275390625,0.6769475936889648,9.432157821720466e-05,30697.173828125,16132592.0,31381.515625,52932.7734375,0.0097119295969605,0.0358930677175521,0.9641069173812866,0.0145130419987253,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.2890625,0.1328125,0.9609375
119,UNO,120.0,UNO,UNO,66939.546875,2132.874267578125,0.6746889352798462,4.023509245598689e-05,30545.310546875,10557637.0,30908.830078125,53849.51953125,0.0063431137241423,0.0357560403645038,0.9642439484596252,0.0144719169766176,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
120,UNO,121.0,UNO,UNO,66812.1796875,2133.855712890625,0.6732896566390991,1.25097776617622e-05,30460.068359375,-5985764.0,31549.70703125,53641.35546875,-0.0035369163379073,0.035678744316101,0.9643212556838988,0.0145876670139841,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
121,UNO,122.0,UNO,UNO,66935.625,2134.701904296875,0.6722928285598755,2.2378580979420803e-05,30367.087890625,8109995.0,31607.09375,54240.0390625,0.0047306003980338,0.035631887614727,0.9643681049346924,0.0142056249896995,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
122,UNO,123.0,UNO,UNO,66597.765625,2135.3251953125,0.6719412207603455,0.0001890051935333,30480.580078125,23034896.0,31434.88671875,53301.265625,0.0137479156255722,0.0356288328766822,0.964371144771576,0.0149847080174367,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
123,UNO,124.0,UNO,UNO,66571.15625,2135.58447265625,0.672460675239563,3.858623642827297e-07,30153.69921875,-1029144.0,30820.955078125,53754.80078125,-0.0006211781874299,0.0356809012591838,0.964319109916687,0.0140815420018043,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
124,UNO,125.0,UNO,UNO,66414.796875,2135.67822265625,0.6734291315078735,0.0007664338918402,30737.138671875,46501808.0,31175.025390625,53879.765625,0.0276845414191484,0.0357659980654716,0.9642339944839478,0.0143454580102115,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.0546875,0.2890625,0.125,0.9609375
125,UNO,126.0,UNO,UNO,66394.15625,2135.528076171875,0.6755639910697937,0.0003671320446301,30419.921875,28269140.0,27657.037109375,53345.26171875,0.0191606897860765,0.0359196923673152,0.9640803337097168,0.015898458979791,0.109375,0.0390625,0.1171875,0.09375,0.1171875,0.0078125,0.046875,0.046875,0.2890625,0.1328125,0.9609375
126,UNO,127.0,UNO,UNO,66041.5625,2135.380615234375,0.6789682507514954,6.432492227759212e-05,29996.865234375,12474587.0,29498.330078125,52727.71484375,0.008020281791687,0.0361486412584781,0.9638513326644896,0.0158702500048093,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
127,UNO,128.0,UNO,UNO,65815.4453125,2135.0634765625,0.6826654672622681,0.00107667746488,30872.416015625,-48749856.0,28164.615234375,52750.5234375,-0.032812763005495,0.0363950207829475,0.9636049866676332,0.0160461660125292,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
128,UNO,129.0,UNO,UNO,65635.40625,2135.4189453125,0.6850714087486267,0.0013320693979039,30993.36328125,-55001084.0,28561.318359375,52763.00390625,-0.0364975258708,0.0365682542324066,0.963431715965271,0.01743679199717,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
129,UNO,130.0,UNO,UNO,65725.859375,2136.731689453125,0.6864868998527527,0.0003768867754843,30045.65234375,-29535004.0,28428.279296875,53515.66796875,-0.0194135718047618,0.0366803333163261,0.9633196592330932,0.0157940000062808,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
130,UNO,131.0,UNO,UNO,65592.546875,2137.94580078125,0.6872565746307373,9.42497354117222e-05,29746.9609375,13784350.0,27118.05859375,52358.58203125,0.0097082303836941,0.0367538779973983,0.9632461071014404,0.0165980829915497,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
131,UNO,132.0,UNO,UNO,65637.5703125,2139.02880859375,0.688959002494812,0.0003783956635743,29910.068359375,26757594.0,25522.712890625,53894.81640625,0.0194523949176073,0.0368861965835094,0.9631137847900392,0.0157337919808924,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
132,UNO,133.0,UNO,UNO,65514.265625,2139.347900390625,0.6918833255767822,7.888744585216045e-05,29526.00390625,13091009.0,27805.462890625,53007.70703125,0.0088818604126572,0.0370898395776748,0.9629101753234864,0.0163983330130577,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
133,UNO,134.0,UNO,UNO,65406.234375,2139.48876953125,0.6952722072601318,2.332884650968481e-05,29313.638671875,6587467.0,25766.50390625,52931.75390625,0.0048299944028258,0.0373192727565765,0.9626806974411012,0.0158487090084236,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
134,UNO,135.0,UNO,UNO,65346.8984375,2139.4296875,0.69902104139328,0.0001039125054376,29479.111328125,14219976.0,26040.1328125,53570.0390625,0.0101937483996152,0.0375694707036018,0.9624305367469788,0.0190256659989245,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
135,UNO,136.0,UNO,UNO,65275.25390625,2139.2607421875,0.7033801078796387,2.5733030270203017e-05,29193.8984375,6829483.0,24966.2265625,53924.88671875,0.0050727734342217,0.0378551334142684,0.9621448516845704,0.0166441669862251,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
136,UNO,137.0,UNO,UNO,65113.0,2138.915771484375,0.707966685295105,0.0003307479200884,29513.03125,-25092844.0,26350.6484375,52361.26171875,-0.0181864760816097,0.0381537899374961,0.9618462324142456,0.0164199999999254,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
137,UNO,138.0,UNO,UNO,64950.76953125,2138.74462890625,0.7116925716400146,0.0003139335603918,29435.169921875,-25549648.0,27270.15625,52878.4140625,-0.01771816983819,0.0384102053940296,0.961589813232422,0.0166391249804291,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
138,UNO,139.0,UNO,UNO,64917.2890625,2138.88671875,0.7145851850509644,0.0005051073967479,29487.677734375,-28540084.0,23951.35546875,53019.21875,-0.0224745944142341,0.0386265739798545,0.9613734483718872,0.0146758749906439,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
139,UNO,140.0,UNO,UNO,64656.546875,2139.79443359375,0.7156779170036316,5.690538455382921e-05,28812.138671875,9203407.0,22938.59375,53186.96484375,0.0075435657054185,0.0387362465262413,0.9612637758255004,0.0144848749914672,0.109375,0.0390625,0.1171875,0.09375,0.1015625,0.0078125,0.046875,0.046875,0.2890625,0.1484375,0.9609375
140,UNO,141.0,UNO,UNO,64947.62109375,2140.515869140625,0.7175388932228088,0.0010645426809787,29994.521484375,41788040.0,24017.673828125,53326.07421875,0.0326273292303085,0.0388834998011589,0.9611164927482604,0.0155851669842377,0.109375,0.046875,0.1171875,0.09375,0.1015625,0.0078125,0.0390625,0.046875,0.2890625,0.1484375,0.953125
141,UNO,142.0,UNO,UNO,64668.80859375,2140.71630859375,0.7215939164161682,0.0013295819517225,30043.32421875,42054776.0,21505.99609375,53628.8125,0.0364634320139884,0.0391247682273387,0.9608752131462096,0.014859457995044,0.109375,0.046875,0.1171875,0.09375,0.1015625,0.0078125,0.0390625,0.046875,0.2890625,0.1484375,0.953125
142,UNO,143.0,UNO,UNO,64552.265625,2140.416748046875,0.7263191342353821,3.299959871583269e-06,28724.32421875,2179316.0,22463.57421875,53405.6796875,0.0018165791407227,0.0393836125731468,0.960616409778595,0.0149027500010561,0.109375,0.0390625,0.125,0.09375,0.1015625,0.0078125,0.0390625,0.046875,0.2890625,0.1484375,0.9609375
143,UNO,144.0,UNO,UNO,64392.40625,2140.08984375,0.7310807108879089,4.291180084692314e-05,28794.11328125,-7790023.0,22346.109375,53216.72265625,-0.0065507097169756,0.0396513864398002,0.9603486061096193,0.0190016250126063,0.109375,0.0390625,0.125,0.09375,0.09375,0.0078125,0.0390625,0.046875,0.2890625,0.15625,0.9609375
144,UNO,145.0,UNO,UNO,64146.6796875,2139.64453125,0.735517680644989,0.0020110243931412,30614.140625,-63705764.0,26813.611328125,52980.33203125,-0.0448444448411464,0.039908118546009,0.9600918889045716,0.0233660420053638,0.109375,0.0390625,0.125,0.09375,0.09375,0.0078125,0.0390625,0.046875,0.2890625,0.15625,0.9609375
145,UNO,146.0,UNO,UNO,64202.34375,2140.068359375,0.7378100156784058,0.0026319557800889,31237.73828125,-73191120.0,27086.623046875,52670.09765625,-0.0513025894761085,0.0400689914822578,0.9599310159683228,0.0160378750006202,0.109375,0.0390625,0.125,0.09375,0.09375,0.0078125,0.0390625,0.046875,0.2890625,0.15625,0.9609375
146,UNO,147.0,UNO,UNO,64552.9375,2141.36669921875,0.73831707239151,0.0007771376986056,29468.4609375,-40536412.0,26715.5703125,54429.1875,-0.0278771892189979,0.0401295460760593,0.959870457649231,0.016800040990347,0.109375,0.0390625,0.1328125,0.09375,0.1015625,0.0078125,0.0390625,0.046875,0.28125,0.1484375,0.9609375
147,UNO,148.0,UNO,UNO,64658.1484375,2142.88916015625,0.7391489744186401,4.6149718400556594e-05,28628.037109375,8864398.0,23468.90625,55599.609375,0.0067933583632111,0.0402121692895889,0.9597878456115724,0.0155640419980045,0.109375,0.0390625,0.140625,0.0859375,0.1015625,0.0078125,0.0390625,0.046875,0.28125,0.1484375,0.9609375
148,UNO,149.0,UNO,UNO,64772.01171875,2144.23095703125,0.7407234311103821,0.002015751088038,30585.5,58987816.0,23650.02734375,55553.59765625,0.0448971167206764,0.0403315834701061,0.9596683979034424,0.0152100000123027,0.109375,0.0390625,0.140625,0.0859375,0.109375,0.0078125,0.0390625,0.0546875,0.28125,0.1328125,0.9609375
149,UNO,150.0,UNO,UNO,64975.83984375,2146.1923828125,0.7446886301040649,0.003861527191475,32547.70703125,95956752.0,27398.404296875,56359.96875,0.0621411874890327,0.0405845530331134,0.9594154357910156,0.0154195419745519,0.109375,0.0390625,0.140625,0.0859375,0.1171875,0.0078125,0.0390625,0.0625,0.28125,0.1171875,0.9609375
150,UNO,,None (final state),UNO,64856.69921875,2148.09716796875,0.7484985589981079,0.0002542960864957,29085.212890625,27092122.0,30397.958984375,55889.30859375,0.0159466639161109,0.0407991223037242,0.9592008590698242,0.0081132499908562,0.109375,0.0390625,0.140625,0.0859375,0.1015625,0.0078125,0.0390625,0.0625,0.28125,0.1328125,0.9609375
0,None (initial state),1.0,UNO,UNO-S,46600.5625,1469.882080078125,0.7663294076919556,0.0019161048112437,24286.611328125,79781264.0,19648.888671875,92758.421875,0.0437733344733715,0.0458831973373889,0.9541168212890624,0.0251952499966137,0.078125,0.0625,0.1015625,0.1328125,0.09375,0.015625,0.125,0.0703125,0.2109375,0.109375,0.9375
1,UNO,2.0,S,UNO-S,46956.1171875,1485.852294921875,0.8803945779800415,0.0507768429815769,24940.642578125,-737947264.0,74654.6171875,43866.78515625,-0.2253371775150299,0.0545065589249134,0.945493459701538,0.0114914999867323,0.078125,0.0625,0.1015625,0.140625,0.109375,0.015625,0.125,0.0703125,0.203125,0.09375,0.9375
2,S,3.0,UNO,UNO-S,51028.3125,1503.8975830078125,0.954055666923523,0.0399593450129032,69013.09375,1131522304.0,109836.2109375,51535.73046875,0.1998983323574066,0.0594444572925567,0.9405555725097656,0.0219216670084279,0.078125,0.0625,0.1015625,0.140625,0.125,0.0234375,0.125,0.0625,0.1796875,0.1015625,0.9375
3,UNO,4.0,S,UNO-S,52367.23046875,1518.5118408203125,0.9497393369674684,0.2952910363674164,28842.03515625,-4423868416.0,103660.765625,78534.890625,-0.5434068441390991,0.0589170940220356,0.9410828948020936,0.0106517919921316,0.078125,0.0625,0.1015625,0.1484375,0.125,0.015625,0.125,0.0625,0.1796875,0.1015625,0.9375
4,S,5.0,UNO,UNO-S,56089.9140625,1536.12060546875,0.9423476457595824,0.2774073481559753,306192.5,-5597318144.0,96639.8515625,109967.625,-0.5266947150230408,0.058105856180191,0.9418941736221312,0.0195197080029174,0.078125,0.0625,0.1015625,0.140625,0.125,0.015625,0.125,0.0625,0.1875,0.1015625,0.9375
5,UNO,6.0,S,UNO-S,60116.38671875,1551.988037109375,0.933742880821228,0.160558745265007,29295.23828125,-4469493248.0,100894.25,110554.09375,-0.4006978273391723,0.057499561458826,0.9425004124641418,0.0119256250036414,0.078125,0.0625,0.1015625,0.140625,0.125,0.015625,0.125,0.0703125,0.1875,0.09375,0.9375
