Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
45,0.2646652162075043,1.8055400848388672,0.92,0.08,0.0015077505959197879
46,0.14666330814361572,1.802947759628296,0.9,0.1,0.0013333087554201484
47,0.22650563716888428,1.8083317279815674,0.86,0.14,0.0006617337930947542
48,0.2850935161113739,1.8095476627349854,0.86,0.14,0.0024346993304789066
49,0.4218035340309143,1.831190824508667,0.86,0.14,0.003299904754385352
50,0.3351946175098419,1.8038763999938965,0.9,0.1,4.406912557897158e-05
51,0.19910168647766113,1.811460018157959,0.92,0.08,0.00018012950022239238
52,0.10272987186908722,1.8147647380828857,0.96,0.04,0.007067077327519655
53,0.24464772641658783,1.8077001571655273,0.9,0.1,0.013509269803762436
54,0.4441114068031311,1.8102948665618896,0.92,0.08,0.05074087902903557
55,0.412649929523468,1.84757399559021,0.88,0.12,0.09179437905550003
56,0.30168402194976807,1.8027708530426025,0.92,0.08,0.0018773616757243872
57,0.5765733122825623,1.8157069683074951,0.92,0.08,0.00037372123915702105
58,0.22856257855892181,1.8285739421844482,0.94,0.06,0.02874833159148693
59,0.4205210506916046,1.8332579135894775,0.92,0.08,0.031555693596601486
60,0.21428783237934113,1.8136940002441406,0.8,0.2,0.05032806098461151
61,0.3457103967666626,1.828852891921997,0.8,0.2,0.005309726111590862
62,0.10879828035831451,1.805189847946167,0.72,0.28,0.039000093936920166
63,0.3426857590675354,1.795562505722046,0.72,0.28,0.04313279688358307
64,0.3081895709037781,1.8251733779907227,0.76,0.24,0.09080820530653
65,0.35136568546295166,1.8048381805419922,0.7,0.3,0.18578839302062988
66,0.2008492350578308,1.820725679397583,0.74,0.26,0.03949552774429321
67,0.35883843898773193,1.817335605621338,0.84,0.16,0.006203153636306524
68,0.366281658411026,1.8200504779815674,0.84,0.16,0.003938207868486643
69,0.39996790885925293,1.8052423000335693,0.8,0.2,0.01175440289080143
70,0.44046103954315186,1.8163480758666992,0.84,0.16,0.30964764952659607
71,0.4047083258628845,1.830939531326294,0.84,0.16,0.1203240230679512
72,0.22133225202560425,1.8047888278961182,0.86,0.14,0.15138298273086548
73,0.31121504306793213,1.805605173110962,0.88,0.12,0.0253192987293005
74,0.46578294038772583,1.8156192302703857,0.92,0.08,0.0114440331235528
75,0.41987672448158264,1.8043122291564941,0.92,0.08,0.007332397624850273
76,0.23032009601593018,1.8065872192382812,0.92,0.08,0.00034597713965922594
77,0.3220910131931305,1.851024866104126,0.94,0.06,0.07626069337129593
78,0.16221320629119873,1.804241418838501,0.92,0.08,0.0075876759365201
79,0.34528273344039917,1.7999329566955566,0.88,0.12,0.07092388719320297
80,0.5976549983024597,1.8240323066711426,0.94,0.06,0.18180270493030548
81,0.2862798869609833,1.8040621280670166,0.92,0.08,0.01713496260344982
82,0.5047894716262817,1.816147804260254,0.9,0.1,0.045361995697021484
83,0.26678478717803955,1.8139729499816895,0.96,0.04,0.0034844125621020794
84,0.16190552711486816,1.8005788326263428,0.94,0.06,0.02321188896894455
85,0.4292384386062622,1.7912428379058838,0.9,0.1,0.0005876807845197618
86,0.19596488773822784,1.8122227191925049,0.94,0.06,0.02018820308148861
87,0.2708692252635956,1.8063623905181885,0.92,0.08,0.008374483324587345
88,0.3859236240386963,1.8046953678131104,0.9,0.1,0.20449396967887878
89,0.21211549639701843,1.8061296939849854,0.88,0.12,0.059210967272520065
90,0.41255512833595276,1.7977569103240967,0.92,0.08,0.0650995671749115
91,0.20343966782093048,1.8024020195007324,0.86,0.14,0.0032015920151025057
92,0.36288759112358093,1.8020751476287842,0.86,0.14,3.4503529604990035e-05
93,0.21981433033943176,1.8143575191497803,0.86,0.14,0.00017558045510668308
94,0.21019954979419708,1.797377586364746,0.9,0.1,0.001375984400510788
95,0.43089425563812256,1.8190646171569824,0.9,0.1,0.0022472187411040068
96,0.44079697132110596,1.8075835704803467,0.86,0.14,0.04075708985328674
97,0.14218640327453613,1.8155689239501953,0.92,0.08,0.0002368849964113906
98,0.27785778045654297,1.8054678440093994,0.8,0.2,0.0037082526832818985
99,0.43105411529541016,1.8113737106323242,0.9,0.1,0.010411667637526989
100,0.12152096629142761,1.8003478050231934,0.86,0.14,0.0030647963285446167
