Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction
1,,,4.246695041656494,,,0.016194820404052734,0.23545779287815094,0.15566088259220123,0.7265625,0.2734375
2,,,3.437795400619507,,,0.015231132507324219,0.2107532024383545,0.1352732926607132,0.796875,0.203125
3,,,2.960408926010132,,,0.015378713607788086,0.17561623454093933,0.12053527683019638,0.8359375,0.1640625
4,,,2.6698124408721924,,,0.015256643295288086,0.16278328001499176,0.10780724883079529,0.8359375,0.1640625
5,,,2.407498836517334,,,0.015291929244995117,0.16981583833694458,0.11900734901428223,0.8671875,0.1328125
6,,,2.172229766845703,,,0.015329360961914062,0.1714877486228943,0.106812983751297,0.890625,0.109375
7,,,1.9796448945999146,,,0.015271663665771484,0.16930288076400757,0.1072283536195755,0.8984375,0.1015625
8,,,1.7730220556259155,,,0.015373945236206055,0.1614328771829605,0.10359584540128708,0.9140625,0.0859375
9,,,1.5962319374084473,,,0.01527547836303711,0.14316539466381073,0.08461813628673553,0.9140625,0.0859375
10,,,1.490921139717102,,,0.015251398086547852,0.12474825978279114,0.0689297467470169,0.9140625,0.0859375
11,,,1.4544072151184082,,,0.015394210815429688,0.11641554534435272,0.0650111734867096,0.9140625,0.0859375
12,,,1.4532628059387207,,,0.015215873718261719,0.11443124711513519,0.06557124108076096,0.9140625,0.0859375
13,,,1.4687243700027466,,,0.01526188850402832,0.11707465350627899,0.06614899635314941,0.9140625,0.0859375
14,,,1.5022296905517578,,,0.015367984771728516,0.1247754842042923,0.06861012428998947,0.9140625,0.0859375
15,,,1.558335304260254,,,0.015273094177246094,0.1353149712085724,0.07805684208869934,0.9140625,0.0859375
16,,,1.608695149421692,,,0.015440225601196289,0.1407480239868164,0.07922352105379105,0.90625,0.09375
17,,,1.6550689935684204,,,0.015498161315917969,0.14424610137939453,0.0884350910782814,0.90625,0.09375
18,,,1.7058597803115845,,,0.015247821807861328,0.1400964856147766,0.07604141533374786,0.90625,0.09375
19,,,1.7506945133209229,,,0.015406608581542969,0.1393294632434845,0.07665028423070908,0.8984375,0.1015625
20,,,1.784423828125,,,0.015208244323730469,0.14264720678329468,0.08374161273241043,0.8984375,0.1015625
21,,,1.803757905960083,,,0.01527547836303711,0.14773589372634888,0.08813229203224182,0.8984375,0.1015625
22,,,1.8008426427841187,,,0.015366315841674805,0.15052230656147003,0.08664772659540176,0.8984375,0.1015625
23,,,1.7559525966644287,,,0.01521921157836914,0.14866945147514343,0.0805569738149643,0.8984375,0.1015625
24,,,1.6857054233551025,,,0.01524209976196289,0.1431455761194229,0.07577072083950043,0.90625,0.09375
25,,,1.586793303489685,,,0.015283584594726562,0.13562577962875366,0.07376742362976074,0.90625,0.09375
26,,,1.5000113248825073,,,0.015592575073242188,0.13064643740653992,0.07345042377710342,0.9140625,0.0859375
27,,,1.4321473836898804,,,0.015491008758544922,0.12957486510276794,0.07405292987823486,0.921875,0.078125
28,,,1.3872077465057373,,,0.015439987182617188,0.1312558352947235,0.07737107574939728,0.921875,0.078125
29,,,1.358884334564209,,,0.01552581787109375,0.13401688635349274,0.0824493020772934,0.921875,0.078125
30,,,1.344325065612793,,,0.015497207641601562,0.1360320895910263,0.08707834780216217,0.921875,0.078125
31,,,1.3402951955795288,,,0.015454292297363281,0.1357477903366089,0.08800606429576874,0.921875,0.078125
32,,,1.3328027725219727,,,0.015594482421875,0.13511519134044647,0.08826489746570587,0.921875,0.078125
33,,,1.3215283155441284,,,0.015380620956420898,0.13519270718097687,0.08850353956222534,0.921875,0.078125
34,,,1.293560266494751,,,0.01532292366027832,0.1348523199558258,0.0812642052769661,0.921875,0.078125
35,,,1.275424599647522,,,0.015363216400146484,0.13641780614852905,0.084001824259758,0.9296875,0.0703125
36,,,1.2561988830566406,,,0.015441656112670898,0.13604992628097534,0.08290808647871017,0.9296875,0.0703125
37,,,1.2290689945220947,,,0.015315532684326172,0.13373957574367523,0.08326035737991333,0.9375,0.0625
38,,,1.2049479484558105,,,0.015369176864624023,0.13123486936092377,0.07900819182395935,0.9375,0.0625
39,,,1.1757595539093018,,,0.015269756317138672,0.1311488300561905,0.07849130034446716,0.9375,0.0625
40,,,1.1618847846984863,,,0.015351295471191406,0.13303685188293457,0.080449678003788,0.9453125,0.0546875
41,,,1.1546424627304077,,,0.015282392501831055,0.13527657091617584,0.08230874687433243,0.953125,0.046875
42,,,1.1391363143920898,,,0.015304327011108398,0.13577121496200562,0.08471360802650452,0.953125,0.046875
43,,,1.121944785118103,,,0.015285968780517578,0.13430529832839966,0.08298826962709427,0.953125,0.046875
44,,,1.1126466989517212,,,0.015345573425292969,0.1336127370595932,0.08278816193342209,0.953125,0.046875
45,,,1.1122697591781616,,,0.015310525894165039,0.13472607731819153,0.08295821398496628,0.953125,0.046875
46,,,1.1118947267532349,,,0.015349626541137695,0.1363804191350937,0.08169862627983093,0.953125,0.046875
47,,,1.1139163970947266,,,0.015262365341186523,0.13760867714881897,0.0808146744966507,0.953125,0.046875
48,,,1.101780652999878,,,0.015403032302856445,0.13654783368110657,0.07880571484565735,0.9609375,0.0390625
49,,,1.0888688564300537,,,0.015315771102905273,0.13474473357200623,0.07901442050933838,0.9609375,0.0390625
50,,,1.073624610900879,,,0.01526951789855957,0.133982315659523,0.07961998134851456,0.9609375,0.0390625
51,,,1.0741808414459229,,,0.015341997146606445,0.13487344980239868,0.08018746972084045,0.9609375,0.0390625
52,,,1.0782346725463867,,,0.015286922454833984,0.13564500212669373,0.0795828327536583,0.9609375,0.0390625
53,,,1.0827529430389404,,,0.015202760696411133,0.13610884547233582,0.0784313976764679,0.9609375,0.0390625
54,,,1.101121425628662,,,0.015268087387084961,0.13763603568077087,0.08125007897615433,0.953125,0.046875
55,,,1.1277844905853271,,,0.015243053436279297,0.14044396579265594,0.08194223046302795,0.953125,0.046875
56,,,1.1597297191619873,,,0.015401124954223633,0.14443758130073547,0.08531251549720764,0.953125,0.046875
57,,,1.167014479637146,,,0.015294313430786133,0.1462404727935791,0.08471474051475525,0.9453125,0.0546875
58,,,1.1705353260040283,,,0.015306949615478516,0.14677435159683228,0.0859527438879013,0.9453125,0.0546875
59,,,1.1592597961425781,,,0.015500068664550781,0.14641991257667542,0.08604876697063446,0.953125,0.046875
60,,,1.1480522155761719,,,0.015409469604492188,0.14698335528373718,0.08816604316234589,0.953125,0.046875
61,,,1.124446988105774,,,0.015705347061157227,0.14625227451324463,0.08805789053440094,0.953125,0.046875
62,,,1.1087844371795654,,,0.015721559524536133,0.14551953971385956,0.0865805596113205,0.953125,0.046875
63,,,1.1063803434371948,,,0.015536785125732422,0.14528363943099976,0.08542394638061523,0.953125,0.046875
64,,,1.1264070272445679,,,0.015498876571655273,0.14650747179985046,0.08483418077230453,0.953125,0.046875
65,,,1.167314052581787,,,0.015578746795654297,0.1494421511888504,0.08984094858169556,0.9375,0.0625
66,,,1.2165112495422363,,,0.015321016311645508,0.15343818068504333,0.0957166999578476,0.9375,0.0625
67,,,1.2659964561462402,,,0.015453577041625977,0.15839189291000366,0.10346311330795288,0.9375,0.0625
68,,,1.2877837419509888,,,0.015289068222045898,0.16115108132362366,0.10832468420267105,0.9375,0.0625
69,,,1.2708961963653564,,,0.015317678451538086,0.1587788164615631,0.10441082715988159,0.9375,0.0625
70,,,1.2375578880310059,,,0.015403509140014648,0.15368977189064026,0.09252690523862839,0.9375,0.0625
71,,,1.1956090927124023,,,0.01523590087890625,0.1513310819864273,0.09155123680830002,0.9453125,0.0546875
72,,,1.1615769863128662,,,0.015308141708374023,0.14957597851753235,0.08768171072006226,0.9453125,0.0546875
73,,,1.11302649974823,,,0.015269041061401367,0.14579863846302032,0.08387713134288788,0.9609375,0.0390625
74,,,1.0975233316421509,,,0.015236854553222656,0.14379562437534332,0.08383296430110931,0.953125,0.046875
75,,,1.1065315008163452,,,0.015351533889770508,0.14524468779563904,0.08866161108016968,0.953125,0.046875
76,,,1.152670979499817,,,0.015310287475585938,0.14894284307956696,0.08800579607486725,0.953125,0.046875
77,,,1.1948528289794922,,,0.015233516693115234,0.1518554985523224,0.08901038765907288,0.9453125,0.0546875
78,,,1.2329589128494263,,,0.015319347381591797,0.15376678109169006,0.09328944981098175,0.9453125,0.0546875
79,,,1.2512485980987549,,,0.015148401260375977,0.15602704882621765,0.0920361876487732,0.9453125,0.0546875
80,,,1.2460285425186157,,,0.015294551849365234,0.15702062845230103,0.09374269098043442,0.953125,0.046875
81,,,1.198767900466919,,,0.015276193618774414,0.1532883644104004,0.09124095737934113,0.953125,0.046875
82,,,1.1221280097961426,,,0.015326738357543945,0.14593550562858582,0.08732359111309052,0.953125,0.046875
83,,,1.0624094009399414,,,0.01535177230834961,0.14156292378902435,0.08709275722503662,0.953125,0.046875
84,,,1.0304239988327026,,,0.01537466049194336,0.14104187488555908,0.08998717367649078,0.953125,0.046875
85,,,1.016767144203186,,,0.015316963195800781,0.14051520824432373,0.08988175541162491,0.953125,0.046875
86,,,1.0201232433319092,,,0.015283823013305664,0.14213863015174866,0.09353326261043549,0.953125,0.046875
87,,,1.04167640209198,,,0.015256404876708984,0.1434023082256317,0.09457483887672424,0.953125,0.046875
88,,,1.074004054069519,,,0.015373706817626953,0.14591437578201294,0.09580203145742416,0.953125,0.046875
89,,,1.098183512687683,,,0.016587495803833008,0.14405891299247742,0.08879444003105164,0.953125,0.046875
90,,,1.1098238229751587,,,0.01534271240234375,0.14370611310005188,0.0850006714463234,0.953125,0.046875
91,,,1.1154299974441528,,,0.01545262336730957,0.1449975073337555,0.08638376742601395,0.953125,0.046875
92,,,1.1008625030517578,,,0.015365123748779297,0.14345508813858032,0.08678966760635376,0.953125,0.046875
93,,,1.086323857307434,,,0.015786170959472656,0.14032238721847534,0.08691726624965668,0.953125,0.046875
94,,,1.0879263877868652,,,0.015411376953125,0.14138764142990112,0.08874348551034927,0.953125,0.046875
95,,,1.0939620733261108,,,0.015584468841552734,0.14366896450519562,0.09082673490047455,0.953125,0.046875
96,,,1.106949806213379,,,0.01553797721862793,0.1417306512594223,0.08984784781932831,0.953125,0.046875
97,,,1.1298362016677856,,,0.015392065048217773,0.14159664511680603,0.0892835259437561,0.953125,0.046875
98,,,1.1455376148223877,,,0.015227556228637695,0.14599238336086273,0.09252389520406723,0.953125,0.046875
99,,,1.1412919759750366,,,0.015295267105102539,0.1469753533601761,0.09247319400310516,0.953125,0.046875
100,,,1.1079813241958618,,,0.015259981155395508,0.14339226484298706,0.09093771874904633,0.953125,0.046875
101,,,1.0538396835327148,,,0.015481710433959961,0.1404382586479187,0.09134478867053986,0.953125,0.046875
102,,,1.0069055557250977,,,0.015185117721557617,0.13931654393672943,0.09237855672836304,0.953125,0.046875
103,,,0.9849005937576294,,,0.015286684036254883,0.13782837986946106,0.09182406961917877,0.953125,0.046875
104,,,0.970239520072937,,,0.015398025512695312,0.13561579585075378,0.09014169871807098,0.953125,0.046875
105,,,0.9739529490470886,,,0.015274763107299805,0.13745450973510742,0.0934792309999466,0.953125,0.046875
106,,,1.0023653507232666,,,0.01531362533569336,0.14191976189613342,0.09813836216926575,0.953125,0.046875
107,,,1.028265357017517,,,0.015419721603393555,0.14373233914375305,0.09799250215291977,0.953125,0.046875
108,,,1.0580897331237793,,,0.015281915664672852,0.1435076743364334,0.09489770233631134,0.953125,0.046875
109,,,1.0686380863189697,,,0.015534639358520508,0.14502473175525665,0.0964496061205864,0.953125,0.046875
110,,,1.052122950553894,,,0.015356302261352539,0.14316147565841675,0.09650570154190063,0.953125,0.046875
111,,,1.0182148218154907,,,0.015278816223144531,0.1384304314851761,0.09268248081207275,0.953125,0.046875
112,,,0.990309476852417,,,0.015333890914916992,0.13622814416885376,0.09043800085783005,0.953125,0.046875
113,,,0.9781931638717651,,,0.015247583389282227,0.13250459730625153,0.08115179091691971,0.953125,0.046875
114,,,0.9938240647315979,,,0.015376091003417969,0.13517549633979797,0.08798480033874512,0.953125,0.046875
115,,,1.01679527759552,,,0.015444517135620117,0.13827162981033325,0.08824058622121811,0.953125,0.046875
116,,,1.0312119722366333,,,0.015465021133422852,0.14060956239700317,0.08466234803199768,0.953125,0.046875
117,,,1.027215600013733,,,0.015574932098388672,0.1408141404390335,0.08576278388500214,0.953125,0.046875
118,,,1.0228480100631714,,,0.015430688858032227,0.14110217988491058,0.08767842501401901,0.953125,0.046875
119,,,1.022369623184204,,,0.015367507934570312,0.1429479420185089,0.0876479372382164,0.953125,0.046875
120,,,1.0119426250457764,,,0.015427350997924805,0.14394596219062805,0.08565503358840942,0.953125,0.046875
121,,,0.9941648244857788,,,0.015289068222045898,0.14300358295440674,0.08318717777729034,0.953125,0.046875
122,,,0.9944289922714233,,,0.015293121337890625,0.14439016580581665,0.08563221246004105,0.953125,0.046875
123,,,0.9866029024124146,,,0.015738964080810547,0.14531520009040833,0.08507458865642548,0.953125,0.046875
124,,,0.9733403921127319,,,0.015341043472290039,0.1443018764257431,0.08641360700130463,0.953125,0.046875
125,,,0.9591641426086426,,,0.016425132751464844,0.14313164353370667,0.08911369740962982,0.953125,0.046875
126,,,0.9527385830879211,,,0.015475034713745117,0.14353463053703308,0.09161282330751419,0.953125,0.046875
127,,,0.9627130627632141,,,0.015394449234008789,0.1468956172466278,0.10076892375946045,0.953125,0.046875
128,,,1.0005429983139038,,,0.017457246780395508,0.15220974385738373,0.10764375329017639,0.953125,0.046875
129,,,1.0501666069030762,,,0.015434980392456055,0.15568020939826965,0.10967686772346497,0.953125,0.046875
130,,,1.0924650430679321,,,0.015250921249389648,0.15239469707012177,0.09951324760913849,0.953125,0.046875
131,,,1.0895273685455322,,,0.015379905700683594,0.14930495619773865,0.09414907544851303,0.953125,0.046875
132,,,1.0773985385894775,,,0.015156269073486328,0.1491783857345581,0.09381623566150665,0.953125,0.046875
133,,,1.0685243606567383,,,0.015472650527954102,0.14744924008846283,0.09237004816532135,0.953125,0.046875
134,,,1.0592581033706665,,,0.015265703201293945,0.14495988190174103,0.0914069190621376,0.953125,0.046875
135,,,1.0313340425491333,,,0.01522064208984375,0.143668070435524,0.09438639879226685,0.953125,0.046875
136,,,1.0087405443191528,,,0.01537179946899414,0.14144191145896912,0.09141422808170319,0.953125,0.046875
137,,,1.0016427040100098,,,0.015360355377197266,0.1408654898405075,0.09069164097309113,0.953125,0.046875
138,,,1.0053608417510986,,,0.015433549880981445,0.1419031023979187,0.09130876511335373,0.953125,0.046875
139,,,0.973609983921051,,,0.015295982360839844,0.13841041922569275,0.08009783923625946,0.953125,0.046875
140,,,0.9466156959533691,,,0.015336036682128906,0.13540706038475037,0.07742670178413391,0.953125,0.046875
141,,,0.9286442399024963,,,0.01533365249633789,0.1336037963628769,0.07508554309606552,0.953125,0.046875
142,,,0.9213374257087708,,,0.015308380126953125,0.13363145291805267,0.07607994228601456,0.9609375,0.0390625
143,,,0.9060235023498535,,,0.015439748764038086,0.1374688446521759,0.08859395235776901,0.9609375,0.0390625
144,,,0.9140975475311279,,,0.015646934509277344,0.1359388530254364,0.08379517495632172,0.9609375,0.0390625
145,,,0.9279588460922241,,,0.015316247940063477,0.13606837391853333,0.08160550892353058,0.9609375,0.0390625
146,,,0.9366018176078796,,,0.01535797119140625,0.142216295003891,0.09198416024446487,0.9609375,0.0390625
147,,,0.9504481554031372,,,0.015323400497436523,0.13974103331565857,0.08280126005411148,0.9609375,0.0390625
148,,,0.9770604372024536,,,0.015275239944458008,0.14040198922157288,0.07871503382921219,0.953125,0.046875
149,,,0.9839292764663696,,,0.015375137329101562,0.14105549454689026,0.07904136925935745,0.953125,0.046875
150,,,0.975803554058075,,,0.015239715576171875,0.13995994627475739,0.07837870717048645,0.953125,0.046875
151,,,0.9803788661956787,,,0.015271902084350586,0.13986104726791382,0.08331674337387085,0.953125,0.046875
152,,,1.0014445781707764,,,0.01544499397277832,0.14555297791957855,0.1001850813627243,0.953125,0.046875
153,,,1.0245610475540161,,,0.015304327011108398,0.14723433554172516,0.09918786585330963,0.953125,0.046875
154,,,1.055080533027649,,,0.015287637710571289,0.1508350521326065,0.10155516862869263,0.953125,0.046875
155,,,1.0761469602584839,,,0.016482114791870117,0.15155963599681854,0.10259442031383514,0.953125,0.046875
156,,,1.0780447721481323,,,0.01556086540222168,0.15320733189582825,0.10243179649114609,0.953125,0.046875
157,,,1.074641227722168,,,0.015681982040405273,0.15197621285915375,0.09934259206056595,0.953125,0.046875
158,,,1.069795846939087,,,0.016424179077148438,0.1522066593170166,0.10298113524913788,0.953125,0.046875
159,,,1.0339970588684082,,,0.015476226806640625,0.14645977318286896,0.09522680193185806,0.953125,0.046875
160,,,0.9729153513908386,,,0.015511274337768555,0.13806673884391785,0.08136768639087677,0.953125,0.046875
161,,,0.9329167604446411,,,0.015583515167236328,0.1335425227880478,0.0768183097243309,0.953125,0.046875
162,,,0.9149449467658997,,,0.015835285186767578,0.13156670331954956,0.07548928260803223,0.953125,0.046875
163,,,0.9200013875961304,,,0.015752077102661133,0.1323249489068985,0.078959621489048,0.953125,0.046875
164,,,0.9403219819068909,,,0.015330314636230469,0.13505083322525024,0.0797910988330841,0.953125,0.046875
165,,,0.9710019826889038,,,0.015344381332397461,0.1412838101387024,0.0958828330039978,0.953125,0.046875
166,,,0.9950863718986511,,,0.015326738357543945,0.14455245435237885,0.09891079366207123,0.953125,0.046875
167,,,1.0213038921356201,,,0.015256166458129883,0.14587342739105225,0.09479570388793945,0.953125,0.046875
168,,,1.0395712852478027,,,0.015340089797973633,0.14580491185188293,0.09366780519485474,0.953125,0.046875
169,,,1.0214248895645142,,,0.015491008758544922,0.14521044492721558,0.09200084209442139,0.953125,0.046875
170,,,0.9931853413581848,,,0.01617574691772461,0.1422232836484909,0.08552098274230957,0.953125,0.046875
171,,,0.9582057595252991,,,0.015414714813232422,0.1378830373287201,0.07898622006177902,0.953125,0.046875
172,,,0.9374769330024719,,,0.015377044677734375,0.135228231549263,0.07701464742422104,0.953125,0.046875
173,,,0.9159364700317383,,,0.015431642532348633,0.13281701505184174,0.07604645937681198,0.953125,0.046875
174,,,0.8869900107383728,,,0.015293121337890625,0.13100963830947876,0.07402520626783371,0.9609375,0.0390625
175,,,0.879068911075592,,,0.015251636505126953,0.13057345151901245,0.07528570294380188,0.9609375,0.0390625
176,,,0.8678430318832397,,,0.015412330627441406,0.131734699010849,0.07807557284832001,0.96875,0.03125
177,,,0.8465451002120972,,,0.015299558639526367,0.12983351945877075,0.07409942150115967,0.96875,0.03125
178,,,0.8589083552360535,,,0.015417814254760742,0.13114601373672485,0.07211156189441681,0.9609375,0.0390625
179,,,0.8845717310905457,,,0.01532292366027832,0.13457179069519043,0.07671691477298737,0.9609375,0.0390625
180,,,0.906181812286377,,,0.015324831008911133,0.13799059391021729,0.07817123085260391,0.9609375,0.0390625
181,,,0.9260866641998291,,,0.015370845794677734,0.13887187838554382,0.08068722486495972,0.9609375,0.0390625
182,,,0.9296681880950928,,,0.015475273132324219,0.1377030611038208,0.0823451355099678,0.9609375,0.0390625
183,,,0.9373622536659241,,,0.015291929244995117,0.13741502165794373,0.0808594673871994,0.9609375,0.0390625
184,,,0.9399461150169373,,,0.01537013053894043,0.13799962401390076,0.08203589916229248,0.9609375,0.0390625
185,,,0.9233879446983337,,,0.015548229217529297,0.13486512005329132,0.08197565376758575,0.9609375,0.0390625
186,,,0.91313236951828,,,0.01556396484375,0.13237960636615753,0.07977404445409775,0.9609375,0.0390625
187,,,0.9024724364280701,,,0.015544891357421875,0.13051225244998932,0.0771346241235733,0.9609375,0.0390625
