Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.0022110037971287966,0.9364433288574219,0.0,1.0
2,0.0012831161729991436,0.7000064849853516,0.040000000000000036,0.96
3,0.0016861757030710578,0.7231733798980713,0.09999999999999998,0.9
4,0.0013272882206365466,0.7218112945556641,0.36,0.64
5,0.0003535549039952457,0.7045998573303223,0.72,0.28
6,0.000643602863419801,0.7054157257080078,0.74,0.26
7,0.0007034050649963319,0.7021040916442871,0.56,0.44
8,0.0009414366213604808,0.698906660079956,0.8,0.2
9,0.0005221369792707264,0.707141637802124,0.92,0.08
10,0.0002927853201981634,0.7160532474517822,1.0,0.0
11,0.00041449995478615165,0.7023279666900635,1.0,0.0
12,0.00035433477023616433,0.7062740325927734,1.0,0.0
13,0.00033535779220983386,0.7253024578094482,1.0,0.0
14,0.00019423378398641944,0.7147977352142334,1.0,0.0
15,0.0004461405915208161,0.7132039070129395,1.0,0.0
16,0.00023382314248010516,0.7146885395050049,1.0,0.0
17,0.000430937361670658,0.7161645889282227,1.0,0.0
18,0.0003285544808022678,0.7092368602752686,1.0,0.0
19,0.0004053579759784043,0.7098221778869629,1.0,0.0
20,0.0003543222846928984,0.7062249183654785,1.0,0.0
21,0.0003938404261134565,0.7001535892486572,1.0,0.0
22,0.0003399255801923573,0.712195634841919,1.0,0.0
23,0.00022757877013646066,0.7018322944641113,1.0,0.0
24,0.00019518157932907343,0.7035319805145264,1.0,0.0
25,0.0002672098344191909,0.7010126113891602,1.0,0.0
26,0.00016774455434642732,0.7040727138519287,1.0,0.0
27,0.00016237079398706555,0.7097344398498535,1.0,0.0
28,0.0004067518748342991,0.6973295211791992,1.0,0.0
29,0.0002649919188115746,0.7070932388305664,1.0,0.0
30,0.00036733399610966444,0.7148933410644531,1.0,0.0
31,0.0004046060494147241,0.7104272842407227,1.0,0.0
32,0.0002674222632776946,0.7130942344665527,1.0,0.0
33,0.00025680329417809844,0.6996688842773438,1.0,0.0
34,0.0003229476569686085,0.7243061065673828,1.0,0.0
35,0.00017783910152502358,0.7371547222137451,1.0,0.0
36,0.00048325577517971396,0.7233669757843018,1.0,0.0
37,0.0004659191472455859,0.7102475166320801,1.0,0.0
38,0.00030275879544205964,0.6985909938812256,1.0,0.0
39,0.00020236951240804046,0.6983675956726074,1.0,0.0
40,0.000414450274547562,0.7041923999786377,1.0,0.0
41,0.0004196276713628322,0.7137923240661621,1.0,0.0
42,0.0001574637572048232,0.7127580642700195,1.0,0.0
43,0.0002114464296028018,0.6990420818328857,1.0,0.0
44,0.0003074328415095806,0.694852352142334,1.0,0.0
45,0.00021898074191994965,0.7056674957275391,1.0,0.0
46,0.0001890229614218697,0.7095263004302979,1.0,0.0
47,0.00037095934385433793,0.7249977588653564,1.0,0.0
48,0.0003586511593312025,0.705956220626831,1.0,0.0
49,0.00025305410963483155,0.7099273204803467,1.0,0.0
50,0.00027710566064342856,0.7007405757904053,1.0,0.0
51,0.0004992963513359427,0.702711820602417,1.0,0.0
52,0.00031062852940522134,0.7048823833465576,1.0,0.0
53,0.00033200273173861206,0.7068023681640625,1.0,0.0
54,0.0002101360005326569,0.7031424045562744,1.0,0.0
55,0.00026479558437131345,0.7043468952178955,1.0,0.0
56,0.00043908145744353533,0.7108938694000244,1.0,0.0
57,0.0002650806854944676,0.715557336807251,1.0,0.0
58,0.0001556962524773553,0.7059893608093262,1.0,0.0
59,0.00032850762363523245,0.7185583114624023,1.0,0.0
60,8.700180478626862e-05,0.7124843597412109,1.0,0.0
61,0.00018793559866026044,0.6994104385375977,1.0,0.0
62,0.0002357964258408174,0.6954541206359863,1.0,0.0
63,0.00041788708767853677,0.6920163631439209,1.0,0.0
64,0.00025532531435601413,0.7095844745635986,1.0,0.0
65,6.903802568558604e-05,0.7234561443328857,1.0,0.0
66,0.0002389675355516374,0.7148034572601318,1.0,0.0
67,0.00017734472930897027,0.7239935398101807,1.0,0.0
68,0.00034972731373272836,0.6992228031158447,1.0,0.0
69,0.00032928993459790945,0.7076766490936279,1.0,0.0
70,0.00017827203555498272,0.711162805557251,1.0,0.0
71,0.00028015009593218565,0.7065746784210205,1.0,0.0
72,0.00017626574845053256,0.7080221176147461,1.0,0.0
73,0.00017691924585960805,0.720177173614502,1.0,0.0
74,0.00013250866322778165,0.7028095722198486,1.0,0.0
75,0.00024603409110568464,0.7074220180511475,1.0,0.0
76,0.00021822679264005274,0.7001228332519531,1.0,0.0
77,8.489536412525922e-05,0.6966686248779297,1.0,0.0
78,0.0003013203968293965,0.7122716903686523,1.0,0.0
79,0.0002755013410933316,0.7177236080169678,1.0,0.0
80,6.719636439811438e-05,0.7333064079284668,1.0,0.0
81,0.00030431326013058424,0.701723575592041,1.0,0.0
82,0.00023960067483130842,0.7032840251922607,1.0,0.0
83,0.00016616075299680233,0.7144529819488525,1.0,0.0
84,8.156967669492587e-05,0.7077298164367676,1.0,0.0
85,0.00037567198160104454,0.7058649063110352,1.0,0.0
86,0.00016236590454354882,0.6962587833404541,1.0,0.0
87,0.00012885463365819305,0.7005088329315186,1.0,0.0
88,0.00021231519349385053,0.6991043090820312,1.0,0.0
89,0.000497303728479892,0.7056350708007812,1.0,0.0
90,0.00016929330013226718,0.6963422298431396,1.0,0.0
91,0.00023024858091957867,0.6994442939758301,1.0,0.0
92,0.0002594106481410563,0.7061481475830078,1.0,0.0
93,0.0004169439198449254,0.7050662040710449,1.0,0.0
94,0.000164627970661968,0.703061580657959,1.0,0.0
95,0.00021637741883751005,0.7018575668334961,1.0,0.0
96,0.00032007036497816443,0.7081773281097412,1.0,0.0
97,0.00032249809009954333,0.7047595977783203,1.0,0.0
98,0.00020380386558827013,0.7292516231536865,1.0,0.0
99,0.00018776589422486722,0.7057540416717529,1.0,0.0
100,0.00022653194901067764,0.7100410461425781,1.0,0.0
