Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.3178187608718872,2.0406277179718018,0.0,1.0
2,0.17712274193763733,0.7455880641937256,0.0,1.0
3,0.37452346086502075,1.7956459522247314,0.020000000000000018,0.98
4,0.23297932744026184,0.7402782440185547,0.42000000000000004,0.58
5,0.3400714099407196,1.8059895038604736,1.0,0.0
6,0.0815342590212822,0.7397193908691406,1.0,0.0
7,0.16825905442237854,1.7907943725585938,1.0,0.0
8,0.11268661171197891,0.7291378974914551,1.0,0.0
9,0.23429915308952332,1.8032629489898682,1.0,0.0
10,0.17109577357769012,0.7303338050842285,1.0,0.0
11,0.5097877979278564,1.7912731170654297,1.0,0.0
12,0.104563407599926,0.7427222728729248,1.0,0.0
13,0.3783569037914276,1.8013417720794678,1.0,0.0
14,0.046719104051589966,0.7286465167999268,1.0,0.0
15,0.29981786012649536,1.7963788509368896,1.0,0.0
16,0.5250498056411743,0.740264892578125,1.0,0.0
17,0.245945543050766,1.8072173595428467,0.94,0.06
18,0.07943984121084213,0.7352349758148193,0.86,0.14
19,0.2570783197879791,1.8147706985473633,0.76,0.24
20,0.32799363136291504,0.7372841835021973,0.76,0.24
21,0.24997764825820923,1.778047800064087,0.8200000000000001,0.18
22,0.17717747390270233,0.7289273738861084,0.84,0.16
23,0.3617604970932007,1.7964026927947998,0.8,0.2
24,0.09871207177639008,0.72969651222229,0.74,0.26
25,0.22116781771183014,1.7921350002288818,0.8200000000000001,0.18
26,0.19844165444374084,0.735590934753418,0.8,0.2
27,0.21904462575912476,1.8072640895843506,0.8200000000000001,0.18
28,0.15168015658855438,0.7246308326721191,0.8,0.2
29,0.2712470293045044,1.798337459564209,0.8,0.2
30,0.29791465401649475,0.7525124549865723,0.8,0.2
31,0.26454612612724304,1.7958791255950928,0.72,0.28
32,0.21355047821998596,0.7282168865203857,0.86,0.14
33,0.23249413073062897,1.8019592761993408,0.84,0.16
34,0.20367343723773956,0.7271144390106201,0.88,0.12
35,0.19046834111213684,1.7917335033416748,0.8200000000000001,0.18
36,0.03076748549938202,0.741671085357666,0.8200000000000001,0.18
37,0.4943723976612091,1.7997593879699707,0.78,0.22
38,0.16311860084533691,0.7262711524963379,0.7,0.3
39,0.37425366044044495,1.7871851921081543,0.78,0.22
40,0.16444221138954163,0.7364535331726074,0.84,0.16
41,0.3930712640285492,1.7820992469787598,0.78,0.22
42,0.167130708694458,0.7234945297241211,0.76,0.24
43,0.24524354934692383,1.7928574085235596,0.8200000000000001,0.18
44,0.24596944451332092,0.745253324508667,0.86,0.14
45,0.25836068391799927,1.7932748794555664,0.8,0.2
46,0.19387143850326538,0.7295153141021729,0.8,0.2
47,0.10743316262960434,1.7913703918457031,0.76,0.24
48,0.10351943969726562,0.7334878444671631,0.74,0.26
49,0.25223466753959656,1.7871527671813965,0.72,0.28
50,0.0559207983314991,0.7263734340667725,0.8,0.2
51,0.3753233551979065,1.7954504489898682,0.72,0.28
52,0.24978354573249817,0.7394020557403564,0.8,0.2
53,0.49881547689437866,1.8046605587005615,0.94,0.06
54,0.20048050582408905,0.7592768669128418,0.8,0.2
55,0.45407602190971375,1.8000235557556152,0.86,0.14
56,0.13450245559215546,0.7342009544372559,0.8,0.2
57,0.40760335326194763,1.8176794052124023,0.84,0.16
58,0.14143747091293335,0.7481184005737305,0.84,0.16
59,0.55266273021698,1.8096940517425537,0.74,0.26
60,0.13274964690208435,0.7435946464538574,0.78,0.22
61,0.20390108227729797,1.8200774192810059,0.78,0.22
62,0.2642934024333954,0.7402560710906982,0.8200000000000001,0.18
63,0.12624265253543854,1.7949376106262207,0.8200000000000001,0.18
64,0.0903484970331192,0.7590453624725342,0.8,0.2
65,0.3203910291194916,1.8045368194580078,0.8,0.2
66,0.2849487364292145,0.7285592555999756,0.8200000000000001,0.18
67,0.34285882115364075,1.8079001903533936,0.86,0.14
68,0.1632615178823471,0.7475314140319824,0.84,0.16
69,0.2890860140323639,1.7944324016571045,0.84,0.16
70,0.26926109194755554,0.7389004230499268,0.9,0.1
71,0.3979707956314087,1.810211420059204,0.86,0.14
72,0.2606605291366577,0.7346053123474121,0.96,0.04
73,0.39925771951675415,1.7897799015045166,0.92,0.08
74,0.10541673004627228,0.7405085563659668,0.9,0.1
75,0.3173602521419525,1.8156933784484863,0.88,0.12
76,0.1554083228111267,0.7318849563598633,0.94,0.06
77,0.3078702390193939,1.8022398948669434,0.94,0.06
78,0.1276814192533493,0.7456414699554443,1.0,0.0
79,0.27025631070137024,1.8027842044830322,0.96,0.04
