Step,Update,Next Update Number,Next Update,Method,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Gradient Dot Product,Retain Gradient Norm,Forget Gradient Norm,Cosine Similarity,Mean 1 Probability,1 - Mean 1 Probability,Time,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction,1 - Fraction
69,UNO,70.0,S,UNO-S,75909.0,1986.267333984375,0.49347466230392456,0.0008885112474672496,27313.40625,103956888.0,35277.54296875,98860.65625,0.029807904735207558,0.024455109611153603,0.9755448698997498,0.009226833994034678,0.0625,0.0234375,0.1015625,0.125,0.140625,0.0078125,0.1171875,0.0703125,0.2734375,0.078125,0.9765625
70,S,71.0,UNO,UNO-S,75289.34375,1986.131103515625,0.49397557973861694,0.0005758687038905919,27786.142578125,75498616.0,32583.390625,96556.375,0.023997263982892036,0.02450142428278923,0.9754985570907593,0.015762875002110377,0.0625,0.0234375,0.1015625,0.125,0.140625,0.0078125,0.1171875,0.0703125,0.2734375,0.078125,0.9765625
71,UNO,72.0,S,UNO-S,75323.328125,1986.033935546875,0.5032404661178589,2.5920531697920524e-05,27109.4921875,-16294374.0,32864.07421875,97385.3828125,-0.005091221071779728,0.02520144172012806,0.9747985601425171,0.009881250007310882,0.0625,0.0234375,0.1015625,0.1328125,0.140625,0.0078125,0.1171875,0.0703125,0.265625,0.078125,0.9765625
72,S,73.0,UNO,UNO-S,74670.2421875,1985.900146484375,0.511581540107727,0.0004628580645658076,27392.9765625,-66514264.0,31648.80859375,97686.2734375,-0.021514136344194412,0.02583003044128418,0.9741699695587158,0.0151328329811804,0.0625,0.03125,0.1015625,0.1328125,0.140625,0.0078125,0.1171875,0.0703125,0.2578125,0.078125,0.96875
73,UNO,74.0,S,UNO-S,74387.90625,1985.4295654296875,0.5098439455032349,0.0007555502816103399,26837.486328125,-83516456.0,31504.384765625,96442.703125,-0.027487274259328842,0.02571452409029007,0.9742854833602905,0.009128999983659014,0.0625,0.0234375,0.1015625,0.1328125,0.140625,0.0078125,0.1171875,0.0703125,0.265625,0.078125,0.9765625
74,S,75.0,UNO,UNO-S,74293.71875,1984.92333984375,0.508069634437561,1.9801012967946008e-05,26634.603515625,12969934.0,30216.50390625,96460.5703125,0.00444983271881938,0.025593172758817673,0.9744068384170532,0.015399249998154119,0.0625,0.0234375,0.1015625,0.1328125,0.140625,0.0078125,0.1171875,0.0703125,0.265625,0.078125,0.9765625
75,UNO,76.0,S,UNO-S,73957.078125,1984.404541015625,0.5078386664390564,9.397069516126066e-05,26528.94921875,-27127794.0,29212.51953125,95796.4140625,-0.009693847969174385,0.025585375726222992,0.9744146466255188,0.010458208998898044,0.0625,0.0234375,0.1015625,0.1328125,0.140625,0.0078125,0.1171875,0.0703125,0.265625,0.078125,0.9765625
76,S,77.0,UNO,UNO-S,73745.6484375,1983.811767578125,0.5073567032814026,5.6265314924530685e-05,26427.974609375,-21552914.0,29674.05859375,96829.7734375,-0.0075010210275650024,0.025556743144989014,0.974443256855011,0.03862108301836997,0.0625,0.0234375,0.1015625,0.140625,0.140625,0.0078125,0.1171875,0.0703125,0.2578125,0.078125,0.9765625
77,UNO,78.0,S,UNO-S,73432.328125,1983.068359375,0.5036593079566956,0.00016881529882084578,26283.357421875,-37095224.0,28838.005859375,99002.6328125,-0.012992894276976585,0.025284700095653534,0.9747152924537659,0.010397667007055134,0.0625,0.0234375,0.1015625,0.140625,0.1484375,0.0078125,0.1171875,0.0703125,0.2578125,0.0703125,0.9765625
78,S,79.0,UNO,UNO-S,73469.2265625,1982.306640625,0.5002036690711975,2.7657315513351932e-05,26123.5546875,-13858632.0,26901.32421875,97958.4609375,-0.005259022116661072,0.025027528405189514,0.9749724864959717,0.01707466598600149,0.0625,0.0234375,0.1015625,0.15625,0.1484375,0.0078125,0.1171875,0.0703125,0.2421875,0.0703125,0.9765625
79,UNO,80.0,S,UNO-S,73426.1953125,1981.587158203125,0.4948121905326843,0.0013650311157107353,26019.84375,95020608.0,26219.224609375,98090.453125,0.03694632649421692,0.02462198957800865,0.9753780364990234,0.009639208001317456,0.0546875,0.0234375,0.1015625,0.15625,0.1484375,0.0078125,0.125,0.0703125,0.2421875,0.0703125,0.9765625
80,S,81.0,UNO,UNO-S,73382.796875,1980.8111572265625,0.4898565709590912,0.0008705307263880968,26830.916015625,72341768.0,25110.53125,97643.0,0.02950475737452507,0.02424478717148304,0.9757552146911621,0.018978416977915913,0.0546875,0.0234375,0.1015625,0.15625,0.1484375,0.0078125,0.125,0.0703125,0.2421875,0.0703125,0.9765625
81,UNO,82.0,S,UNO-S,73019.2578125,1980.310546875,0.4978827238082886,0.0011617940617725253,25853.673828125,-85942416.0,25814.705078125,97673.28125,-0.034085098654031754,0.024837451055645943,0.9751625657081604,0.009770499978912994,0.0546875,0.0234375,0.1015625,0.15625,0.1484375,0.0078125,0.125,0.0703125,0.2421875,0.0703125,0.9765625
82,S,83.0,UNO,UNO-S,72665.8125,1979.773193359375,0.5042343735694885,0.0024528158828616142,28101.38671875,-124665256.0,25281.361328125,99566.34375,-0.0495259091258049,0.02530311420559883,0.9746968746185303,0.01847924999310635,0.0546875,0.0234375,0.1015625,0.1640625,0.1484375,0.0078125,0.125,0.0703125,0.234375,0.0703125,0.9765625
83,UNO,84.0,S,UNO-S,72816.9296875,1979.1885986328125,0.4917612075805664,0.0005836026393808424,25755.025390625,-60324756.0,25237.15625,98945.625,-0.024157868698239326,0.024322643876075745,0.9756773710250854,0.009372166998218745,0.0546875,0.0234375,0.1015625,0.1640625,0.1484375,0.0078125,0.125,0.0703125,0.234375,0.0703125,0.9765625
84,S,85.0,UNO,UNO-S,72590.578125,1978.6783447265625,0.48016366362571716,0.004631350748240948,30228.8671875,161526224.0,24568.0546875,96609.203125,0.06805402785539627,0.023403333500027657,0.9765966534614563,0.017316874989774078,0.0546875,0.0234375,0.1015625,0.1640625,0.1484375,0.0078125,0.125,0.0703125,0.234375,0.0703125,0.9765625
85,UNO,86.0,S,UNO-S,72065.359375,1975.52294921875,0.4969486594200134,0.0009567661327309906,25490.919921875,-76217544.0,25104.99609375,98150.3359375,-0.030931636691093445,0.02463345229625702,0.9753665328025818,0.009705125004984438,0.0546875,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.125,0.0703125,0.2265625,0.0703125,0.9765625
86,S,87.0,UNO,UNO-S,71393.40625,1972.591796875,0.5116583108901978,0.0044108363799750805,29828.787109375,-153546400.0,24081.103515625,96006.96875,-0.06641412526369095,0.02570246532559395,0.9742975234985352,0.015641750011127442,0.0546875,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.125,0.0703125,0.2265625,0.0703125,0.9765625
87,UNO,88.0,S,UNO-S,71909.015625,1967.6507568359375,0.5039620995521545,0.001816296367906034,25635.23828125,-113864560.0,27716.26953125,96396.2890625,-0.042618028819561005,0.02504345402121544,0.9749565720558167,0.010000750015024096,0.0546875,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.125,0.0703125,0.2265625,0.0703125,0.9765625
88,S,89.0,UNO,UNO-S,71569.21875,1963.2413330078125,0.49633631110191345,7.321943121496588e-05,25538.0078125,21404480.0,25962.375,96348.953125,0.008556835353374481,0.024389047175645828,0.9756109714508057,0.015623874991433695,0.0546875,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.125,0.0703125,0.2265625,0.0703125,0.9765625
89,UNO,90.0,S,UNO-S,72157.5390625,1959.185546875,0.49203479290008545,2.0908213627990335e-05,25459.390625,11919009.0,26998.18359375,96548.78125,0.00457254983484745,0.023994140326976776,0.9760058522224426,0.010104084009071812,0.0546875,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.125,0.0703125,0.2265625,0.0703125,0.9765625
90,S,91.0,UNO,UNO-S,71750.578125,1955.452392578125,0.4881741404533386,0.005791605915874243,31228.8046875,205676656.0,28106.849609375,96155.3125,0.0761025995016098,0.023637646809220314,0.9763623476028442,0.014255540998419747,0.0546875,0.0234375,0.1015625,0.15625,0.15625,0.0078125,0.125,0.0703125,0.234375,0.0703125,0.9765625
91,UNO,92.0,S,UNO-S,71129.9296875,1952.7122802734375,0.5074010491371155,0.0001252359797945246,25367.625,-29931466.0,27898.234375,95870.8671875,-0.011190887540578842,0.025080759078264236,0.9749192595481873,0.008748208987526596,0.0625,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.1171875,0.0703125,0.2265625,0.0703125,0.9765625
92,S,93.0,UNO,UNO-S,71011.28125,1950.178466796875,0.5246562957763672,0.005616894457489252,31117.90234375,-220392432.0,31077.48046875,94624.328125,-0.07494594156742096,0.02636156976222992,0.9736384153366089,0.015250916010700166,0.0625,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.1171875,0.0546875,0.2265625,0.0859375,0.9765625
93,UNO,94.0,S,UNO-S,70874.9765625,1947.2911376953125,0.5236050486564636,0.0030369251035153866,25487.40234375,-153369376.0,30366.244140625,91649.59375,-0.05510830134153366,0.026183966547250748,0.9738160371780396,0.009668042010162026,0.0625,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.1171875,0.0546875,0.2265625,0.0859375,0.9765625
94,S,95.0,UNO,UNO-S,70650.546875,1944.573974609375,0.5223314762115479,0.0007131383754312992,26235.64453125,-83900008.0,33263.8671875,94450.1015625,-0.02670465037226677,0.026002824306488037,0.973997175693512,0.015505292016314343,0.0625,0.0234375,0.1015625,0.1640625,0.15625,0.0078125,0.1171875,0.0546875,0.2265625,0.0859375,0.9765625
95,UNO,96.0,S,UNO-S,71457.140625,1941.5572509765625,0.5152053236961365,0.00019319550483487546,25677.30078125,-48033316.0,36670.2890625,94238.765625,-0.013899478130042553,0.025366026908159256,0.9746339917182922,0.009768999996595085,0.0625,0.0234375,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.0546875,0.234375,0.0859375,0.9765625
96,S,97.0,UNO,UNO-S,71061.2109375,1938.8475341796875,0.508265495300293,0.0007016616291366518,26258.310546875,89709760.0,35911.4765625,94306.6953125,0.02648889645934105,0.02475455030798912,0.975245475769043,0.016288667015032843,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.046875,0.2265625,0.09375,0.96875
97,UNO,98.0,S,UNO-S,71403.875,1936.4559326171875,0.5069745779037476,3.134537837468088e-05,25649.685546875,19924236.0,37154.29296875,95782.4765625,0.005598694086074829,0.024605557322502136,0.9753944277763367,0.01030433300184086,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.046875,0.2265625,0.09375,0.96875
98,S,99.0,UNO,UNO-S,71125.484375,1934.2135009765625,0.5053068399429321,0.0009757914231158793,26710.830078125,110635624.0,38087.6484375,92989.15625,0.031237659975886345,0.024441862478852272,0.9755581617355347,0.015585041983285919,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.046875,0.2265625,0.09375,0.96875
99,UNO,100.0,S,UNO-S,70790.90625,1931.9769287109375,0.5101076364517212,0.00036822681431658566,25458.556640625,66589264.0,36842.1328125,94189.328125,0.01918923668563366,0.024793803691864014,0.975206196308136,0.009647582977777347,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.0390625,0.2265625,0.1015625,0.96875
100,S,101.0,UNO,UNO-S,71179.6484375,1929.7197265625,0.5139318704605103,0.0002407548454357311,25789.0234375,-54324288.0,37037.09375,94530.0,-0.015516276471316814,0.025082573294639587,0.9749174118041992,0.015170583996223286,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.0390625,0.2265625,0.1015625,0.96875
101,UNO,102.0,S,UNO-S,70748.3203125,1928.129150390625,0.5145441889762878,1.8961323803523555e-05,25651.4375,-15427029.0,37788.1328125,93754.5625,-0.004354460164904594,0.025115225464105606,0.9748847484588623,0.00934975000564009,0.0625,0.03125,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.0390625,0.2265625,0.1015625,0.96875
102,S,103.0,UNO,UNO-S,71105.859375,1926.60205078125,0.5146728754043579,6.196200956765097e-07,25714.921875,2920156.25,39471.80078125,93984.3671875,0.000787159486208111,0.025121737271547318,0.9748782515525818,0.01615404197946191,0.0625,0.0234375,0.1015625,0.15625,0.15625,0.0078125,0.1171875,0.0390625,0.234375,0.1015625,0.9765625
103,UNO,104.0,S,UNO-S,70718.9765625,1925.21533203125,0.5144734382629395,0.00018861917487811297,25533.666015625,-51657692.0,39442.625,95362.203125,-0.013733869418501854,0.025115063413977623,0.9748849272727966,0.009655250003561378,0.0625,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.109375,0.0390625,0.234375,0.1015625,0.9765625
104,S,105.0,UNO,UNO-S,70715.5546875,1923.82666015625,0.5140585899353027,0.00024180808395612985,25853.53515625,-56976192.0,38944.125,94084.0234375,-0.015550179407000542,0.025098443031311035,0.974901556968689,0.01709750000736676,0.0625,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.109375,0.0390625,0.234375,0.1015625,0.9765625
105,UNO,106.0,S,UNO-S,70410.578125,1922.910888671875,0.510729193687439,0.0009236927726306021,25493.55078125,113232480.0,38909.4765625,95752.8984375,0.03039231337606907,0.02485394850373268,0.9751460552215576,0.011746750009479001,0.0625,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.109375,0.0390625,0.234375,0.1015625,0.9765625
106,S,107.0,UNO,UNO-S,70067.5,1922.0609130859375,0.5071755647659302,0.0008668271475471556,26186.33203125,102800936.0,37361.96875,93454.6953125,0.02944192849099636,0.024602670222520828,0.9753973484039307,0.015616167016560212,0.0625,0.0234375,0.1015625,0.1640625,0.1640625,0.0078125,0.109375,0.0390625,0.2265625,0.1015625,0.9765625
107,UNO,108.0,S,UNO-S,70536.46875,1921.7366943359375,0.5092177987098694,0.0001031078354571946,25336.505859375,37539096.0,38370.703125,96347.0390625,0.010154202580451965,0.024806492030620575,0.9751935005187988,0.009385832992848009,0.0625,0.0234375,0.1015625,0.1640625,0.1640625,0.0078125,0.109375,0.0390625,0.2265625,0.1015625,0.9765625
108,S,109.0,UNO,UNO-S,69980.0625,1921.4068603515625,0.510481595993042,6.3513275563309435e-06,25292.52734375,8590113.0,36459.30078125,93488.390625,0.0025201840326189995,0.024956051260232925,0.9750439524650574,0.01605420798296109,0.0625,0.0234375,0.1015625,0.171875,0.1640625,0.0078125,0.109375,0.0390625,0.21875,0.1015625,0.9765625
109,UNO,110.0,S,UNO-S,69794.3515625,1921.0992431640625,0.5115354657173157,0.00020829150162171572,25051.3125,-48228864.0,35427.92578125,94324.703125,-0.014432307332754135,0.025093676522374153,0.974906325340271,0.010415291995741427,0.0625,0.0234375,0.1015625,0.1796875,0.1640625,0.0078125,0.109375,0.0390625,0.2109375,0.1015625,0.9765625
110,S,111.0,UNO,UNO-S,69837.7578125,1920.693359375,0.5118111968040466,0.0004561319656204432,25482.05859375,-72238016.0,34885.98046875,96954.8671875,-0.02135724574327469,0.02517438679933548,0.9748256206512451,0.01625358301680535,0.0625,0.0234375,0.1015625,0.1796875,0.1640625,0.0078125,0.109375,0.046875,0.2109375,0.09375,0.9765625
111,UNO,112.0,S,UNO-S,69696.2421875,1920.13427734375,0.5080550312995911,0.00032757988083176315,24841.826171875,-56118660.0,32849.22265625,94389.4609375,-0.018099168315529823,0.02492506243288517,0.9750749468803406,0.011823333014035597,0.0625,0.0234375,0.1015625,0.1796875,0.1640625,0.0078125,0.109375,0.0546875,0.2109375,0.0859375,0.9765625
112,S,113.0,UNO,UNO-S,69605.0,1919.48974609375,0.5042520761489868,0.0001580976677360013,25034.22265625,-41517732.0,33868.07421875,97494.5703125,-0.012573689222335815,0.02467428706586361,0.9753257036209106,0.016752208000980318,0.0625,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.109375,0.0546875,0.203125,0.0859375,0.9765625
113,UNO,114.0,S,UNO-S,69520.6875,1918.957763671875,0.498022198677063,0.000797713699284941,24749.18359375,83113184.0,30957.375,95056.578125,0.02824382483959198,0.024223631247878075,0.9757763743400574,0.010577750013908371,0.0625,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.109375,0.0546875,0.2109375,0.0859375,0.9765625
114,S,115.0,UNO,UNO-S,69814.2265625,1918.3887939453125,0.49200260639190674,4.2352633045084076e-07,24691.599609375,-2139296.25,33258.52734375,98840.0078125,-0.0006507890066131949,0.02379249595105648,0.9762074947357178,0.03545141700305976,0.0625,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.109375,0.0546875,0.2109375,0.0859375,0.9765625
115,UNO,116.0,S,UNO-S,69514.125,1917.822265625,0.4862082898616791,0.0007239593542180955,24609.23828125,83461200.0,31880.69140625,97297.0625,0.026906492188572884,0.023378994315862656,0.9766210317611694,0.012304999982006848,0.0546875,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.109375,0.0546875,0.2109375,0.0859375,0.9765625
116,S,117.0,UNO,UNO-S,69385.9453125,1917.267822265625,0.48061615228652954,0.0018203614745289087,26186.138671875,110053312.0,27083.0234375,95241.7109375,0.042665693908929825,0.022982923313975334,0.9770171046257019,0.015732291009044275,0.0546875,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.109375,0.0546875,0.2109375,0.09375,0.9765625
117,UNO,118.0,S,UNO-S,69144.109375,1915.58935546875,0.4873323440551758,0.00028930671396665275,24414.17578125,45632640.0,28074.3828125,95562.234375,0.01700901798903942,0.02353518456220627,0.9764648079872131,0.009163582988549024,0.0625,0.0234375,0.1015625,0.1953125,0.15625,0.0078125,0.1015625,0.0546875,0.203125,0.09375,0.9765625
118,S,119.0,UNO,UNO-S,68844.15625,1913.9903564453125,0.4928687810897827,0.0048842537216842175,29171.77734375,-188848320.0,28523.080078125,94736.5625,-0.0698874369263649,0.0239998921751976,0.9760001301765442,0.016153707983903587,0.0703125,0.0234375,0.1015625,0.1953125,0.15625,0.0078125,0.09375,0.0546875,0.203125,0.09375,0.9765625
119,UNO,120.0,S,UNO-S,69102.953125,1916.5975341796875,0.4848083257675171,0.0010385244386270642,24361.00390625,89504464.0,28451.26171875,97619.0859375,0.03222614526748657,0.0233149416744709,0.9766850471496582,0.009201792010571808,0.0546875,0.0234375,0.1015625,0.1953125,0.1640625,0.0078125,0.1015625,0.0546875,0.203125,0.09375,0.9765625
120,S,121.0,UNO,UNO-S,69338.8984375,1918.9239501953125,0.47674500942230225,0.005105761811137199,29472.625,206033376.0,29276.259765625,98489.8984375,0.07145461440086365,0.022637562826275826,0.9773624539375305,0.01603175001218915,0.0546875,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.1015625,0.0546875,0.2109375,0.09375,0.9765625
121,UNO,122.0,S,UNO-S,69401.5859375,1921.306640625,0.4869711697101593,0.0006432484369724989,24372.236328125,74215056.0,30992.73828125,94415.3515625,0.025362342596054077,0.02338000386953354,0.9766200184822083,0.009185333998175338,0.0625,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.09375,0.0546875,0.2109375,0.09375,0.9765625
122,S,123.0,UNO,UNO-S,68917.0625,1923.439453125,0.4957740306854248,8.73001481522806e-05,24301.427734375,25439158.0,27921.171875,97512.8046875,0.009343454614281654,0.02402067929506302,0.9759793281555176,0.01607533299829811,0.0703125,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.09375,0.0546875,0.2109375,0.09375,0.9765625
123,UNO,124.0,S,UNO-S,68533.5,1925.45654296875,0.5056453943252563,0.0021421825513243675,24392.369140625,-131452352.0,29595.15234375,95966.4765625,-0.04628371819853783,0.024758413434028625,0.9752416014671326,0.009242500003892928,0.0703125,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.0859375,0.0546875,0.2109375,0.1015625,0.9765625
124,S,125.0,UNO,UNO-S,68129.4609375,1927.276123046875,0.5142799019813538,0.005595108028501272,29978.966796875,-209414400.0,29599.85546875,94582.9296875,-0.07480045408010483,0.025397542864084244,0.974602460861206,0.01590804199804552,0.0703125,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.0859375,0.046875,0.2109375,0.109375,0.9765625
125,UNO,126.0,S,UNO-S,68001.171875,1927.248046875,0.5074316263198853,0.002579042688012123,24219.068359375,-128210368.0,27385.357421875,92188.234375,-0.05078427493572235,0.02472234144806862,0.9752776622772217,0.01074883301043883,0.0703125,0.0234375,0.1015625,0.1875,0.15625,0.0078125,0.0859375,0.046875,0.2109375,0.109375,0.9765625
126,S,127.0,UNO,UNO-S,68602.9375,1927.052001953125,0.5004211664199829,0.00015788157179486006,24497.119140625,-38045224.0,31696.3828125,95526.6484375,-0.012565093114972115,0.024048592895269394,0.9759514331817627,0.019469166989438236,0.0703125,0.0234375,0.1015625,0.1796875,0.1640625,0.0078125,0.0859375,0.0390625,0.21875,0.109375,0.9765625
127,UNO,128.0,S,UNO-S,68694.4296875,1926.8804931640625,0.49049654603004456,0.0017650898080319166,24471.296875,136489664.0,33906.79296875,95814.15625,0.04201297089457512,0.023148320615291595,0.9768517017364502,0.010754832997918129,0.0625,0.0234375,0.1015625,0.1640625,0.171875,0.0078125,0.0859375,0.0390625,0.234375,0.109375,0.9765625
128,S,129.0,UNO,UNO-S,69239.953125,1926.68017578125,0.4808899462223053,0.005527084693312645,30043.69921875,263269632.0,36730.72265625,96410.234375,0.07434436678886414,0.022286878898739815,0.9777131080627441,0.018446625006617978,0.0625,0.0234375,0.1015625,0.15625,0.171875,0.0078125,0.0859375,0.0390625,0.2421875,0.109375,0.9765625
129,UNO,130.0,S,UNO-S,69235.7734375,1926.871826171875,0.4871079921722412,0.0018593110144138336,24673.80078125,150337952.0,36655.109375,95116.9765625,0.043119728565216064,0.022713426500558853,0.9772865772247314,0.009967790974769741,0.0625,0.0234375,0.1015625,0.15625,0.171875,0.0078125,0.0859375,0.0390625,0.2421875,0.109375,0.9765625
130,S,131.0,UNO,UNO-S,69088.6875,1927.0428466796875,0.491890013217926,0.0015095769194886088,26123.38671875,136373424.0,36858.8203125,95227.1484375,0.038853272795677185,0.023048775270581245,0.9769512414932251,0.01613020899822004,0.0625,0.0234375,0.1015625,0.1640625,0.171875,0.0078125,0.0859375,0.0390625,0.234375,0.109375,0.9765625
131,UNO,132.0,S,UNO-S,68567.671875,1926.64208984375,0.5027011632919312,0.00015891672228462994,24725.23046875,-46362800.0,39207.8828125,93801.84375,-0.01260621752589941,0.02390161342918873,0.976098358631134,0.010549708997132257,0.0703125,0.0234375,0.1015625,0.171875,0.1640625,0.0078125,0.0859375,0.0390625,0.2265625,0.109375,0.9765625
132,S,133.0,UNO,UNO-S,68051.03125,1926.30615234375,0.5119194984436035,0.0009821213316172361,25567.373046875,-105618776.0,36216.8984375,93056.625,-0.03133881464600563,0.024637676775455475,0.9753623008728027,0.016947042022366077,0.0703125,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.0859375,0.0390625,0.2109375,0.109375,0.9765625
133,UNO,134.0,S,UNO-S,68423.5546875,1925.759033203125,0.5149180293083191,0.0032320404425263405,24904.849609375,-203166000.0,38446.88671875,92950.453125,-0.056851036846637726,0.02484886720776558,0.9751511216163635,0.009716750006191432,0.0703125,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.0859375,0.0390625,0.2109375,0.109375,0.9765625
134,S,135.0,UNO,UNO-S,68104.5234375,1925.31982421875,0.5172568559646606,0.005597027484327555,30335.86328125,-255468512.0,38314.25,89124.7578125,-0.07481328397989273,0.025017105042934418,0.9749829173088074,0.015654916991479695,0.0703125,0.0234375,0.1015625,0.1875,0.1640625,0.0078125,0.0859375,0.0390625,0.2109375,0.109375,0.9765625
135,UNO,136.0,S,UNO-S,68372.265625,1925.61865234375,0.5092843174934387,0.00100191798992455,24712.189453125,-114610528.0,38898.9140625,93083.1015625,-0.031653087586164474,0.024260882288217545,0.9757391214370728,0.009964541997760534,0.0703125,0.0234375,0.1015625,0.1796875,0.1640625,0.0078125,0.0859375,0.0390625,0.21875,0.109375,0.9765625
136,S,137.0,UNO,UNO-S,68634.109375,1925.7664794921875,0.5012643337249756,1.267137486138381e-05,24840.552734375,13066044.0,40477.078125,90682.3671875,0.0035596874076873064,0.023523513227701187,0.9764764904975891,0.015197208005702123,0.0703125,0.0234375,0.1015625,0.1640625,0.1640625,0.0078125,0.0859375,0.0390625,0.234375,0.109375,0.9765625
137,UNO,138.0,S,UNO-S,68770.390625,1925.8077392578125,0.4942365884780884,0.002033798024058342,24816.392578125,160235728.0,38867.7890625,91414.609375,0.04509764909744263,0.022888334468007088,0.9771116375923157,0.010232792003080249,0.0703125,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.0859375,0.0390625,0.2421875,0.109375,0.9765625
138,S,139.0,UNO,UNO-S,68615.8359375,1925.74609375,0.4871325194835663,0.0030106951016932726,27685.345703125,190883296.0,37279.9609375,93316.6328125,0.05486980080604553,0.022268667817115784,0.9777313470840454,0.01548516598995775,0.0703125,0.0234375,0.1015625,0.1484375,0.1640625,0.0078125,0.0859375,0.0390625,0.25,0.109375,0.9765625
139,UNO,140.0,S,UNO-S,69198.9375,1926.01806640625,0.49016261100769043,3.128360185655765e-05,24939.650390625,21663558.0,41590.7421875,93126.8359375,0.0055931746028363705,0.022510169073939323,0.9774898290634155,0.010761582991108298,0.0703125,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.0859375,0.0390625,0.2421875,0.109375,0.9765625
140,S,141.0,UNO,UNO-S,68559.84375,1926.2685546875,0.49227070808410645,0.00037212195456959307,25203.365234375,65966152.0,37190.21484375,91949.578125,0.019290462136268616,0.022695284336805344,0.9773046970367432,0.015030457987450063,0.0703125,0.0234375,0.1015625,0.15625,0.1640625,0.0078125,0.0859375,0.0390625,0.2421875,0.109375,0.9765625
141,UNO,142.0,S,UNO-S,67989.5703125,1926.31103515625,0.49656593799591064,0.0004163011035416275,24496.798828125,69365352.0,37211.27734375,91361.6953125,0.020403457805514336,0.02308661676943302,0.9769133925437927,0.009509625000646338,0.0703125,0.0234375,0.1015625,0.171875,0.1640625,0.0078125,0.0859375,0.0390625,0.2265625,0.109375,0.9765625
142,S,143.0,UNO,UNO-S,68526.390625,1926.0238037109375,0.4998566210269928,8.664566848892719e-06,24830.685546875,-10290249.0,37765.5859375,92566.9609375,-0.0029435635078698397,0.023410622030496597,0.9765893816947937,0.01392108399886638,0.0703125,0.0234375,0.1015625,0.1796875,0.171875,0.0078125,0.078125,0.0390625,0.21875,0.109375,0.9765625
143,UNO,144.0,S,UNO-S,68078.046875,1925.7266845703125,0.5017480850219727,0.0009813798824325204,24651.326171875,-114094320.0,40025.8203125,90992.4140625,-0.031326983124017715,0.0236287210136652,0.9763712882995605,0.008631749980850145,0.0703125,0.0234375,0.1015625,0.1875,0.171875,0.0078125,0.078125,0.0390625,0.2109375,0.109375,0.9765625
144,S,145.0,UNO,UNO-S,67938.234375,1925.2772216796875,0.5028257369995117,0.002414894290268421,26925.078125,-164669824.0,36801.22265625,91054.7734375,-0.049141574651002884,0.023788034915924072,0.9762119650840759,0.013552040996728465,0.0703125,0.0234375,0.1015625,0.1875,0.171875,0.0078125,0.078125,0.0390625,0.2109375,0.109375,0.9765625
145,UNO,146.0,S,UNO-S,67926.59375,1924.7679443359375,0.4973377585411072,3.886489139404148e-06,24590.388671875,-6979879.0,39250.953125,90202.7109375,-0.0019714180380105972,0.0233396515250206,0.9766603708267212,0.008455333998426795,0.0703125,0.0234375,0.1015625,0.1875,0.171875,0.0078125,0.078125,0.0390625,0.2109375,0.109375,0.9765625
