Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction
1,21347.55859375,765.6546630859375,0.959790825843811,0.031130721792578697,22113.213256835938,0.011811017990112305,0.3835272789001465,0.4029991626739502,0.0703125,0.0703125,0.0703125,0.078125,0.1015625,0.0546875,0.140625,0.0625,0.2265625,0.125
2,23496.103515625,778.2748413085938,0.737026035785675,0.2693065106868744,24274.378356933594,0.008157968521118164,0.3522605001926422,0.3834397792816162,0.078125,0.046875,0.0703125,0.078125,0.109375,0.0625,0.125,0.0625,0.234375,0.1328125
3,24748.4453125,799.5501708984375,0.5742263793945312,0.4928640127182007,25547.995483398438,0.008124113082885742,0.34854114055633545,0.39511412382125854,0.078125,0.046875,0.0625,0.0625,0.1171875,0.0546875,0.1328125,0.0625,0.25,0.1328125
4,26435.98046875,799.0741577148438,0.41312375664711,0.22383201122283936,27235.054626464844,0.007596015930175781,0.37382057309150696,0.41650646924972534,0.078125,0.0390625,0.046875,0.0703125,0.1328125,0.0546875,0.140625,0.0625,0.25,0.125
5,31512.513671875,809.3251953125,0.2842028737068176,0.2006622850894928,32321.8388671875,0.007771968841552734,0.4185188412666321,0.4384320080280304,0.0703125,0.0,0.046875,0.0625,0.1484375,0.0546875,0.140625,0.046875,0.296875,0.1328125
6,36526.1328125,832.1295166015625,0.22992166876792908,0.06977677345275879,37358.26232910156,0.007666826248168945,0.45983821153640747,0.4413713812828064,0.0703125,0.0,0.046875,0.0625,0.15625,0.0546875,0.140625,0.046875,0.296875,0.125
7,43151.78125,848.7099609375,0.2310331016778946,0.058535054326057434,44000.4912109375,0.007561683654785156,0.4674171209335327,0.4354020357131958,0.0625,0.0,0.046875,0.046875,0.171875,0.0234375,0.1328125,0.046875,0.3359375,0.1328125
8,48960.03515625,850.9334716796875,0.2546755373477936,7.406625627481844e-06,49810.96862792969,0.0076792240142822266,0.4537273645401001,0.4348582625389099,0.0625,0.0,0.046875,0.03125,0.1875,0.015625,0.1171875,0.0546875,0.3515625,0.1328125
9,60036.78125,863.9404296875,0.2842434346675873,0.02573818527162075,60900.7216796875,0.007879018783569336,0.43229901790618896,0.4354153871536255,0.0546875,0.0,0.0390625,0.0234375,0.2109375,0.0234375,0.1171875,0.0546875,0.3515625,0.125
10,61134.6484375,895.8404541015625,0.3158736824989319,0.010916356928646564,62030.48889160156,0.007520437240600586,0.4211086332798004,0.4345555007457733,0.0546875,0.0,0.0390625,0.0078125,0.21875,0.0390625,0.1171875,0.046875,0.3515625,0.125
