Step,Total Loss,Time,0 Fraction,1 Fraction
1.0,0.3768530420958996,2.300203776359558,0.002,0.998
2.0,0.17988489568233484,0.7468695878982544,0.03799999999999999,0.9620000000000001
3.0,0.32255001962184904,1.7980615139007567,0.29,0.71
4.0,0.1473141763359308,0.735368299484253,0.548,0.45199999999999996
5.0,0.26915219277143476,1.7972978591918944,0.8240000000000001,0.17600000000000002
6.0,0.12305811941623683,0.7408441543579102,0.9299999999999999,0.07
7.0,0.37645705938339236,1.7948895215988159,0.9720000000000001,0.028000000000000004
8.0,0.17159896455705162,0.7344531059265137,0.99,0.01
9.0,0.3434993430972099,1.7958189964294433,0.994,0.006
10.0,0.1632057022303343,0.7310978651046753,0.994,0.006
11.0,0.3470045804977417,1.7931406259536744,0.994,0.006
12.0,0.18264824375510214,0.7362121343612671,0.992,0.008
13.0,0.36955917328596116,1.7972686052322389,0.9940000000000001,0.006
14.0,0.1281958397477865,0.7341766834259034,0.9940000000000001,0.006
15.0,0.3228484094142914,1.8014204263687135,0.99,0.01
16.0,0.14913094863295553,0.7360724687576294,0.9880000000000001,0.012
17.0,0.3185749888420105,1.8022000789642334,0.9780000000000001,0.022
18.0,0.14173224084079264,0.7389269590377807,0.9540000000000001,0.046000000000000006
19.0,0.3135834544897079,1.8002063751220703,0.9339999999999999,0.066
20.0,0.1544541265815496,0.7392108678817749,0.9179999999999999,0.082
21.0,0.24763112813234328,1.796073889732361,0.9179999999999999,0.082
22.0,0.11560918353497977,0.7344043493270874,0.9100000000000001,0.09
23.0,0.294232614338398,1.8024333715438843,0.892,0.10800000000000001
24.0,0.15711087957024572,0.7390369892120361,0.876,0.124
25.0,0.31671672463417055,1.7978193759918213,0.884,0.11600000000000002
26.0,0.15519664734601973,0.7370545148849488,0.882,0.11800000000000002
27.0,0.3195991337299347,1.8061777353286743,0.8880000000000001,0.11200000000000002
28.0,0.14515324551612135,0.7366795778274536,0.916,0.084
29.0,0.26151992604136465,1.8039656400680542,0.8940000000000001,0.10600000000000001
30.0,0.1830335576087236,0.733517336845398,0.9060000000000002,0.094
31.0,0.3445576041936874,1.7985761880874633,0.9000000000000001,0.10000000000000002
32.0,0.17601021975278852,0.7379670858383178,0.916,0.08399999999999999
33.0,0.29300328642129897,1.7991926670074463,0.9040000000000001,0.096
34.0,0.1968092583119869,0.7325655937194824,0.8999999999999998,0.1
35.0,0.28071942925453186,1.8035953760147094,0.874,0.12600000000000003
36.0,0.11194659490138288,0.7342299222946167,0.89,0.11000000000000001
37.0,0.321038256585598,1.7994867324829102,0.882,0.11800000000000002
38.0,0.15590849667787549,0.7343824863433838,0.8720000000000001,0.128
39.0,0.32877716422080994,1.798537588119507,0.8879999999999999,0.11200000000000002
40.0,0.15298057943582533,0.7380438089370728,0.866,0.13399999999999998
41.0,0.2638395428657532,1.796704077720642,0.8800000000000001,0.12000000000000002
42.0,0.1444936521351337,0.7384280204772949,0.8720000000000001,0.12800000000000003
43.0,0.33446152359247205,1.8100613355636597,0.8800000000000001,0.12000000000000002
44.0,0.15717954244464633,0.7358333826065063,0.8620000000000001,0.138
45.0,0.2808352068066597,1.7993324518203735,0.8380000000000001,0.162
46.0,0.14866632223129267,0.740584135055542,0.8520000000000001,0.148
47.0,0.2598914660513401,1.7981934547424316,0.8320000000000001,0.168
48.0,0.17061004973948,0.7329868316650391,0.82,0.18000000000000002
49.0,0.3008984602987766,1.795740795135498,0.8320000000000001,0.168
50.0,0.1489177588373422,0.7352592468261718,0.8460000000000001,0.15400000000000003
51.0,0.3039711222052574,1.7996314287185669,0.8159999999999998,0.184
52.0,0.1510192550718784,0.7378877162933349,0.8379999999999999,0.162
53.0,0.3652049288153648,1.8020860433578492,0.834,0.166
54.0,0.1330076921731233,0.7395552873611451,0.8560000000000001,0.144
55.0,0.3038902521133423,1.798772120475769,0.852,0.14800000000000002
56.0,0.17699505314230918,0.7405308485031128,0.8459999999999999,0.154
57.0,0.2771049752831459,1.8056896209716797,0.8440000000000001,0.156
58.0,0.10926451906561845,0.738193154335022,0.8420000000000002,0.15800000000000003
59.0,0.34568262100219727,1.8017668962478637,0.8460000000000001,0.154
60.0,0.16777382194995877,0.7391877412796021,0.8280000000000001,0.172
61.0,0.2697952941060066,1.8039653778076172,0.8379999999999999,0.162
62.0,0.1688302271068096,0.7350936651229858,0.8119999999999999,0.188
63.0,0.3239534288644791,1.8083999872207641,0.8400000000000001,0.16
64.0,0.1380832478404045,0.7407006740570068,0.834,0.166
65.0,0.2774744376540184,1.7998969078063964,0.866,0.134
66.0,0.13463475462049243,0.7370831727981567,0.866,0.134
67.0,0.327060629427433,1.808660125732422,0.884,0.11600000000000002
68.0,0.14713254920206958,0.7347599506378174,0.892,0.10800000000000001
69.0,0.3141017943620682,1.7992830514907836,0.8859999999999999,0.11400000000000002
70.0,0.18848383426666257,0.7423828840255737,0.8800000000000001,0.12000000000000002
71.0,0.26625410169363023,1.7994667530059814,0.874,0.126
72.0,0.15886872000992297,0.733868932723999,0.9179999999999999,0.082
73.0,0.29457036852836604,1.7995335102081298,0.908,0.092
74.0,0.14230815768241878,0.7393667936325073,0.9100000000000001,0.09
75.0,0.3359508767724037,1.8017939805984498,0.9179999999999999,0.082
76.0,0.19849319159984585,0.733399772644043,0.9080000000000001,0.092
77.0,0.2525853753089905,1.8090234518051147,0.914,0.086
78.0,0.20338552594184875,0.7401790618896484,0.932,0.068
79.0,0.309040504693985,1.793951654434204,0.938,0.06200000000000001
80.0,0.14026363901793953,0.736103630065918,0.9339999999999999,0.06600000000000002
81.0,0.28542771339416506,1.8057628631591798,0.932,0.068
82.0,0.14317098371684547,0.7378462076187133,0.9199999999999999,0.08
83.0,0.2768589422106743,1.8050377368927002,0.93,0.07
84.0,0.15193395242094992,0.7369879007339477,0.9339999999999999,0.066
85.0,0.2667949259281158,1.796656894683838,0.9339999999999999,0.066
86.0,0.20328078381717202,0.7355609178543091,0.9259999999999999,0.074
87.0,0.30030120313167574,1.7979564189910888,0.93,0.06999999999999999
88.0,0.15398864373564716,0.7344489336013794,0.9480000000000001,0.052000000000000005
89.0,0.330153688788414,1.7952401399612428,0.9319999999999998,0.068
90.0,0.14355420432984828,0.7353394269943238,0.9500000000000002,0.05
91.0,0.322311794757843,1.8006640672683716,0.9579999999999999,0.041999999999999996
92.0,0.14664263054728505,0.7337160348892212,0.944,0.05600000000000001
93.0,0.3038441494107246,1.7926677227020265,0.9520000000000002,0.048
94.0,0.17194303944706912,0.7332256317138672,0.9359999999999999,0.06400000000000002
95.0,0.3277896329760551,1.7962393045425415,0.9280000000000002,0.072
96.0,0.13945067003369327,0.733593201637268,0.9419999999999998,0.05800000000000001
97.0,0.28767180591821667,1.8062297821044921,0.93,0.07000000000000002
98.0,0.1965528357774019,0.7346805334091187,0.9280000000000002,0.07200000000000001
99.0,0.24325090050697323,1.796146774291992,0.9359999999999999,0.06399999999999999
100.0,0.16861477643251416,0.7346266269683838,0.9380000000000001,0.062
