Step,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Time,Entropy,Margin,0 Fraction,1 Fraction
1,29406.8359375,16282.29296875,4.318820476531982,0.9304375648498535,46619.56647109985,0.03595924377441406,0.16925828158855438,0.10293048620223999,0.7578125,0.2421875
2,23273.98828125,8067.71240234375,0.4037123918533325,116.63337707519531,147975.07775878906,0.01941227912902832,0.07103127241134644,0.050058647990226746,0.984375,0.015625
3,82507.375,17499.400390625,0.010677669197320938,0.9951372742652893,101001.91266489029,0.03215909004211426,0.01751289889216423,0.01541738398373127,1.0,0.0
4,19402.31640625,8011.2587890625,0.0015397320967167616,0.3103494346141815,27723.92462992668,0.019257307052612305,0.012242335826158524,0.01139303483068943,1.0,0.0
5,52017.5703125,16304.990234375,0.0006616776227019727,0.9765486717224121,69299.10921859741,0.03247332572937012,0.011879720725119114,0.010927312076091766,1.0,0.0
6,21398.412109375,7640.1689453125,0.0005129805649630725,40.94150924682617,69980.09030151367,0.01905655860900879,0.00921886321157217,0.008773702196776867,1.0,0.0
7,43279.890625,15601.068359375,0.0004722151788882911,0.8184778094291687,59699.43679380417,0.03162956237792969,0.008285025134682655,0.00809401087462902,1.0,0.0
8,18580.046875,7642.02490234375,0.0005310975247994065,6.231691360473633,32453.763137817383,0.01896357536315918,0.00793914869427681,0.007877828553318977,1.0,0.0
9,49278.33984375,16036.9990234375,0.0007364879711531103,0.9818361401557922,66297.17500734329,0.03150129318237305,0.007852128706872463,0.007829650305211544,1.0,0.0
10,22200.29296875,7773.7490234375,0.0005954502848908305,46.50510025024414,76479.14224243164,0.019629716873168945,0.007843349128961563,0.007825666107237339,1.0,0.0
11,47583.671875,15635.583984375,0.0004182201228104532,0.9671803116798401,64186.43617105484,0.03200101852416992,0.007849181070923805,0.007829186506569386,1.0,0.0
12,20178.58984375,7584.2578125,0.0001678112312220037,10.923731803894043,38686.57946014404,0.0193479061126709,0.007854054681956768,0.007833002135157585,1.0,0.0
13,40528.609375,15549.8779296875,6.637104524997994e-05,0.3883576989173889,56466.84500360489,0.03180646896362305,0.00787541177123785,0.00784690584987402,1.0,0.0
14,16768.328125,7529.35791015625,2.5350780560984276e-05,3.3605895042419434,27658.275539398193,0.020223140716552734,0.007944098673760891,0.007892278023064137,1.0,0.0
15,41057.36328125,15390.2880859375,1.2932941899634898e-05,0.9512549638748169,57398.90633106232,0.03196454048156738,0.008104950189590454,0.008004046976566315,1.0,0.0
16,18142.33203125,7638.82275390625,1.2046712981828023e-05,8.550470352172852,34331.6251373291,0.019440650939941406,0.008263839408755302,0.008117113262414932,1.0,0.0
17,43380.328125,15057.1640625,1.0075410500576254e-05,0.9199252128601074,59357.41740036011,0.03428173065185547,0.008669286966323853,0.008423605002462864,1.0,0.0
18,17783.23828125,7270.50634765625,1.0201104487350676e-05,8.049450874328613,33103.19550323486,0.01945662498474121,0.008865701034665108,0.008580397814512253,1.0,0.0
19,43850.08203125,14855.556640625,1.0489707165106665e-05,0.9687018394470215,59674.34051132202,0.03187847137451172,0.009051008149981499,0.008732820861041546,1.0,0.0
20,18781.609375,7385.58203125,1.246804549737135e-05,31.771629333496094,57938.820739746094,0.019154071807861328,0.009369559586048126,0.009011481888592243,1.0,0.0
21,44268.3828125,15084.205078125,1.670728306635283e-05,0.9520805478096008,60304.6684384346,0.03208470344543457,0.010073361918330193,0.009641456417739391,1.0,0.0
22,17630.65234375,7361.58984375,2.314638186362572e-05,4.767920017242432,29760.16220474243,0.019392967224121094,0.010752144269645214,0.010249114595353603,1.0,0.0
23,41051.82421875,15343.76953125,3.1587303965352476e-05,0.780475914478302,57176.0696644783,0.03267836570739746,0.011405288241803646,0.010841546580195427,1.0,0.0
24,16753.3984375,7449.328125,4.0185761463362724e-05,1.4819597005844116,25684.68626308441,0.019052505493164062,0.0122996736317873,0.011658244766294956,1.0,0.0
25,39651.1953125,15664.599609375,4.636779704014771e-05,0.37743714451789856,55693.2320663929,0.03184342384338379,0.013556474819779396,0.012837986461818218,1.0,0.0
26,16543.771484375,7789.68994140625,5.001910903956741e-05,0.1293172389268875,24462.778664708138,0.019720077514648438,0.014979491010308266,0.014172003604471684,1.0,0.0
27,39400.30078125,15833.119140625,5.3809584642294794e-05,0.4148569405078888,55648.27686238289,0.031748056411743164,0.016603335738182068,0.01569424942135811,1.0,0.0
28,16830.546875,7884.1181640625,6.332167686196044e-05,8.969523429870605,33684.188468933105,0.019157886505126953,0.017288830131292343,0.016240093857049942,1.0,0.0
29,41844.7578125,16366.0078125,7.399125752272084e-05,0.8996748924255371,59110.44051742554,0.031595468521118164,0.018365036696195602,0.017180755734443665,1.0,0.0
30,16120.4091796875,7733.36474609375,9.469855285715312e-05,11.491768836975098,35345.54276275635,0.019106149673461914,0.0185357965528965,0.017246592789888382,1.0,0.0
