Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.013566935434937477,0.43860292434692383,0.0,1.0
2,0.026221944019198418,0.3549845218658447,0.040000000000000036,0.96
3,0.019546907395124435,0.3560359477996826,0.45999999999999996,0.54
4,0.03521880507469177,0.34950685501098633,0.72,0.28
5,0.021020421758294106,0.3499765396118164,0.98,0.02
6,0.017382239922881126,0.34796142578125,0.92,0.08
7,0.013579103164374828,0.3463418483734131,0.9,0.1
8,0.007239988539367914,0.346759557723999,0.94,0.06
9,0.01289832592010498,0.34098196029663086,0.98,0.02
10,0.014031943865120411,0.3447399139404297,0.98,0.02
11,0.01831679232418537,0.3449256420135498,1.0,0.0
12,0.01242966391146183,0.3469963073730469,0.96,0.04
13,0.01827891543507576,0.3415563106536865,0.98,0.02
14,0.01853877864778042,0.34455013275146484,0.98,0.02
15,0.020239530131220818,0.35089540481567383,0.98,0.02
16,0.01710495725274086,0.34717679023742676,0.98,0.02
17,0.017867285758256912,0.3434898853302002,1.0,0.0
18,0.02850455977022648,0.3480548858642578,1.0,0.0
19,0.012939264066517353,0.3488452434539795,1.0,0.0
20,0.0042150067165493965,0.3397178649902344,1.0,0.0
21,0.015434998087584972,0.3450045585632324,1.0,0.0
22,0.015803316608071327,0.34673428535461426,1.0,0.0
23,0.011632433161139488,0.34726762771606445,1.0,0.0
24,0.004353306256234646,0.34364986419677734,1.0,0.0
25,0.008410866372287273,0.34035158157348633,1.0,0.0
26,0.012452289462089539,0.34185171127319336,1.0,0.0
27,0.010018326342105865,0.3419065475463867,1.0,0.0
28,0.01757596619427204,0.34952425956726074,1.0,0.0
29,0.012885895557701588,0.34633779525756836,1.0,0.0
30,0.01212653424590826,0.34592342376708984,1.0,0.0
31,0.007783811539411545,0.341799259185791,1.0,0.0
32,0.006755554582923651,0.34581518173217773,1.0,0.0
33,0.0045123654417693615,0.34533166885375977,1.0,0.0
34,0.028275692835450172,0.3452286720275879,1.0,0.0
35,0.016505006700754166,0.34383177757263184,1.0,0.0
36,0.010772108100354671,0.3485722541809082,1.0,0.0
37,0.02443748712539673,0.34758472442626953,1.0,0.0
38,0.013465291820466518,0.3425405025482178,1.0,0.0
39,0.008318326435983181,0.34122610092163086,1.0,0.0
40,0.011559945531189442,0.34386253356933594,1.0,0.0
41,0.010677310638129711,0.34635376930236816,1.0,0.0
42,0.016718795523047447,0.3429574966430664,1.0,0.0
43,0.005031985230743885,0.34226298332214355,1.0,0.0
44,0.010050016455352306,0.3468937873840332,1.0,0.0
45,0.011024171486496925,0.36322927474975586,1.0,0.0
46,0.010163056664168835,0.34527158737182617,1.0,0.0
47,0.0166595708578825,0.3567993640899658,1.0,0.0
48,0.009678877890110016,0.34624767303466797,1.0,0.0
49,0.010859143920242786,0.3430778980255127,1.0,0.0
50,0.014778737910091877,0.34165215492248535,1.0,0.0
51,0.01781463623046875,0.3454098701477051,1.0,0.0
52,0.008709465153515339,0.3496739864349365,1.0,0.0
53,0.013256971724331379,0.344235897064209,1.0,0.0
54,0.01572425477206707,0.3449583053588867,1.0,0.0
55,0.000517072097864002,0.34768199920654297,1.0,0.0
56,0.015351307578384876,0.3555629253387451,1.0,0.0
57,0.015350261703133583,0.341632604598999,1.0,0.0
58,0.020868083462119102,0.3513214588165283,1.0,0.0
59,0.009188489988446236,0.3460991382598877,1.0,0.0
60,0.0071817683055996895,0.3444099426269531,1.0,0.0
61,0.008185512386262417,0.3445417881011963,1.0,0.0
62,0.009304502978920937,0.3481330871582031,1.0,0.0
63,0.014971168711781502,0.35347962379455566,1.0,0.0
64,0.006661832332611084,0.35021352767944336,1.0,0.0
65,0.012907484546303749,0.35128355026245117,1.0,0.0
66,0.014065905474126339,0.3430337905883789,1.0,0.0
67,0.006679286248981953,0.35045695304870605,1.0,0.0
68,0.0077964127995073795,0.35153698921203613,1.0,0.0
69,0.015329613350331783,0.3514285087585449,1.0,0.0
70,0.018344208598136902,0.3483867645263672,1.0,0.0
71,0.00932522863149643,0.34369564056396484,1.0,0.0
72,0.0095757395029068,0.3409554958343506,1.0,0.0
73,0.014486799016594887,0.34458446502685547,1.0,0.0
74,0.013873085379600525,0.34433889389038086,1.0,0.0
75,0.005652190651744604,0.3445441722869873,1.0,0.0
76,0.009565056301653385,0.3472778797149658,1.0,0.0
77,0.009778765961527824,0.3437042236328125,1.0,0.0
78,0.013871559873223305,0.3475949764251709,1.0,0.0
79,0.013207606039941311,0.34668612480163574,1.0,0.0
80,0.0029582257848232985,0.3589901924133301,1.0,0.0
81,0.008288087323307991,0.3478572368621826,1.0,0.0
82,0.015276173129677773,0.3486185073852539,1.0,0.0
83,0.008800467476248741,0.34935998916625977,1.0,0.0
84,0.006725802551954985,0.3473484516143799,1.0,0.0
85,0.011806623078882694,0.35105443000793457,1.0,0.0
86,0.010887113399803638,0.3449568748474121,1.0,0.0
87,0.015032789669930935,0.3512251377105713,1.0,0.0
88,0.011970247142016888,0.34948086738586426,1.0,0.0
89,0.019195223227143288,0.34743666648864746,1.0,0.0
90,0.01026903372257948,0.34293246269226074,1.0,0.0
91,0.008543181233108044,0.35986876487731934,1.0,0.0
92,0.006102649960666895,0.34656548500061035,1.0,0.0
93,0.008699833415448666,0.3544583320617676,1.0,0.0
94,0.010632628574967384,0.3475797176361084,1.0,0.0
95,0.010611670091748238,0.3417644500732422,1.0,0.0
96,0.010298426263034344,0.3440425395965576,1.0,0.0
97,0.013663731515407562,0.34677910804748535,1.0,0.0
98,0.016417555510997772,0.34732985496520996,1.0,0.0
99,0.021449802443385124,0.34714412689208984,1.0,0.0
100,0.009839327074587345,0.34256649017333984,1.0,0.0
