Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.01585845835506916,0.42229795455932617,0.0,1.0
2,0.020451653748750687,0.36400461196899414,0.26,0.74
3,0.026782292872667313,0.3499319553375244,0.78,0.22
4,0.008731060661375523,0.34056925773620605,0.84,0.16
5,0.015147283673286438,0.34337615966796875,0.96,0.04
6,0.01258864440023899,0.3441922664642334,1.0,0.0
7,0.010699981823563576,0.3650362491607666,1.0,0.0
8,0.004175153560936451,0.3464336395263672,1.0,0.0
9,0.025944754481315613,0.3478355407714844,1.0,0.0
10,0.014067095704376698,0.3500065803527832,1.0,0.0
11,0.011010413058102131,0.34819841384887695,1.0,0.0
12,0.012953819707036018,0.34862852096557617,1.0,0.0
13,0.018604634329676628,0.3430016040802002,1.0,0.0
14,0.013141274452209473,0.34747982025146484,1.0,0.0
15,0.007696966174989939,0.3506460189819336,1.0,0.0
16,0.011144467629492283,0.37218189239501953,1.0,0.0
17,0.014433616772294044,0.3429868221282959,1.0,0.0
18,0.011563826352357864,0.3582785129547119,1.0,0.0
19,0.015304947271943092,0.34449005126953125,1.0,0.0
20,0.006964488420635462,0.34708666801452637,1.0,0.0
21,0.013431615196168423,0.3514835834503174,1.0,0.0
22,0.015360536985099316,0.3427455425262451,1.0,0.0
23,0.010122076608240604,0.3431427478790283,1.0,0.0
24,0.008293717168271542,0.34311985969543457,1.0,0.0
25,0.012608061544597149,0.3416163921356201,1.0,0.0
26,0.004464397672563791,0.34270191192626953,1.0,0.0
27,0.011649833992123604,0.34970545768737793,1.0,0.0
28,0.01231552753597498,0.3467409610748291,1.0,0.0
29,0.01029166765511036,0.3428802490234375,1.0,0.0
30,0.006752899382263422,0.3406496047973633,1.0,0.0
31,0.010393497534096241,0.35236287117004395,1.0,0.0
32,0.012386764399707317,0.33942127227783203,1.0,0.0
33,0.021710960194468498,0.3449709415435791,1.0,0.0
34,0.016687950119376183,0.34409189224243164,1.0,0.0
35,0.016015568748116493,0.348010778427124,1.0,0.0
36,0.009301148355007172,0.34099268913269043,1.0,0.0
37,0.006553059909492731,0.340864896774292,1.0,0.0
38,0.010426968336105347,0.3418426513671875,1.0,0.0
39,0.01364914234727621,0.34759998321533203,1.0,0.0
40,0.011468474753201008,0.344620943069458,1.0,0.0
41,0.011665194295346737,0.33925724029541016,1.0,0.0
42,0.0074304877780377865,0.343334436416626,1.0,0.0
43,0.015222400426864624,0.3417065143585205,1.0,0.0
44,0.006977947894483805,0.3404703140258789,1.0,0.0
45,0.012759464792907238,0.34358644485473633,1.0,0.0
46,0.013397014699876308,0.34174251556396484,1.0,0.0
47,0.008055543527007103,0.34262800216674805,1.0,0.0
48,0.010414212010800838,0.3428182601928711,1.0,0.0
49,0.021880509331822395,0.3490786552429199,1.0,0.0
50,0.011034763418138027,0.33668017387390137,1.0,0.0
51,0.022128822281956673,0.34345555305480957,1.0,0.0
52,0.008593537844717503,0.33739757537841797,1.0,0.0
53,0.017238862812519073,0.342357873916626,1.0,0.0
54,0.010962135158479214,0.3411073684692383,1.0,0.0
55,0.0016761560691520572,0.34348225593566895,1.0,0.0
56,0.0098075857385993,0.35056519508361816,1.0,0.0
57,0.019877690821886063,0.3515305519104004,1.0,0.0
58,0.011531363241374493,0.35671186447143555,1.0,0.0
59,0.01039851177483797,0.3418610095977783,1.0,0.0
60,0.010285533964633942,0.34036874771118164,1.0,0.0
61,0.0046883574686944485,0.3519415855407715,1.0,0.0
62,0.012537526898086071,0.3489696979522705,1.0,0.0
63,0.010876004584133625,0.3493814468383789,1.0,0.0
64,0.0032024129759520292,0.34180641174316406,1.0,0.0
65,0.01251124870032072,0.3515346050262451,1.0,0.0
66,0.011951510794460773,0.34989023208618164,1.0,0.0
67,0.013688171282410622,0.34354257583618164,1.0,0.0
68,0.005262831691652536,0.34261250495910645,1.0,0.0
69,0.008083111606538296,0.3418571949005127,1.0,0.0
70,0.015131768770515919,0.3527102470397949,1.0,0.0
71,0.006030419375747442,0.347398042678833,1.0,0.0
72,0.0036131266970187426,0.3484668731689453,1.0,0.0
73,0.005925790406763554,0.34668564796447754,1.0,0.0
74,0.018098486587405205,0.3456153869628906,1.0,0.0
75,0.017647475004196167,0.33929896354675293,1.0,0.0
76,0.003093372331932187,0.3417832851409912,1.0,0.0
77,0.014349373988807201,0.34141969680786133,1.0,0.0
78,0.004959097597748041,0.3419637680053711,1.0,0.0
79,0.007929766550660133,0.3408694267272949,1.0,0.0
80,0.00649826368317008,0.35481762886047363,1.0,0.0
81,0.007255678065121174,0.33939623832702637,1.0,0.0
82,0.013704600743949413,0.3362250328063965,1.0,0.0
83,0.010757445357739925,0.338695764541626,1.0,0.0
84,0.007675863336771727,0.3581676483154297,1.0,0.0
85,0.008775538764894009,0.34055519104003906,1.0,0.0
86,0.01339877862483263,0.33920717239379883,1.0,0.0
87,0.006992436945438385,0.34197282791137695,1.0,0.0
88,0.01586483046412468,0.3397185802459717,1.0,0.0
89,0.008543101139366627,0.3521239757537842,1.0,0.0
90,0.016625214368104935,0.3453521728515625,1.0,0.0
91,0.011624293401837349,0.3458213806152344,1.0,0.0
92,0.005893513094633818,0.3455793857574463,1.0,0.0
93,0.01773211359977722,0.35288357734680176,1.0,0.0
94,0.011850564740598202,0.3485713005065918,1.0,0.0
95,0.007946456782519817,0.3499486446380615,1.0,0.0
96,0.010378248058259487,0.34034037590026855,1.0,0.0
97,0.0071331593208014965,0.3473336696624756,1.0,0.0
98,0.013330185785889626,0.3470470905303955,1.0,0.0
99,0.006650401744991541,0.34177684783935547,1.0,0.0
100,0.009607507847249508,0.3481864929199219,1.0,0.0
