expr-id,FID
0,24.600147247314453
1,23.679513931274414
2,23.99263572692871
3,23.723888397216797
4,23.22307586669922
5,23.66440773010254
6,24.36713409423828
7,24.100534439086914
8,24.485305786132812
9,24.960420608520508
