Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.0026107800658792257,0.739938497543335,0.0,1.0
2,0.0017454505432397127,0.7069761753082275,0.06000000000000005,0.94
3,0.0007156783249229193,0.6994478702545166,0.19999999999999996,0.8
4,0.0012384767178446054,0.7052755355834961,0.24,0.76
5,0.000704095873516053,0.7114925384521484,0.8200000000000001,0.18
6,0.0007581639802083373,0.7104625701904297,0.84,0.16
7,0.0004089465946890414,0.7051839828491211,0.98,0.02
8,0.00037922064075246453,0.7295746803283691,1.0,0.0
9,0.0004009443218819797,0.6984834671020508,1.0,0.0
10,0.0004498603520914912,0.6978943347930908,1.0,0.0
11,0.0004910013522021472,0.7051753997802734,1.0,0.0
12,0.0006845686002634466,0.7121307849884033,1.0,0.0
13,0.0004370512906461954,0.710857629776001,1.0,0.0
14,0.0003431278164498508,0.6938445568084717,1.0,0.0
15,0.00019548898853827268,0.6999232769012451,1.0,0.0
16,0.00044365046778693795,0.7072203159332275,1.0,0.0
17,0.00033159347367472947,0.695568323135376,1.0,0.0
18,0.00038258996210061014,0.7083485126495361,1.0,0.0
19,0.00027873850194737315,0.6971578598022461,1.0,0.0
20,0.00048767306725494564,0.7062935829162598,1.0,0.0
21,0.0003144735237583518,0.698622465133667,1.0,0.0
22,0.0003004861355293542,0.7186243534088135,1.0,0.0
23,0.0002639608574099839,0.7112221717834473,1.0,0.0
24,0.0003767636953853071,0.691920280456543,1.0,0.0
25,0.0004850218538194895,0.7189517021179199,1.0,0.0
26,0.00026220170548185706,0.7086796760559082,1.0,0.0
27,0.00027019419940188527,0.7021744251251221,1.0,0.0
28,0.00022244105639401823,0.6955327987670898,1.0,0.0
29,0.0003733111952897161,0.6999757289886475,1.0,0.0
30,0.00017038304940797389,0.7035679817199707,1.0,0.0
31,0.00020234929979778826,0.7132601737976074,1.0,0.0
32,0.00030295070610009134,0.6930251121520996,1.0,0.0
33,0.0001631452760193497,0.70570969581604,1.0,0.0
34,0.0002552445512264967,0.703751802444458,1.0,0.0
35,0.0004382378829177469,0.6922383308410645,1.0,0.0
36,0.0002806939883157611,0.6941266059875488,1.0,0.0
37,0.00023289148521143943,0.7078647613525391,1.0,0.0
38,0.00012862871517427266,0.7067182064056396,1.0,0.0
39,0.0001588113373145461,0.698033332824707,1.0,0.0
40,0.0001913314772536978,0.7039556503295898,1.0,0.0
41,0.00036375466152094305,0.7033758163452148,1.0,0.0
42,0.00022517678735312074,0.7186555862426758,1.0,0.0
43,0.00011814333993243054,0.6995432376861572,1.0,0.0
44,0.0005824891850352287,0.7027878761291504,1.0,0.0
45,0.00024677577312104404,0.7040081024169922,1.0,0.0
46,0.00032801309134811163,0.7068502902984619,1.0,0.0
47,0.00017946760635823011,0.6968963146209717,1.0,0.0
48,0.0002997879055328667,0.7212839126586914,1.0,0.0
49,0.0002083699801005423,0.6949300765991211,1.0,0.0
50,0.0003660416987258941,0.7036125659942627,1.0,0.0
51,0.00023126920859795064,0.6976306438446045,1.0,0.0
52,0.0003513753763400018,0.6897988319396973,1.0,0.0
53,0.000229918587137945,0.7022528648376465,1.0,0.0
54,0.0003552327398210764,0.6956846714019775,1.0,0.0
55,0.0004456275491975248,0.697869062423706,1.0,0.0
56,0.0004146447463426739,0.6982204914093018,1.0,0.0
57,0.00040727367741055787,0.695772647857666,1.0,0.0
58,0.00046788889449089766,0.7029352188110352,1.0,0.0
59,0.000248842581640929,0.6978414058685303,1.0,0.0
60,0.0002616408164612949,0.7103004455566406,1.0,0.0
61,0.00029970757896080613,0.7197084426879883,1.0,0.0
62,0.0003671516024041921,0.6955387592315674,1.0,0.0
63,0.00020216389384586364,0.7027056217193604,1.0,0.0
64,0.00015614883159287274,0.6885373592376709,1.0,0.0
65,0.00026284047635272145,0.7072248458862305,1.0,0.0
66,0.0001089617217076011,0.7036330699920654,1.0,0.0
67,0.00017727624799590558,0.7035725116729736,1.0,0.0
68,0.00015735499619040638,0.7048051357269287,1.0,0.0
69,0.00013591012975666672,0.7012619972229004,1.0,0.0
70,0.0001853312860475853,0.7008109092712402,1.0,0.0
71,0.0002445847203489393,0.7078180313110352,1.0,0.0
72,0.00010151499009225518,0.7040112018585205,1.0,0.0
73,0.00023279740707948804,0.6918380260467529,1.0,0.0
74,0.00024411127378698438,0.6977899074554443,1.0,0.0
75,0.0003163217334076762,0.6936001777648926,1.0,0.0
76,0.00024156260769814253,0.6931800842285156,1.0,0.0
77,0.00032103079138323665,0.6998856067657471,1.0,0.0
78,0.0001627481688046828,0.6944124698638916,1.0,0.0
79,0.00021668648696504533,0.6983191967010498,1.0,0.0
80,0.00032482424285262823,0.7073347568511963,1.0,0.0
81,0.00024338944058399647,0.6999063491821289,1.0,0.0
82,0.0003154774894937873,0.6979484558105469,1.0,0.0
83,0.0002068040193989873,0.6914896965026855,1.0,0.0
84,0.0002818866050802171,0.7022240161895752,1.0,0.0
85,0.0003645049291662872,0.7054049968719482,1.0,0.0
86,0.00025660466053523123,0.6905391216278076,1.0,0.0
87,0.00013772951206192374,0.6899323463439941,1.0,0.0
88,0.00026146331219933927,0.7085916996002197,1.0,0.0
89,0.00038335841963998973,0.6997008323669434,1.0,0.0
90,0.00014293081767391413,0.7047185897827148,1.0,0.0
91,0.00019887002417817712,0.7136721611022949,1.0,0.0
92,0.00023613250232301652,0.7131772041320801,1.0,0.0
93,8.505183359375224e-05,0.7021398544311523,1.0,0.0
94,0.0003053924592677504,0.6987512111663818,1.0,0.0
95,0.00036242679925635457,0.7154812812805176,1.0,0.0
96,0.0002700715558603406,0.7090485095977783,1.0,0.0
97,8.148084452841431e-05,0.702124834060669,1.0,0.0
98,0.0004119716177228838,0.7013144493103027,1.0,0.0
99,8.544090815121308e-05,0.7015945911407471,1.0,0.0
100,0.00022436071594711393,0.6960480213165283,1.0,0.0
