Step,Update,Next Update Number,Next Update,Method,Reconstruction Loss,KL Loss,Uniformity Loss,Orthogonality Loss,Total Loss,Gradient Dot Product,Retain Gradient Norm,Forget Gradient Norm,Cosine Similarity,Absolute Cosine Similarity,Full Dataset Gradient Dot Product,Full Dataset Retain Gradient Norm,Full Dataset Forget Gradient Norm,Full Dataset Cosine Similarity,Absolute Full Dataset Cosine Similarity,Mean 1 Probability,1 - Mean 1 Probability,Time,0 Fraction,1 Fraction,2 Fraction,3 Fraction,4 Fraction,5 Fraction,6 Fraction,7 Fraction,8 Fraction,9 Fraction,1 - Fraction
10,Surgery,11.0,Surgery,Surgery,54067.9453125,1458.3402099609375,0.44630417227745056,0.04380163177847862,24006.033203125,-179374848.0,17298.578125,49545.69921875,-0.20928838849067688,0.20928838849067688,59477.703125,800.5228271484375,537.4015502929688,0.13825520873069763,0.13825520873069763,0.026462513953447342,0.9735375046730042,0.9454005830048118,0.1015625,0.0390625,0.1171875,0.125,0.1328125,0.015625,0.109375,0.0703125,0.1953125,0.09375,0.9609375
11,Surgery,12.0,Surgery,Surgery,51335.125,1426.103515625,0.4771682918071747,0.009758267551660538,22120.783203125,-118339064.0,21136.83203125,56676.359375,-0.098783940076828,0.098783940076828,68923.015625,752.3377075195312,473.7470397949219,0.1933770328760147,0.1933770328760147,0.028525525704026222,0.9714744687080383,1.034222124988446,0.09375,0.0390625,0.1171875,0.1328125,0.1171875,0.015625,0.1171875,0.0703125,0.1875,0.109375,0.9609375
12,Surgery,13.0,Surgery,Surgery,51154.70703125,1437.5283203125,0.5003692507743835,0.03273017331957817,22451.92578125,175706112.0,18432.01953125,52691.4140625,0.18091481924057007,0.18091481924057007,92843.0859375,709.6358032226562,479.2021484375,0.273020476102829,0.273020476102829,0.02992447093129158,0.9700755476951599,0.9646846250107046,0.09375,0.046875,0.1171875,0.1328125,0.109375,0.015625,0.109375,0.0703125,0.1953125,0.109375,0.953125
13,Surgery,14.0,Surgery,Surgery,54249.46875,1439.986328125,0.5144202709197998,0.011930551379919052,22976.455078125,190213744.0,35148.99609375,49544.8671875,0.10922706127166748,0.10922706127166748,116528.4375,691.4415893554688,495.753662109375,0.3399464786052704,0.3399464786052704,0.030697597190737724,0.9693024158477783,0.9449989580025431,0.09375,0.046875,0.109375,0.1484375,0.09375,0.015625,0.109375,0.0703125,0.1875,0.125,0.953125
14,Surgery,15.0,Surgery,Surgery,49213.9375,1427.78662109375,0.5134592652320862,0.06464456021785736,22094.708984375,433685120.0,29410.404296875,57997.26171875,0.25425294041633606,0.25425294041633606,118248.78125,653.0835571289062,505.50152587890625,0.3581834137439728,0.3581834137439728,0.030554499477148056,0.969445526599884,0.9881749999767635,0.0859375,0.046875,0.109375,0.1484375,0.0859375,0.0234375,0.1171875,0.0703125,0.1796875,0.1328125,0.953125
15,Surgery,16.0,Surgery,Surgery,50297.1484375,1443.9266357421875,0.5000694394111633,0.08695684373378754,21517.251953125,526306816.0,29088.146484375,61357.99609375,0.29488444328308105,0.29488444328308105,135389.84375,705.4622802734375,538.440185546875,0.3564304709434509,0.3564304709434509,0.029688211157917976,0.9703117609024048,0.9348092080035713,0.0859375,0.046875,0.109375,0.1484375,0.0859375,0.0234375,0.1171875,0.0703125,0.1796875,0.1328125,0.953125
16,Surgery,17.0,Surgery,Surgery,51078.23828125,1421.30712890625,0.49790477752685547,0.14091791212558746,22089.90625,349470816.0,14471.4326171875,64330.3984375,0.37539035081863403,0.37539035081863403,153629.34375,799.348876953125,543.071044921875,0.3539005517959595,0.3539005517959595,0.029817037284374237,0.9701829552650452,0.9301941659941804,0.09375,0.046875,0.1171875,0.140625,0.09375,0.0234375,0.109375,0.0703125,0.1796875,0.125,0.953125
17,Surgery,18.0,Surgery,Surgery,52330.1171875,1434.674560546875,0.48230746388435364,0.011907802894711494,21694.283203125,68733632.0,11666.818359375,53988.47265625,0.1091228798031807,0.1091228798031807,172011.859375,874.3963623046875,560.8670043945312,0.3507438898086548,0.3507438898086548,0.029120655730366707,0.970879316329956,1.013739957998041,0.09375,0.0390625,0.1171875,0.140625,0.1015625,0.0234375,0.109375,0.0703125,0.1875,0.1171875,0.9609375
18,Surgery,19.0,Surgery,Surgery,52935.5625,1423.078857421875,0.4568246901035309,0.03331068530678749,21685.51171875,-294688768.0,26121.8515625,61811.28125,-0.18251214921474457,0.18251214921474457,204077.0625,960.5128173828125,604.0299682617188,0.3517487645149231,0.3517487645149231,0.027693811804056168,0.9723061919212341,0.9542678750003688,0.09375,0.0390625,0.1171875,0.140625,0.1015625,0.0234375,0.109375,0.0703125,0.1875,0.1171875,0.9609375
19,Surgery,20.0,Surgery,Surgery,53747.4140625,1429.376220703125,0.44469955563545227,0.038000330328941345,22694.845703125,-446728352.0,36805.43359375,62264.11328125,-0.19493672251701355,0.19493672251701355,206634.59375,975.9201049804688,609.3179321289062,0.3474920988082886,0.3474920988082886,0.02700740098953247,0.9729925990104675,0.9185679579968564,0.09375,0.03125,0.1171875,0.140625,0.1171875,0.0234375,0.109375,0.0703125,0.1953125,0.1015625,0.96875
20,Surgery,21.0,Surgery,Surgery,52172.203125,1420.733642578125,0.43086546659469604,0.13393262028694153,21962.1015625,-510685568.0,22525.36328125,61949.60546875,-0.3659680485725403,0.3659680485725403,189349.390625,949.1137084960938,562.9544677734375,0.3543825149536133,0.3543825149536133,0.02607998438179493,0.9739199876785278,0.9632873330265284,0.09375,0.0390625,0.1171875,0.1484375,0.125,0.0234375,0.109375,0.0703125,0.1796875,0.09375,0.9609375
21,Surgery,22.0,Surgery,Surgery,52033.2734375,1424.5673828125,0.42484793066978455,0.17074327170848846,22309.998046875,-684959616.0,21856.51953125,75842.421875,-0.413210928440094,0.413210928440094,180434.0,908.7913818359375,544.1846923828125,0.36484450101852417,0.36484450101852417,0.025567319244146347,0.9744327068328857,0.9204730420024134,0.09375,0.0390625,0.109375,0.15625,0.1171875,0.0234375,0.109375,0.0703125,0.1796875,0.1015625,0.9609375
22,Surgery,23.0,Surgery,Surgery,51361.484375,1438.5477294921875,0.43719643354415894,0.22837357223033905,23037.10546875,-558023104.0,15884.875,73509.84375,-0.4778844714164734,0.4778844714164734,175941.1875,904.928955078125,517.8168334960938,0.37547141313552856,0.37547141313552856,0.02618766948580742,0.9738123416900635,0.9205346249800641,0.09375,0.0390625,0.1015625,0.15625,0.1015625,0.0234375,0.109375,0.0703125,0.1875,0.1171875,0.9609375
23,Surgery,24.0,Surgery,Surgery,47576.3046875,1424.316162109375,0.4636921286582947,0.029604345560073853,21753.708984375,-169192160.0,14455.4794921875,68025.21875,-0.17205913364887238,0.17205913364887238,147219.5625,817.205810546875,475.25634765625,0.37905848026275635,0.37905848026275635,0.02783132530748844,0.9721686840057373,1.010393959004432,0.09375,0.0390625,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.9609375
24,Surgery,25.0,Surgery,Surgery,47535.37109375,1441.530029296875,0.48662269115448,0.06080344691872597,22117.521484375,-245841680.0,19708.826171875,50586.04296875,-0.24658355116844177,0.24658355116844177,142409.828125,771.2677612304688,481.83892822265625,0.3832065463066101,0.3832065463066101,0.02915170043706894,0.9708483219146729,0.9659506669850089,0.09375,0.0390625,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.9609375
25,Surgery,26.0,Surgery,Surgery,45384.3828125,1428.849365234375,0.49726542830467224,0.0006408815970644355,21585.67578125,-20368450.0,15529.431640625,51809.98828125,-0.02531563863158226,0.02531563863158226,139516.40625,749.6044311523438,475.84942626953125,0.3911322355270386,0.3911322355270386,0.02959979698061943,0.9704002141952515,0.9427728339796886,0.09375,0.0390625,0.1015625,0.15625,0.09375,0.0234375,0.109375,0.0703125,0.1875,0.125,0.9609375
26,Surgery,27.0,Surgery,Surgery,44150.1484375,1428.1357421875,0.5014044642448425,0.0003737460065167397,21816.255859375,11797620.0,19318.126953125,31589.37890625,0.019332511350512505,0.019332511350512505,142232.203125,732.5611572265625,488.7868957519531,0.3972230851650238,0.3972230851650238,0.029611386358737946,0.9703885912895203,0.9809578749991488,0.09375,0.0390625,0.1015625,0.15625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.9609375
27,Surgery,28.0,Surgery,Surgery,44224.5859375,1429.251953125,0.49086105823516846,0.0009485367336310446,21090.900390625,-14872283.0,15335.4404296875,31488.6796875,-0.030798323452472687,0.030798323452472687,134589.9375,694.0133056640625,493.54425048828125,0.3929332494735718,0.3929332494735718,0.028729990124702454,0.9712700247764587,0.9298465419851709,0.09375,0.0390625,0.1015625,0.15625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.9609375
28,Surgery,29.0,Surgery,Surgery,43434.30859375,1442.69873046875,0.4851226210594177,0.0037825230974704027,21765.33203125,35186928.0,20966.775390625,27287.197265625,0.06150221824645996,0.06150221824645996,128508.90625,665.95654296875,502.7853698730469,0.3837997615337372,0.3837997615337372,0.028146907687187195,0.9718530774116516,0.9306516670039855,0.0859375,0.0390625,0.1015625,0.15625,0.0859375,0.0234375,0.1171875,0.0703125,0.1875,0.1328125,0.9609375
29,Surgery,30.0,Surgery,Surgery,44150.7109375,1431.324462890625,0.4859672486782074,0.04727823659777641,21723.17578125,105107504.0,16323.3525390625,29613.771484375,0.2174355834722519,0.2174355834722519,122391.5703125,641.726318359375,510.51220703125,0.37359026074409485,0.37359026074409485,0.028186440467834473,0.9718135595321655,0.9827330420084763,0.0703125,0.0390625,0.1015625,0.15625,0.0859375,0.0234375,0.1328125,0.0703125,0.1875,0.1328125,0.9609375
30,Surgery,31.0,Surgery,Surgery,45449.0859375,1467.042724609375,0.487640917301178,0.09831276535987854,22883.359375,-413929984.0,31788.302734375,41529.30078125,-0.31354865431785583,0.31354865431785583,121920.5625,644.5193481445312,522.8914184570312,0.36176738142967224,0.36176738142967224,0.028449736535549164,0.9715502858161926,0.9323544159997255,0.0703125,0.03125,0.1015625,0.140625,0.09375,0.0234375,0.1328125,0.0703125,0.2109375,0.125,0.96875
31,Surgery,32.0,Surgery,Surgery,46153.6796875,1482.16015625,0.5081851482391357,0.05462474748492241,23000.13671875,-165144384.0,21398.044921875,33021.3671875,-0.2337193787097931,0.2337193787097931,122313.4296875,660.942138671875,514.2615356445312,0.35985422134399414,0.35985422134399414,0.02980356477200985,0.9701964259147644,0.9272186250018422,0.0703125,0.03125,0.1015625,0.140625,0.09375,0.0234375,0.1328125,0.0703125,0.2109375,0.125,0.96875
32,Surgery,33.0,Surgery,Surgery,45182.45703125,1446.994140625,0.541006863117218,0.011557958088815212,22335.3203125,48351168.0,15664.5830078125,28710.958984375,0.10750794410705566,0.10750794410705566,117964.6171875,670.044189453125,483.0589599609375,0.3644585907459259,0.3644585907459259,0.03206838294863701,0.9679316282272339,0.9763558330014348,0.0703125,0.0390625,0.1015625,0.140625,0.09375,0.0234375,0.1328125,0.0703125,0.203125,0.125,0.9609375
33,Surgery,34.0,Surgery,Surgery,45888.96875,1468.197021484375,0.5628617405891418,0.06061381474137306,23081.97265625,164024496.0,18996.953125,35070.25390625,0.24619872868061066,0.24619872868061066,131171.1875,750.87451171875,475.2503967285156,0.3675772249698639,0.3675772249698639,0.033658046275377274,0.9663419723510742,0.9254274160193745,0.0859375,0.0390625,0.109375,0.1328125,0.1015625,0.0234375,0.1171875,0.0703125,0.203125,0.1171875,0.9609375
34,Surgery,35.0,Surgery,Surgery,46038.9921875,1449.2998046875,0.5661175847053528,0.20027177035808563,22938.837890625,393830016.0,22817.279296875,38568.703125,0.4475173354148865,0.4475173354148865,137247.625,764.5518188476562,481.41497802734375,0.3728879690170288,0.3728879690170288,0.03411036357283592,0.9658896327018738,0.9870356660103425,0.0859375,0.0390625,0.1171875,0.125,0.109375,0.0234375,0.1171875,0.0703125,0.203125,0.109375,0.9609375
35,Surgery,36.0,Surgery,Surgery,46219.23046875,1447.013671875,0.5555202960968018,0.11309239268302917,21375.44140625,248157136.0,14968.7822265625,49297.3515625,0.3362921178340912,0.3362921178340912,152094.453125,790.9599609375,505.4874267578125,0.38040703535079956,0.38040703535079956,0.033732473850250244,0.9662675261497498,1.0292796250141691,0.09375,0.0390625,0.1171875,0.1328125,0.109375,0.0234375,0.109375,0.0703125,0.1953125,0.109375,0.9609375
36,Surgery,37.0,Surgery,Surgery,47681.0546875,1454.166015625,0.5382623076438904,0.13002656400203705,21842.390625,278062720.0,15215.826171875,50679.37109375,0.36059194803237915,0.36059194803237915,179800.671875,857.8975830078125,539.0165405273438,0.3888246715068817,0.3888246715068817,0.03281199559569359,0.9671880006790161,0.939529750001384,0.1015625,0.0390625,0.1171875,0.1328125,0.125,0.0234375,0.1015625,0.0703125,0.1953125,0.09375,0.9609375
37,Surgery,38.0,Surgery,Surgery,50811.51953125,1457.46240234375,0.5146443247795105,1.1542589106738887e-08,22837.16796875,155890.0,18007.109375,80576.59375,0.00010743644088506699,0.00010743644088506699,201618.203125,886.9710693359375,571.1502075195312,0.3979879915714264,0.3979879915714264,0.031420961022377014,0.9685790538787842,0.9278985419950914,0.1015625,0.0390625,0.1171875,0.1328125,0.125,0.0234375,0.1015625,0.0703125,0.1953125,0.09375,0.9609375
38,Surgery,39.0,Surgery,Surgery,50286.23828125,1440.57177734375,0.5009262561798096,0.001538346754387021,21993.19140625,49868832.0,19212.482421875,66178.75,0.039221763610839844,0.039221763610839844,209495.203125,883.26806640625,585.2304077148438,0.4052795171737671,0.4052795171737671,0.030584262683987617,0.9694157242774963,1.0120639999804553,0.1015625,0.0390625,0.1171875,0.1328125,0.1328125,0.0234375,0.1015625,0.0703125,0.1953125,0.0859375,0.9609375
39,Surgery,40.0,Surgery,Surgery,49963.4453125,1432.5838623046875,0.47473597526550293,0.09444081783294678,21778.810546875,497876480.0,24086.59765625,67261.4609375,0.3073122501373291,0.3073122501373291,220073.390625,907.657470703125,605.1862182617188,0.400642067193985,0.400642067193985,0.028886977583169937,0.9711130261421204,0.9837014590157196,0.1015625,0.03125,0.1171875,0.140625,0.1328125,0.0234375,0.1015625,0.0703125,0.1953125,0.0859375,0.96875
40,Surgery,41.0,Surgery,Surgery,52354.06640625,1446.6201171875,0.4418937861919403,0.0054876478388905525,22358.23828125,-101932616.0,17061.966796875,80647.5078125,-0.07407865673303604,0.07407865673303604,226985.84375,923.1792602539062,623.0048828125,0.3946583569049835,0.3946583569049835,0.02674112841486931,0.9732588529586792,0.9607231669942848,0.09375,0.03125,0.1171875,0.140625,0.1328125,0.0234375,0.109375,0.0703125,0.1953125,0.0859375,0.96875
41,Surgery,42.0,Surgery,Surgery,52639.1953125,1439.0889892578125,0.4050660729408264,6.970305548748001e-05,22398.955078125,-9526248.0,14781.298828125,77194.0390625,-0.00834883563220501,0.00834883563220501,226918.8125,944.2105102539062,630.5667114257812,0.38112786412239075,0.38112786412239075,0.024311086162924767,0.9756889343261719,0.983247833995847,0.09375,0.03125,0.1171875,0.140625,0.125,0.0234375,0.109375,0.0703125,0.1953125,0.09375,0.96875
42,Surgery,43.0,Surgery,Surgery,53815.50390625,1419.394775390625,0.36122432351112366,0.028789982199668884,22069.123046875,-288905824.0,25374.482421875,67102.4375,-0.16967611014842987,0.16967611014842987,220633.3125,917.3026123046875,637.8818359375,0.3770667016506195,0.3770667016506195,0.02128801867365837,0.9787119626998901,0.9367954999906942,0.1015625,0.03125,0.1171875,0.140625,0.1015625,0.0234375,0.1015625,0.0703125,0.1953125,0.1171875,0.96875
43,Surgery,44.0,Surgery,Surgery,50027.3203125,1431.9302978515625,0.33358538150787354,0.04749861732125282,21410.474609375,182934704.0,12316.90234375,68148.15625,0.2179417759180069,0.2179417759180069,226471.421875,936.3405151367188,666.1199951171875,0.36310070753097534,0.36310070753097534,0.01920980215072632,0.9807901978492737,0.922327749984106,0.09375,0.0234375,0.1171875,0.140625,0.1015625,0.0234375,0.109375,0.0703125,0.203125,0.1171875,0.9765625
44,Surgery,45.0,Surgery,Surgery,51127.21875,1450.7286376953125,0.3189677298069,0.0014513310743495822,21710.95703125,-58405772.0,20719.998046875,73991.6640625,-0.038096338510513306,0.038096338510513306,196535.78125,865.3283081054688,649.4022216796875,0.3497413396835327,0.3497413396835327,0.018046129494905472,0.9819538593292236,0.975364832993364,0.09375,0.0234375,0.1171875,0.1484375,0.09375,0.0234375,0.109375,0.0703125,0.1953125,0.125,0.9765625
45,Surgery,46.0,Surgery,Surgery,49632.75,1449.724365234375,0.3255847692489624,0.002483047777786851,20714.591796875,61398064.0,15904.9296875,77469.4375,0.04983018711209297,0.04983018711209297,171922.234375,835.9859619140625,627.9769897460938,0.3274834156036377,0.3274834156036377,0.01838545873761177,0.9816145300865173,0.9194154169817921,0.09375,0.0234375,0.1171875,0.1484375,0.0859375,0.0234375,0.109375,0.0703125,0.1953125,0.1328125,0.9765625
46,Surgery,47.0,Surgery,Surgery,50264.90625,1428.7589111328125,0.34442979097366333,0.015144473873078823,21362.291015625,276236192.0,29639.98046875,75731.328125,0.12306288629770279,0.12306288629770279,148493.71875,776.60498046875,611.2443237304688,0.3128189444541931,0.3128189444541931,0.019552532583475113,0.9804474711418152,0.9094130420126021,0.09375,0.0234375,0.1171875,0.1484375,0.0859375,0.0234375,0.109375,0.0703125,0.1953125,0.1328125,0.9765625
47,Surgery,48.0,Surgery,Surgery,50967.6171875,1415.2802734375,0.3682287037372589,0.008161056786775589,21893.6015625,180586768.0,21437.08984375,93249.609375,0.0903385654091835,0.0903385654091835,136016.8125,756.9500732421875,595.1451416015625,0.3019274175167084,0.3019274175167084,0.021052170544862747,0.9789478182792664,0.9767160420014989,0.09375,0.03125,0.109375,0.15625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
48,Surgery,49.0,Surgery,Surgery,51564.09375,1433.82373046875,0.38915830850601196,0.0535113662481308,22841.205078125,467898528.0,23582.181640625,85771.8125,0.23132523894309998,0.23132523894309998,121729.7890625,712.7003173828125,561.2021484375,0.30434808135032654,0.30434808135032654,0.02238735742866993,0.9776126146316528,0.9150669579976238,0.09375,0.03125,0.1015625,0.1640625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
49,Surgery,50.0,Surgery,Surgery,49657.921875,1423.362548828125,0.4100947082042694,0.17330899834632874,20974.28515625,-1025777024.0,27314.546875,90208.6953125,-0.41630396246910095,0.41630396246910095,109350.015625,686.3045654296875,526.3113403320312,0.3027326464653015,0.3027326464653015,0.023913230746984482,0.9760867953300476,0.9163408750027884,0.09375,0.03125,0.1015625,0.1640625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
50,Surgery,,None (final state),Surgery,49089.7734375,1431.565185546875,0.4472546875476837,0.048230040818452835,21215.087890625,-289610080.0,18725.546875,70423.9453125,-0.21961338818073273,0.21961338818073273,122050.7265625,723.18798828125,525.402099609375,0.3212161958217621,0.3212161958217621,0.02642284519970417,0.9735771417617798,0.9761724169948138,0.09375,0.03125,0.1015625,0.1640625,0.0859375,0.0234375,0.109375,0.0703125,0.1875,0.1328125,0.96875
