expr-id,FID
0,13.107654857029416
1,10.966123394702322
2,12.587902900459682
3,12.473827365010777
4,12.629019630942594
5,12.529247419943744
6,12.133897855887113
7,12.144251694607732
8,10.77174125124938
9,13.198667704666263
