expr-id,FID
0,23.4940242767334
1,24.077646255493164
2,22.822216033935547
3,24.548648834228516
4,23.637184143066406
5,22.932897567749023
6,23.92424774169922
7,23.642065048217773
8,23.210908889770508
9,23.66123390197754
