Step,Total Loss,Time,0 Fraction,1 Fraction
1,0.020509064197540283,0.4233865737915039,0.0,1.0
2,0.017253240570425987,0.35202956199645996,0.12,0.88
3,0.021927768364548683,0.342745304107666,0.30000000000000004,0.7
4,0.022178959101438522,0.3452315330505371,0.74,0.26
5,0.026372386142611504,0.34321141242980957,0.88,0.12
6,0.013227837160229683,0.3509953022003174,0.86,0.14
7,0.011035709641873837,0.34631800651550293,0.8200000000000001,0.18
8,0.015166237950325012,0.344271183013916,0.92,0.08
9,0.013353881426155567,0.3396120071411133,0.98,0.02
10,0.01472871657460928,0.33968305587768555,1.0,0.0
11,0.02130104787647724,0.3445911407470703,1.0,0.0
12,0.007302721031010151,0.34006547927856445,1.0,0.0
13,0.008121390827000141,0.3442513942718506,1.0,0.0
14,0.017831772565841675,0.34294867515563965,0.98,0.02
15,0.006357778795063496,0.3535470962524414,0.98,0.02
16,0.011804184876382351,0.3431518077850342,1.0,0.0
17,0.018884489312767982,0.34529542922973633,1.0,0.0
18,0.01286250352859497,0.33763694763183594,1.0,0.0
19,0.014244514517486095,0.3464980125427246,1.0,0.0
20,0.016566088423132896,0.3405590057373047,1.0,0.0
21,0.017579691484570503,0.34122395515441895,1.0,0.0
22,0.011651244945824146,0.3405461311340332,1.0,0.0
23,0.017295612022280693,0.34259963035583496,1.0,0.0
24,0.013712236657738686,0.3471829891204834,1.0,0.0
25,0.012173780240118504,0.3430469036102295,1.0,0.0
26,0.006422472186386585,0.343364953994751,1.0,0.0
27,0.014301183633506298,0.33975839614868164,1.0,0.0
28,0.0216659102588892,0.3557920455932617,1.0,0.0
29,0.010320204310119152,0.3439919948577881,1.0,0.0
30,0.009842452593147755,0.34087324142456055,1.0,0.0
31,0.009480551816523075,0.33933544158935547,1.0,0.0
32,0.017691969871520996,0.3449733257293701,1.0,0.0
33,0.008893756195902824,0.3423340320587158,1.0,0.0
34,0.010579005815088749,0.3424503803253174,1.0,0.0
35,0.01766517013311386,0.3467395305633545,1.0,0.0
36,0.005657601170241833,0.34006547927856445,1.0,0.0
37,0.008172077126801014,0.3455197811126709,1.0,0.0
38,0.015482576563954353,0.34294652938842773,1.0,0.0
39,0.0030133328400552273,0.35929322242736816,1.0,0.0
40,0.011215615086257458,0.344773530960083,1.0,0.0
41,0.015272323973476887,0.34157347679138184,1.0,0.0
42,0.012907937169075012,0.3461771011352539,1.0,0.0
43,0.011138412170112133,0.34305834770202637,1.0,0.0
44,0.01707429252564907,0.3446996212005615,1.0,0.0
45,0.023090356960892677,0.3435349464416504,1.0,0.0
46,0.009667152538895607,0.3504822254180908,1.0,0.0
47,0.011711964383721352,0.34246182441711426,1.0,0.0
48,0.013389455154538155,0.34619927406311035,1.0,0.0
49,0.011091752909123898,0.3434183597564697,1.0,0.0
50,0.006839224137365818,0.34590625762939453,1.0,0.0
51,0.009959711693227291,0.34142136573791504,1.0,0.0
52,0.014734623022377491,0.3425607681274414,1.0,0.0
53,0.010617389343678951,0.34320545196533203,1.0,0.0
54,0.01416219212114811,0.3439757823944092,1.0,0.0
55,0.004859842360019684,0.347545862197876,1.0,0.0
56,0.009678802452981472,0.34449076652526855,1.0,0.0
57,0.015203691087663174,0.3430030345916748,1.0,0.0
58,0.010601239278912544,0.34554290771484375,1.0,0.0
59,0.01256369985640049,0.35103797912597656,1.0,0.0
60,0.014939812012016773,0.33916139602661133,1.0,0.0
61,0.010040124878287315,0.34590959548950195,1.0,0.0
62,0.010516801849007607,0.3406400680541992,1.0,0.0
63,0.009342921897768974,0.34240078926086426,1.0,0.0
64,0.01796300895512104,0.344268798828125,1.0,0.0
65,0.011538522318005562,0.33873796463012695,1.0,0.0
66,0.010734310373663902,0.34173011779785156,1.0,0.0
67,0.012040269561111927,0.342592716217041,1.0,0.0
68,0.008742480538785458,0.34259653091430664,1.0,0.0
69,0.011110338382422924,0.34197330474853516,1.0,0.0
70,0.00994043704122305,0.3504793643951416,1.0,0.0
71,0.027618229389190674,0.34543371200561523,1.0,0.0
72,0.007962417788803577,0.3427441120147705,1.0,0.0
73,0.005218463018536568,0.3408024311065674,1.0,0.0
74,0.006760440766811371,0.3425161838531494,1.0,0.0
75,0.005413408856838942,0.34314584732055664,1.0,0.0
76,0.009583680890500546,0.34160423278808594,1.0,0.0
77,0.009441117756068707,0.341799259185791,1.0,0.0
78,0.009366725571453571,0.3398120403289795,1.0,0.0
79,0.011817620135843754,0.34261178970336914,1.0,0.0
80,0.007723818067461252,0.3456590175628662,1.0,0.0
81,0.014292160049080849,0.34775495529174805,1.0,0.0
82,0.01485813595354557,0.3425321578979492,1.0,0.0
83,0.009988298639655113,0.35137343406677246,1.0,0.0
84,0.006675622891634703,0.3488180637359619,1.0,0.0
85,0.006611690856516361,0.3468294143676758,1.0,0.0
86,0.017079321667551994,0.3450586795806885,1.0,0.0
87,0.010006524622440338,0.34414124488830566,1.0,0.0
88,0.006789903622120619,0.34532928466796875,1.0,0.0
89,0.01428436953574419,0.3450779914855957,1.0,0.0
